{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Co./Last Name,First Name,Card ID,Card Status,Addr 1 - Line 1,Addr 1 - Line 2,Addr 1 - Line 3,Addr 1 - Line 4,Addr 1 - City,Addr 1 - State,Addr 1 - Postcode,Addr 1 - Country,Addr 1 - Phone No. 1,Addr 1 - Phone No. 2,Addr 1 - Phone No. 3,Addr 1 - Fax No.,Addr 1 - Email,Addr 1 - WWW,Addr 1 - Contact Name,Addr 1 - Salutation,Addr 2 - Line 1,Addr 2 - Line 2,Addr 2 - Line 3,Addr 2 - Line 4,Addr 2 - City,Addr 2 - State,Addr 2 - Postcode,Addr 2 - Country,Addr 2 - Phone No. 1,Addr 2 - Phone No. 2,Addr 2 - Phone No. 3,Addr 2 - Fax No.,Addr 2 - Email,Addr 2 - WWW,Addr 2 - Contact Name,Addr 2 - Salutation,Addr 3 - Line 1,Addr 3 - Line 2,Addr 3 - Line 3,Addr 3 - Line 4,Addr 3 - City,Addr 3 - State,Addr 3 - Postcode,Addr 3 - Country,Addr 3 - Phone No. 1,Addr 3 - Phone No. 2,Addr 3 - Phone No. 3,Addr 3 - Fax No.,Addr 3 - Email,Addr 3 - WWW,Addr 3 - Contact Name,Addr 3 - Salutation,Addr 4 - Line 1,Addr 4 - Line 2,Addr 4 - Line 3,Addr 4 - Line 4,Addr 4 - City,Addr 4 - State,Addr 4 - Postcode,Addr 4 - Country,Addr 4 - Phone No. 1,Addr 4 - Phone No. 2,Addr 4 - Phone No. 3,Addr 4 - Fax No.,Addr 4 - Email,Addr 4 - WWW,Addr 4 - Contact Name,Addr 4 - Salutation,Addr 5 - Line 1,Addr 5 - Line 2,Addr 5 - Line 3,Addr 5 - Line 4,Addr 5 - City,Addr 5 - State,Addr 5 - Postcode,Addr 5 - Country,Addr 5 - Phone No. 1,Addr 5 - Phone No. 2,Addr 5 - Phone No. 3,Addr 5 - Fax No.,Addr 5 - Email,Addr 5 - WWW,Addr 5 - Contact Name,Addr 5 - Salutation,Notes,Identifiers,Custom List 1,Custom List 2,Custom List 3,Custom Field 1,Custom Field 2,Custom Field 3,Billing Rate,Terms - Payment is Due,           - Discount Days,           - Balance Due Days,           - % Discount,           - % Monthly Charge,Tax Code,Credit Limit,Tax ID No.,Volume Discount %,Sales/Purchase Layout,Price Level,Payment Method,Payment Notes,Name on Card,Card Number,BSB,Account Number,Account Name,A.B.N. ,A.B.N. Branch,Account,Salesperson,Salesperson Card ID,Comment,Shipping Method,Printed Form,Freight Tax Code,Use Customer's Tax Code,Receipt Memo,Invoice/Purchase Order Delivery,Record ID,,,,
Swissotel Sydney,,*None,N,68 Market Street,,,,Sydney,NSW,2000,,0422 998 717,,,,ding.yi@swissotel.com,,Ding Yi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,A,6859,,,,
HMC Last Mile Logistics Property Trust 2,,*None,N,C/- Knight Frank Australia Pty Ltd,Level 29,120 Collins Street,,Melbourne,VIC,3000,,,,,,PDF;COPY,ta.apinvoices@au.knightfrank.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,6860,,,,
YDPC,,*None,N,22 Sargeant Street,,,,Killara,VIC,3691,,0438 684 296 Yarrod,,,,info@ydpc.com.au,,Yarrod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,6861,,,,
ASA Real Estate Partners Pty Ltd,,*None,N,c/- Savills (Vic) Pty Limited ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,A,6863,,,,
BMC - Unity Apartment DP1279349,,*None,N,C/- Bright & Duggan,256B Coward Street,,,Mascot,NSW,2020,,,,,,PDF;copy,accpayable@bright-duggan.com.au ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,6864,,,,
The Trustee for Challenger Property Trust,,*None,N,No 32,C/O JLL,GPO Box 1407,,Brisbane,QLD,4000,,,,,,peta.belligoi@jll.com,,Peta Belligoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,6865,,,,
Belconnen Property Trust,,*None,N,Jones Lang LaSalle (ACT) P/L,Canberra City,"Level 7, 121 Marcus Clark St",,Canberra,ACT,2601,,,,,,paminvoices.sydney@ap.jll.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,6867,,,,
Greenspace Property,,*None,N,47 Moreton Street,,,,Norman Park ,QLD,4170,,0417 012 120Thomas,,,,twilliams@greenspaceproperty.com.au,PREPAID,Thomas Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,6868,,,,
Perpetual Corporate Trust LTD,,*None,N,ATF EG Delta - ESG Property Fund A Ownership Trust NO 2,C/O JLL,GPO Box 721,,Canberra,ACT,2601,,,,,,pdf;to;invoicesparra.pamnsw@ap.jll.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,A,6869,,,,
Ppi Taree Shopping Centre Trust,,*None,N,c/- Savills Sa Pty Ltd,,,,,,,,,,,,Upload;to;Portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,A,6870,,,,
CHFP South Bunbury Pty Ltd ACN 637 758 957,,*None,Y,ATF the CHPF Hobart Sub Trust,"Level 41, Chifley Tower",2 Chifley Square,,Sydney,NSW,2000,,0488 315 801Steven,,,,steven.kashmiri@centuria.com.au,PO REQUIRED,Steven Kashmiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,6871,,,,
CHPF South Bunbury Pty Ltd ACN 637 758 957,,*None,N,ATF the CHPF Hobart Sub Trust,"Level 41, Chifley Tower",2 Chifley Square,,Sydney,NSW,2000,,0488 315 801Steven,,,,steven.kashmiri@centuria.com.au,PO REQUIRED,Steven Kashmiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,6872,,,,
James Cook University,,*None,N,1 James Cook Drive,,,,Townsville,QLD,4811,,07 4781 4134,0418 272 267Melissa,,,melissa.richardson@jcu.edu.au,,Melisssa Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,6873,,,,
DNL Epoxy Floors,,*None,N,46 Reif Street,,,,Flinders View,QLD,4305,,0458 448 732,,,,info@dnlepoxyfloors.com.au,PO REQUIRED,Linda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,6874,,,,
Ampol Australia Petroleum Pty Ltd,,Urbis,N,C/- Urbis Services Pty Ltd,ABN:24 105 273 505,Level 10 ,477 Collins Street,Melbourne,VIC,3000,,,,,,Upload;to;Portal,,Ryan Wallis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,A,6875,,,,
Mingara Leisure Group,,534-03,N,ABN: 81 001 662 648,PO Box 8003,,,Tumbi Umbi,NSW,2261,,,,,,PDF;ONLY;invoices@mingara.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,A,6876,,,,
Honey Martini Trust,,*None,N,c/-One Commercial ,713 Darling Street,,,Rozelle,NSW,2039,,0478 486 303Jonathan,,,,jonathan.volkwein@onecom.com.au,,Jonathan Volkwein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,6877,,,,
Sunrise Industrial Flooring,,*None,N,1/20 Bailey Crescent,,,,Southport,QLD,4215,,0414 778 688,,,,info@sunriseflooring.net,PREPAID REQUIRED,Coutney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,6879,,,,
Property Selectors Pty Ltd,,*None,N,PO Box 216,,,,Gordonvale,QLD ,4865,,0499 283 285,,,,scottgreen@atrealty.com.au,,Scott Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,A,6880,,,,
Centuria Property Funds No.4 ATF Edgeworth,,*None,N,Town Square Trust,ABN: 43 552 938 369,"Level 41, Chifley Tower",2 Chifley Square,SYDNEY ,NSW,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,A,6881,,,,
Clyde & Co,,*None,N,Level 15,333 George Street,,,Sydney,NSW,2000,,02 9210 4400,,,,cassandra.bush@clydeco.com,,Cassandra Bush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,6882,,,,
New Age Coatings & Preparation,,*None,N,ABN: 57 663 953 820,48 Gaynor Road,,,Banyo,QLD,4014,,0429 622 687Dalton,,,,dalton@newagecoatings.com.au,,Dalton Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,6883,,,,
Rydges South Bank (EVT),,*None,N,9 Glenelg Street,,,,South Brisbane,QLD,4101,,07 3364 0849,0402 121 021,,,pdf;to;accounts_rydgessouthbank@evt.com,,James Krista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,6884,,,,
Coweley Queen Pty Ltd,,*None,N,C/- TeskaCarson,6 Yorkshire Street,,,Richmond,VIC,3121,,0419 326 594,,,,facilitiesmanager1@teskacarson.com.au,,Mannie Borg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,6885,,,,
Coweley Lonsdale Pty Ltd,,*None,N,C/- TeskaCarson,6 Yorkshire Street,,,Richmond,VIC,3121,,0419 326 594,,,,facilitiesmanager1@teskacarson.com.au,,Mannie Borg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,6886,,,,
Coweley Little Lonsdale Pty Ltd,,*None,N,C/- TeskaCarson,6 Yorkshire Street,,,Richmond,VIC,3121,,0419 326 594,,,,facilitiesmanager1@teskacarson.com.au,,Mannie Borg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,6887,,,,
Forza Capital,,*None,N,C/- TeskaCarson,6 Yorkshire Street,,,Richmond,VIC,3121,,0419 326 594,,,,facilitiesmanager1@teskacarson.com.au,,Mannie Borg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,6888,,,,
The Body Corporate CTS 35038,,*None,N,The Mediterranean Towers,220 The Esplanade,,,North Burleigh,QLD,4220,,07 5535 7188,,,,manager@ultiqaburleighmed.com.au,,Ellysah Dingle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,6889,,,,
The Trustee for DISCOVERY HOUSE TRUST,,*None,N,C/O JLL,GPO Box 1407,,,Brisbane,QLD,4000,,,,,,peta.belligoi@jll.com,,Peta Belligoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,6890,,,,
Wakefield Properties Pty Ltd,,*None,N,c/- Savills Sa Pty Ltd,,,,,,,,0499 361 694,,,,david.siciliano@savills.com.au,,David Siciliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,6891,,,,
BM Property Services,,*None,N,3/17 Boniface Street,,,,Archerfield,QLD,4108,,1300 885 870,,,,accounts@bmpropertyservices.com.au,,Wendy Waan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,6892,,,,
The Principal - Jesmond Plaza Pty Ltd ATF,,*None,N,Jesmond Plaza Unit Trust,ABN 55 303 245 933,Level 4,36 Cross Street,Double Bay,NSW,2299,,02 4955 9249,0401 991 414 Ben,,,PDF;TO;info@jesmondcentral.com.au,,Ben Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,A,6894,,,,
The Principal - The Trust Company (Australia) Ltd,,*None,N,ACF Haben Property Fund Pty Ltd ATF,Haben Number 7 Trust ,Level 4,36 Cross Street,Double Bay,NSW,2028,,02 4955 9249,0401 991 414,,,PDF;TO;info@wallsendvillage.com.au,,Ben Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,A,6895,,,,
Yi Fong International Pty Ltd,,Banora SV,N,c/- Savills (Qld) Pty Ltd,,,,,,,,,,,,Upload;to;Portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,A,6896,,,,
The Trustee For Challenger Childers Square,,*None,N,Jones Lang LaSalle (ACT) P/L,"Canberra City Level 7, 121 Marcus Clark St",,,Canberra ,ACT,2601,,,,,,Paminvoices.Sydney@ap.jll.com,,Tia Gregory ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,A,6897,,,,
UQ Sport Ltd,,*None,N,"Building 25, Union Road",The University of Queensland,,,St Lucia,QLD,4067,,,,,,accountspayable@uqsport.com.au,,Simone Quaedvlieg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,6898,,,,
LCA Hotel Freeholds Pty Ltd,,*None,N,C/o Leedwell Asset Management,Level 1,16 Hutt Street,,Adelaide,SA,5000,,,,,,asset.management@leedwell.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,6899,,,,
Tenacon,,*None,N,PO Box 1666,,,,Double Bay,NSW,1360,,,,,,pkorlevski@tenacon.com.au,,Philip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,6900,,,,
The Trustee for 41 George Street Property Trust,,*None,N,C/- JLL,PO Box 1427,,,Parramatta ,NSW ,2124,,,,,,invoicesparra.pamnsw@jll.com,,Hashmat Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,6901,,,,
Healthco Healthcare and Wellness REIT,,*None,N,C/- Knight Frank Australia Pty Ltd,Level 29 120 Collins Street,,,MELBOURNE,VIC,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,6902,,,,
Australian Catholic University,,*None,N,C/- Knight Frank Australia Pty Ltd,PO Box 1952,,,North Sydney,NSW,2060,,,,,,UPLOAD;to;PORTAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,6903,,,,
Attention: Rahul Verma (Rocky),,*None,N,RockySarah Enterprises Pty Ltd,ABN: 18 619 912 319,33 Lew Avenue,,Eglinton,NSW,2795,,0435 045 065,,,,rockysgeneralcleaning@outlook.com,,Rahul Verma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,6904,,,,
BWP Management Limited,,BROWNS PLAINS,N,C/- Retail Projex,PO Box 7986,,,Norwest,NSW,2153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,A,6905,,,,
Mt Gravatt Property Trust,,*None,N,Jones Lang LaSalle (QLD) P/L,"Central Plaza One, 345 Queen Street",,,Brisbane,QLD,4000,,,,,,PDF,pamadmin.qld@ap.jll.com ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,A,6906,,,,
Tile City,,*None,N,27 Babarra Street,,,,Stafford,QLD,4053,,0418 983 479Michael,,,,michael@tilecity.com.au,,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,6907,,,,
PWQ Pty Ltd as trustee for the Spring Farm,,*None,N,Shopping Centre Trust,C/- Colliers,,,,,,,,,,,rem.invoices@colliers.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,6909,,,,
Coorparoo Square Pty Ltd,,*None,N,C/- CBRE (C) Pty Ltd,QLD Rents Trust,,,,,,,,,,,PDF;COPY,reasap.pacific@cbre.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,6911,,,,
Shine Lawyers Rockhampton,,*None,N,Level 6,Suite 6C,34 East Street,,Rockhampton,QLD,4700,,07 4131 7555,07 4431 2303,,,elocke@shine.com.au,,Emma Locke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,6912,,,,
Unity College,,*None,N,47 Lomond Crescent,,,,Caloundra,QLD,4551,,0419 143 413Lloyd,,,,scawfinance@bne.catholic.edu.au,,Lloyd McCaughey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,6913,,,,
Smith Property Group Pty Ltd,,*None,N,C/o Retail Projex,PO Box 7986,,,Norwest,NSW,2153,,,,,,accounts@retailprojex.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,6914,,,,
Brookwater Investment Trust,,*None,N,c/- Explore Property Pty ltd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,6915,,,,
Dr Floors,,*None,N,"65 Killara Road, Campbellfield","Victoria, Australia 3061",,,Campbellfield,VIC,3061,Australia,0425 311 311,03 9357 9358 ,,,nishama.a@doctorfloors.com,,Reggie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,EQUIPMENT SALES (AU)- 2022,GST,N,,A,6916,,,,
Roadwork Industries Pty Ltd,,*None,N,10-12 Ponda Rosa Road,,,,Westdale,NSW,2340,,0438 629 659Christian,,,,Christian@roadworkindustries.com.au,,Christian Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,I,0,,,,,,,,,,,,,,,EQUIPMENT SALES (AU)- 2022,GST,N,,P,6917,,,,
GPV23 Pty Ltd ATF GPV23 Trust,,*None,N,C/o Raine and Home Commercial Penrith,PO Box 314,,,Penrith ,NSW,2751,,0417 228 502,,,,adminpenrith@rhc.com.au,,Rebecca Bauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,6918,,,,
True Floors Pty Ltd,,*None,N,ABN: 38 231 297 817,PO Box 79,,,St Leonards,NSW,1590,,0421 634 199Sion,,,,accounts@truefloors.com.au,PO Required,Sion Manley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,31,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,2017 AU ONSITE,GST,N,,P,6919,,,,
