{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Item Number,Item Name,Buy,Sell,Inventory,Asset Acct,Income Acct,Expense/COS Acct,Description,Use Desc. On Invoice,Custom List 1,Custom List 2,Custom List 3,Custom Field 1,Custom Field 2,Custom Field 3,Primary Supplier,Supplier Item Number,Tax Code When Bought,Buy Unit Measure,No. Items/Buy Unit,Reorder Quantity,Minimum Level,Selling Price,Sell Unit Measure,Tax Code When Sold,Sell Price Inclusive,Sales Tax Calc. Method,No. Items/Sell Unit,Quantity Break 1,Quantity Break 2,Quantity Break 3,Quantity Break 4,Quantity Break 5,"Price Level A, Qty Break 1","Price Level B, Qty Break 1","Price Level C, Qty Break 1","Price Level D, Qty Break 1","Price Level E, Qty Break 1","Price Level F, Qty Break 1","Price Level A, Qty Break 2","Price Level B, Qty Break 2","Price Level C, Qty Break 2","Price Level D, Qty Break 2","Price Level E, Qty Break 2","Price Level F, Qty Break 2","Price Level A, Qty Break 3","Price Level B, Qty Break 3","Price Level C, Qty Break 3","Price Level D, Qty Break 3","Price Level E, Qty Break 3","Price Level F, Qty Break 3","Price Level A, Qty Break 4","Price Level B, Qty Break 4","Price Level C, Qty Break 4","Price Level D, Qty Break 4","Price Level E, Qty Break 4","Price Level F, Qty Break 4","Price Level A, Qty Break 5","Price Level B, Qty Break 5","Price Level C, Qty Break 5","Price Level D, Qty Break 5","Price Level E, Qty Break 5","Price Level F, Qty Break 5",Inactive Item,Standard Cost,Default Ship/Sell Location,Default Recvd/Auto Location
WC020,Turpentine-1L,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WC021,WD10-275G,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WC022,Nevr-Dull Wadding Polish,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£28.41,,
WC023,Ajax Spray & Wipe,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WC024,Spray Glue,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WC025,Demineralised Water -5L,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
WC026,Administration Archive Box,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£11.77,,
P001,Calibration Plate (AU) Pendulu,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£7.50,,
P002,Calibration Temp Label- Pendul,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
P003,Calibration Label-Tortus,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
P004,Calibration Plata (NZ)-Pendulu,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,£0.00,,
P005,Sticker-GES (Small),B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.20,,
P006,Sticker-Instr Calib (Small),B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.21,,
P007,Sticker-General Equpiment,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£1.10,,
P008,Sticker-Oval (ISTS),B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
P009,Sticker- Wet Floor Sign,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£12.31,,
P010,Sticker - Trolley Box,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£22.95,,
P011,Sticker-GPC Sample,B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
P012,"GES-""With Compliments""Card",B,S,I,11201,43003,50001,,,,,,,,,,,GST,,1,0,0,£0.00,,GST,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,£0.00,,
IC001,Calibration Pendulum,,S,,,43003,,,,,,,,,,,,,,,,,"£1,475.00",1,GST,,0,1,0,0,0,0,0,1475,3.5,3.5,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
IC002,Control testing-Pendulum,,S,,,43003,,,,,,,,,,,,,,,,,£500.00,1,GST,,0,1,0,0,0,0,0,500,1175,1175,1175,1175,1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
IC003,Equipment Repair- Labour (1hr),,S,,,43003,,,,,,,,,,,,,,,,,£125.00,1,GST,,0,1,0,0,0,0,0,125,500,500,500,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
IC004,Calibration-Tortus,,S,,,43003,,,,,,,,,,,,,,,,,£650.00,1,GST,,0,1,0,0,0,0,0,650,125,125,125,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
IC005,Control Testing-Tortus,,S,,,43003,,,,,,,,,,,,,,,,,£500.00,1,GST,,0,1,0,0,0,0,0,500,600,600,600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
IT001,Int Train- Pendulum (AS 4663),,S,,,43003,,,,,,,,,,,,,,,,,"£1,995.00",1,GST,,0,1,0,0,0,0,0,1995,500,500,500,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
IT002,Int Train-Pendulum(AS/NZ 4663),,S,,,43003,,,,,,,,,,,,,,,,,"£1,995.00",1,GST,,0,1,0,0,0,0,0,1995,1995,1995,1995,1995,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
IT003,Int Train-Pendulum(SS 485),,S,,,43003,,,,,,,,,,,,,,,,,"£1,995.00",1,GST,,0,1,0,0,0,0,0,1995,1995,1995,1995,1995,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
IT004,Int Train-Pendulum(BS 7976),,S,,,43003,,,,,,,,,,,,,,,,,"£1,995.00",1,GST,,0,1,0,0,0,0,0,1995,1995,1995,1995,1995,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
IT005,Int Train-Pend(CEN/TS 16165),,S,,,43003,,,,,,,,,,,,,,,,,"£1,995.00",1,GST,,0,1,0,0,0,0,0,1995,1995,1995,1995,1995,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
IT006,Int Train-Pend (ASTM E303),,S,,,43003,,,,,,,,,,,,,,,,,"£1,995.00",1,GST,,0,1,0,0,0,0,0,1995,1995,1995,1995,1995,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
IT007,Int Train-Pend (GB/T 31153),,S,,,43003,,,,,,,,,,,,,,,,,"£1,995.00",1,GST,,0,1,0,0,0,0,0,1995,1995,1995,1995,1995,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
IT008,Int Train Pend Verificat/Maint,,S,,,43003,,,,,,,,,,,,,,,,,£995.00,1,GST,,0,1,0,0,0,0,0,995,1995,1995,1995,1995,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
IT009,Pend Calib Procedure (Doc Only,,S,,,43003,,,,,,,,,,,,,,,,,"£4,995.00",1,GST,,0,1,0,0,0,0,0,4995,995,995,995,995,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
IT010,Int Train-Pend Calib (BS 7976),,S,,,43003,,,,,,,,,,,,,,,,,"£4,995.00",1,GST,,0,1,0,0,0,0,0,4995,4995,4995,4995,4995,4995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
IT011,Int Train- Tortus (AS4663),,S,,,43003,,,,,,,,,,,,,,,,,£995.00,1,GST,,0,1,0,0,0,0,0,995,4995,4995,4995,4995,4995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
IT012,Int Train-Tortus (AS/NZ 4663),,S,,,43003,,,,,,,,,,,,,,,,,£995.00,1,GST,,0,1,0,0,0,0,0,995,995,995,995,995,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
IT013,Int Train- Tortus (SS 485),,S,,,43003,,,,,,,,,,,,,,,,,£995.00,1,GST,,0,1,0,0,0,0,0,995,995,995,995,995,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
IT014,Tortus Verification/Maintenanc,,S,,,43003,,,,,,,,,,,,,,,,,£995.00,1,GST,,0,1,0,0,0,0,0,995,995,995,995,995,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF001,Pick Up from ISTS HQ,,S,,,43003,,,,,,,,,,,,,,,,,£0.00,1,GST,,0,1,0,0,0,0,0,0,995,995,995,995,995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF002,Shipping Fee S1,,S,,,43003,,,,,,,,,,,,,,,,,£25.00,1,GST,,0,1,0,0,0,0,0,25,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF003,Shipping Fee S2,,S,,,43003,,,,,,,,,,,,,,,,,£50.00,1,GST,,0,1,0,0,0,0,0,50,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF004,Shipping Fee S3,,S,,,43003,,,,,,,,,,,,,,,,,£75.00,1,GST,,0,1,0,0,0,0,0,75,50,50,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF005,Shipping Fee S4,,S,,,43003,,,,,,,,,,,,,,,,,£100.00,1,GST,,0,1,0,0,0,0,0,100,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF006,Shipping Fee S5,,S,,,43003,,,,,,,,,,,,,,,,,£125.00,1,GST,,0,1,0,0,0,0,0,125,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF007,Shipping Fee S6,,S,,,43003,,,,,,,,,,,,,,,,,£150.00,1,GST,,0,1,0,0,0,0,0,150,125,125,125,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF008,Shipping Fee S7,,S,,,43003,,,,,,,,,,,,,,,,,£175.00,1,GST,,0,1,0,0,0,0,0,175,150,150,150,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF009,Shipping Fee S8,,S,,,43003,,,,,,,,,,,,,,,,,£200.00,1,GST,,0,1,0,0,0,0,0,200,175,175,175,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF010,Shipping Fee S9,,S,,,43003,,,,,,,,,,,,,,,,,£225.00,1,GST,,0,1,0,0,0,0,0,225,200,200,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF011,Shipping Fee S10,,S,,,43003,,,,,,,,,,,,,,,,,£250.00,1,GST,,0,1,0,0,0,0,0,250,225,225,225,225,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF012,Shipping Fee S11,,S,,,43003,,,,,,,,,,,,,,,,,£275.00,1,GST,,0,1,0,0,0,0,0,275,250,250,250,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF013,Shipping Fee S12,,S,,,43003,,,,,,,,,,,,,,,,,£300.00,1,GST,,0,1,0,0,0,0,0,300,275,275,275,275,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF014,Shipping Fee S13,,S,,,43003,,,,,,,,,,,,,,,,,£325.00,1,GST,,0,1,0,0,0,0,0,325,300,300,300,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF015,Shipping Fee S14,,S,,,43003,,,,,,,,,,,,,,,,,£350.00,1,GST,,0,1,0,0,0,0,0,350,325,325,325,325,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF016,Shipping Fee S15,,S,,,43003,,,,,,,,,,,,,,,,,£375.00,1,GST,,0,1,0,0,0,0,0,375,350,350,350,350,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF017,Shipping Fee S16,,S,,,43003,,,,,,,,,,,,,,,,,£400.00,1,GST,,0,1,0,0,0,0,0,400,375,375,375,375,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF018,Shipping Fee S17,,S,,,43003,,,,,,,,,,,,,,,,,£425.00,1,GST,,0,1,0,0,0,0,0,425,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF019,Shipping Fee S18,,S,,,43003,,,,,,,,,,,,,,,,,£450.00,1,GST,,0,1,0,0,0,0,0,450,425,425,425,425,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF020,Shipping Fee S19,,S,,,43003,,,,,,,,,,,,,,,,,£475.00,1,GST,,0,1,0,0,0,0,0,475,450,450,450,450,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF021,Shipping Fee S20,,S,,,43003,,,,,,,,,,,,,,,,,£500.00,1,GST,,0,1,0,0,0,0,0,500,475,475,475,475,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF022,Shipping Fee S21,,S,,,43003,,,,,,,,,,,,,,,,,£550.00,1,GST,,0,1,0,0,0,0,0,550,500,500,500,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF023,Shipping Fee S22,,S,,,43003,,,,,,,,,,,,,,,,,£600.00,1,GST,,0,1,0,0,0,0,0,600,550,550,550,550,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF024,Shipping Fee S23,,S,,,43003,,,,,,,,,,,,,,,,,£650.00,1,GST,,0,1,0,0,0,0,0,650,600,600,600,600,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF025,Shipping Fee S24,,S,,,43003,,,,,,,,,,,,,,,,,£700.00,1,GST,,0,1,0,0,0,0,0,700,650,650,650,650,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF026,Shipping Fee S25,,S,,,43003,,,,,,,,,,,,,,,,,£750.00,1,GST,,0,1,0,0,0,0,0,750,700,700,700,700,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF027,Shipping Fee S26,,S,,,43003,,,,,,,,,,,,,,,,,£800.00,1,GST,,0,1,0,0,0,0,0,800,750,750,750,750,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF028,Shipping Fee S27,,S,,,43003,,,,,,,,,,,,,,,,,£850.00,1,GST,,0,1,0,0,0,0,0,850,800,800,800,800,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF029,Shipping Fee S28,,S,,,43003,,,,,,,,,,,,,,,,,£900.00,1,GST,,0,1,0,0,0,0,0,900,850,850,850,850,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF030,Shipping Fee S29,,S,,,43003,,,,,,,,,,,,,,,,,£950.00,1,GST,,0,1,0,0,0,0,0,950,900,900,900,900,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF031,Shipping Fee S30,,S,,,43003,,,,,,,,,,,,,,,,,"£1,000.00",1,GST,,0,1,0,0,0,0,0,1000,950,950,950,950,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF032,Shipping Fee S31,,S,,,43003,,,,,,,,,,,,,,,,,"£1,050.00",1,GST,,0,1,0,0,0,0,0,1050,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF033,Shipping Fee S32,,S,,,43003,,,,,,,,,,,,,,,,,"£1,100.00",1,GST,,0,1,0,0,0,0,0,1100,1050,1050,1050,1050,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF034,Shipping Fee S33,,S,,,43003,,,,,,,,,,,,,,,,,"£1,150.00",1,GST,,0,1,0,0,0,0,0,1150,1100,1100,1100,1100,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF035,Shipping Fee S34,,S,,,43003,,,,,,,,,,,,,,,,,"£1,200.00",1,GST,,0,1,0,0,0,0,0,1200,11150,11150,11150,11150,11150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF036,Shipping Fee S35,,S,,,43003,,,,,,,,,,,,,,,,,"£1,250.00",1,GST,,0,1,0,0,0,0,0,1250,1150,1150,1150,1150,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF037,Shipping Fee S36,,S,,,43003,,,,,,,,,,,,,,,,,"£1,300.00",1,GST,,0,1,0,0,0,0,0,1300,1250,1250,1250,1250,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF038,Shipping Fee S37,,S,,,43003,,,,,,,,,,,,,,,,,"£1,350.00",1,GST,,0,1,0,0,0,0,0,1350,1300,1300,1300,1300,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF039,Shipping Fee S38,,S,,,43003,,,,,,,,,,,,,,,,,"£1,400.00",1,GST,,0,1,0,0,0,0,0,1400,1350,1350,1350,1350,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF040,Shipping Fee S39,,S,,,43003,,,,,,,,,,,,,,,,,"£1,450.00",1,GST,,0,1,0,0,0,0,0,1450,1400,1400,1400,1400,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF041,Shipping Fee S40,,S,,,43003,,,,,,,,,,,,,,,,,"£1,500.00",1,GST,,0,1,0,0,0,0,0,1500,1450,1450,1450,1450,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF042,Shipping Fee S41,,S,,,43003,,,,,,,,,,,,,,,,,"£1,550.00",1,GST,,0,1,0,0,0,0,0,1550,1500,1500,1500,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF043,Shipping Fee S42,,S,,,43003,,,,,,,,,,,,,,,,,"£1,600.00",1,GST,,0,1,0,0,0,0,0,1600,1550,1550,1550,1550,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
SF044,Shipping Fee S43,,S,,,43003,,,,,,,,,,,,,,,,,"£1,650.00",1,GST,,0,1,0,0,0,0,0,1650,1600,1600,1600,1600,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
TT001,Training Performed ISTS HQ,,S,,,43003,,,,,,,,,,,,,,,,,£0.00,1,GST,,0,1,0,0,0,0,0,0,1650,1650,1650,1650,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
TT002,Training Travel Fee T1,,S,,,43003,,,,,,,,,,,,,,,,,£500.00,1,GST,,0,1,0,0,0,0,0,500,500,500,500,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
TT003,Training Travel Fee T2,,S,,,43003,,,,,,,,,,,,,,,,,£750.00,1,GST,,0,1,0,0,0,0,0,750,500,500,500,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
TT004,Training Travel Fee T3,,S,,,43003,,,,,,,,,,,,,,,,,"£1,000.00",1,GST,,0,1,0,0,0,0,0,1000,750,750,750,750,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
TT005,Training Travel Fee T4,,S,,,43003,,,,,,,,,,,,,,,,,"£1,250.00",1,GST,,0,1,0,0,0,0,0,1250,1000,1000,1000,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
TT006,Training Travel Fee T5,,S,,,43003,,,,,,,,,,,,,,,,,"£1,500.00",1,GST,,0,1,0,0,0,0,0,1500,1250,1250,1250,1250,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
TT007,Training Travel Fee T6,,S,,,43003,,,,,,,,,,,,,,,,,"£1,750.00",1,GST,,0,1,0,0,0,0,0,1750,1500,1500,1500,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
TT008,Training Travel Fee T7,,S,,,43003,,,,,,,,,,,,,,,,,"£2,000.00",1,GST,,0,1,0,0,0,0,0,2000,1750,1750,1750,1750,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
TT009,Training Travel Fee T8,,S,,,43003,,,,,,,,,,,,,,,,,"£2,250.00",1,GST,,0,1,0,0,0,0,0,2250,2000,2000,2000,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
TT010,Training Travel Fee T9,,S,,,43003,,,,,,,,,,,,,,,,,"£2,500.00",1,GST,,0,1,0,0,0,0,0,2500,2250,2250,2250,2250,2250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
TT011,Training Travel Fee T10,,S,,,43003,,,,,,,,,,,,,,,,,"£2,750.00",1,GST,,0,1,0,0,0,0,0,2750,2500,2500,2500,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
TT012,Training Travel Fee T11,,S,,,43003,,,,,,,,,,,,,,,,,"£3,000.00",1,GST,,0,1,0,0,0,0,0,3000,2750,2750,2750,2750,2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
TT013,Training Travel Fee T12,,S,,,43003,,,,,,,,,,,,,,,,,"£3,250.00",1,GST,,0,1,0,0,0,0,0,3250,3000,3000,3000,3000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
TT014,Training Travel Fee T13,,S,,,43003,,,,,,,,,,,,,,,,,"£3,500.00",1,GST,,0,1,0,0,0,0,0,3500,3250,3250,3250,3250,3250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
TT015,Training Travel Fee T14,,S,,,43003,,,,,,,,,,,,,,,,,"£3,750.00",1,GST,,0,1,0,0,0,0,0,3750,3500,3500,3500,3500,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,,,
