{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Co./Last Name,First Name,Addr 1 - Line 1,Addr 1 - Line 2,Addr 1 - Line 3,Addr 1 - Line 4,Inclusive,Invoice No.,Date,Customer PO,Ship Via,Delivery Status,Item Number,Quantity,Description,Price,Discount,Total,Job,Comment,Journal Memo,Salesperson Last Name,Salesperson First Name,Shipping Date,Referral Source,Tax Code,Tax Amount,Freight Amount,Freight Tax Code,Freight Tax Amount,Sale Status,Currency Code,Exchange Rate,Terms - Payment is Due,           - Discount Days,           - Balance Due Days,           - % Discount,           - % Monthly Charge,Amount Paid,Payment Method,Payment Notes,Name on Card,Card Number,Authorisation Code,BSB,Account Number,Drawer/Account Name,Cheque Number,Category,Location ID,Card ID,Record ID
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zerofal Ltd,,Zerofal Ltd,21 Corrimal Street,Tarrawanna  NSW  2518,Australia,,76392,15/01/2025,,,P,IC003,3,Equipment Repair- Labour (1hr),$125.0000,0%,$375.00,,,"Sale; Zerofal Ltd- Charge for tortus repairing. Invoice from 24-12-2024 was deleted as the tortus cell was not needed. Reimbursement of $1,298 had to be made",,,,,GST,$37.50,$.00,GST,$.00,I,,,3,1,31,0,0,$412.50,BANK TRANSFER,,,,,,,,,,,Brendan Sheedy,4165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sliptest Australia Pty Ltd,,Sliptest Australia Pty Ltd,11 Fuschia Way,Gaven   QLD  4211,Australia,,76409,15/01/2025,Invoice 3 Stripe,,A,IC004,1,Calibration-Tortus,$650.0000,0%,$650.00,,,Sale; Sliptest Australia Pty Ltd,,,,,GST,$65.00,$.00,GST,$.00,I,,,3,1,31,0,0,$715.00,Stripe,,,,,,,,,,,*None,5073
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dr Floors,,Dr Floors,"65 Killara Road, Campbellfield","Victoria, Australia 3061",Campbellfield  VIC  3061,,76430,17/01/2025,,,A,WL001,1,WammaLab Pendulum,"$10,975.0000",0%,"$10,975.00",9005,,Sale; Dr Floors,,,,,GST,"$1,097.50",$.00,GST,$.00,I,,,3,1,31,0,0,"$16,192.00",,,,,,,,,,,Location1,*None,6916
Dr Floors,,Dr Floors,"65 Killara Road, Campbellfield","Victoria, Australia 3061",Campbellfield  VIC  3061,,76430,17/01/2025,,,A,IT001,1,Int Train- Pendulum (AS 4663),"$1,995.0000",0%,"$1,995.00",9005,,Sale; Dr Floors,,,,,GST,$199.50,$.00,GST,$.00,I,,,3,1,31,0,0,"$16,192.00",,,,,,,,,,,,*None,6916
Dr Floors,,Dr Floors,"65 Killara Road, Campbellfield","Victoria, Australia 3061",Campbellfield  VIC  3061,,76430,17/01/2025,,,A,TT007,1,Training Travel Fee T6,"$1,750.0000",0%,"$1,750.00",9005,,Sale; Dr Floors,,,,,GST,$175.00,$.00,GST,$.00,I,,,3,1,31,0,0,"$16,192.00",,,,,,,,,,,,*None,6916
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roadwork Industries Pty Ltd,,Roadwork Industries Pty Ltd,10-12 Ponda Rosa Road,Westdale  NSW  2340,,,76436,20/01/2025,Invoice 4 Stripe,,A,TC002,1,Slider 55 (TRL) Rubber Slider,$105.0000,0%,$105.00,,,Sale; Roadwork Industries Pty Ltd,,,,,GST,$10.50,$.00,GST,$.00,I,,,3,1,31,0,0,$143.00,Stripe,,,,,,,,,,Location1,*None,6917
Roadwork Industries Pty Ltd,,Roadwork Industries Pty Ltd,10-12 Ponda Rosa Road,Westdale  NSW  2340,,,76436,20/01/2025,Invoice 4 Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; Roadwork Industries Pty Ltd,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$143.00,Stripe,,,,,,,,,,,*None,6917
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Millennium (WA) PTY LTD,,Millennium (WA) PTY LTD,52 Roberts Street,Osborne Park  WA  6017,,,76510,24/01/2025,,,A,IC004,1,Calibration-Tortus,$650.0000,0%,$650.00,,,Sale; Millennium (WA) PTY LTD,,,,,GST,$65.00,$.00,GST,$.00,I,,,3,1,31,0,0,$852.50,Stripe,,,,,,,,,,,WA,5444
Millennium (WA) PTY LTD,,Millennium (WA) PTY LTD,52 Roberts Street,Osborne Park  WA  6017,,,76510,24/01/2025,,,A,IC003,1,Equipment Repair- Labour (1hr),$125.0000,0%,$125.00,,,Sale; Millennium (WA) PTY LTD,,,,,GST,$12.50,$.00,GST,$.00,I,,,3,1,31,0,0,$852.50,Stripe,,,,,,,,,,,WA,5444
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zerofal Ltd,,Zerofal Ltd,21 Corrimal Street,Tarrawanna  NSW  2518,Australia,,76514,24/01/2025,Inv 6,,A,TC001,2,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$210.00,,,Sale; Zerofal Ltd,,,,,GST,$21.00,$.00,GST,$.00,I,,,3,1,31,0,0,$374.00,Stripe,,,,,,,,,,Location1,Brendan Sheedy,4165
Zerofal Ltd,,Zerofal Ltd,21 Corrimal Street,Tarrawanna  NSW  2518,Australia,,76514,24/01/2025,Inv 6,,A,TC002,1,Slider 55 (TRL) Rubber Slider,$105.0000,0%,$105.00,,,Sale; Zerofal Ltd,,,,,GST,$10.50,$.00,GST,$.00,I,,,3,1,31,0,0,$374.00,Stripe,,,,,,,,,,Location1,Brendan Sheedy,4165
Zerofal Ltd,,Zerofal Ltd,21 Corrimal Street,Tarrawanna  NSW  2518,Australia,,76514,24/01/2025,Inv 6,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; Zerofal Ltd,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$374.00,Stripe,,,,,,,,,,,Brendan Sheedy,4165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Nashed,,Christian Nashed,46 Lema Circuit,Kuraby  QLD  4112,,,76596,04/02/2025,,,A,IT001,1,Int Train- Pendulum (AS 4663),"$1,995.0000",0%,"$1,995.00",,,Sale; Christian Nashed,,,,,GST,$199.50,$.00,GST,$.00,I,,,3,1,31,0,0,"$2,194.50",Stripe,,,,,,,,,,,*None,6936
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nxtgen Commercial Services Pty Ltd,,Nxtgen Commercial Services Pty Ltd,ABN 59 613 710 231,799-  801 Greenwattle Street,Toowoomba  QLD  4350,,76597,04/02/2025,,,A,IC001,1,Calibration Pendulum,"$1,275.0000",0%,"$1,275.00",,,Sale; Nxtgen Commercial Services Pty Ltd,,,,,GST,$127.50,$.00,GST,$.00,I,,,3,1,31,0,0,"$1,402.50",Stripe,,,,,,,,,,,*None,4331
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vo Rogue Transport Pty Ltd,,Vo Rogue Transport Pty Ltd,5 Omars Place,Narre Warren South  VIC  3805,,,76629,05/02/2025,Inv 9 Stripe,,A,TC004,1,Slider Backing Plate,$45.0000,0%,$45.00,,,Sale; Vo Rogue Transport Pty Ltd,,,,,GST,$4.50,$.00,GST,$.00,I,,,3,1,31,0,0,$192.50,BANK TRANSFER,,,,,,,,,,Location1,*None,6856
Vo Rogue Transport Pty Ltd,,Vo Rogue Transport Pty Ltd,5 Omars Place,Narre Warren South  VIC  3805,,,76629,05/02/2025,Inv 9 Stripe,,A,TC002,1,Slider 55 (TRL) Rubber Slider,$105.0000,0%,$105.00,,,Sale; Vo Rogue Transport Pty Ltd,,,,,GST,$10.50,$.00,GST,$.00,I,,,3,1,31,0,0,$192.50,BANK TRANSFER,,,,,,,,,,Location1,*None,6856
Vo Rogue Transport Pty Ltd,,Vo Rogue Transport Pty Ltd,5 Omars Place,Narre Warren South  VIC  3805,,,76629,05/02/2025,Inv 9 Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; Vo Rogue Transport Pty Ltd,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$192.50,BANK TRANSFER,,,,,,,,,,,*None,6856
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unimat Pty Ltd,,Unimat Pty Ltd,21/2B Mavis Street,Revesby  NSW  2212,,,76672,11/02/2025,Inv 10 Stripe,,A,TC002,10,Slider 55 (TRL) Rubber Slider,$105.0000,0%,"$1,050.00",,,Sale; Unimat Pty Ltd,,,,,GST,$105.00,$.00,GST,$.00,I,,,3,1,31,0,0,"$1,182.50",,,,,,,,,,,Location1,*None,5560
Unimat Pty Ltd,,Unimat Pty Ltd,21/2B Mavis Street,Revesby  NSW  2212,,,76672,11/02/2025,Inv 10 Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; Unimat Pty Ltd,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,"$1,182.50",,,,,,,,,,,,*None,5560
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockstar Sealing Systems,,Rockstar Sealing Systems,3 Spray Avenue,Mordialloc  VIC  3195,Australia,,76737,18/02/2025,,,A,WL001,1,WammaLab Pendulum,"$10,975.0000",0%,"$10,975.00",,,Sale; Rockstar Sealing Systems,,,,,GST,"$1,097.50",$.00,GST,$.00,I,,,3,1,31,0,0,"$12,738.00",BANK TRANSFER,,,,,,,,,,Location1,*None,4578
Rockstar Sealing Systems,,Rockstar Sealing Systems,3 Spray Avenue,Mordialloc  VIC  3195,Australia,,76737,18/02/2025,,,A,B007,2,Pendulum Conditoning Board,$115.0000,0%,$230.00,,,Sale; Rockstar Sealing Systems,,,,,GST,$23.00,$.00,GST,$.00,I,,,3,1,31,0,0,"$12,738.00",BANK TRANSFER,,,,,,,,,,Location1,*None,4578
Rockstar Sealing Systems,,Rockstar Sealing Systems,3 Spray Avenue,Mordialloc  VIC  3195,Australia,,76737,18/02/2025,,,A,SF016,1,Shipping Fee S15,$375.0000,0%,$375.00,,,Sale; Rockstar Sealing Systems,,,,,GST,$37.50,$.00,GST,$.00,I,,,3,1,31,0,0,"$12,738.00",BANK TRANSFER,,,,,,,,,,,*None,4578
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Multiple Services,,Multiple Services,Unit 3/318 Auburn Road,Hawthorn  VIC  3122,,,76761,19/02/2025,Inv 11 Stripe,,A,WL001,1,WammaLab Pendulum,"$10,975.0000",0%,"$10,975.00",,,Sale; Multiple Services,,,,,GST,"$1,097.50",$.00,GST,$.00,I,,,3,1,31,0,0,"$15,757.50",Stripe,,,,,,,,,,Location1,*None,4893
Multiple Services,,Multiple Services,Unit 3/318 Auburn Road,Hawthorn  VIC  3122,,,76761,19/02/2025,Inv 11 Stripe,,A,B003,1,WL Pendulum Verification Kit,"$1,450.0000",0%,"$1,450.00",,,Sale; Multiple Services,,,,,GST,$145.00,$.00,GST,$.00,I,,,3,1,31,0,0,"$15,757.50",Stripe,,,,,,,,,,Location1,*None,4893
Multiple Services,,Multiple Services,Unit 3/318 Auburn Road,Hawthorn  VIC  3122,,,76761,19/02/2025,Inv 11 Stripe,,A,B002,1,Pendulum Onsite Testing Pack,"$1,450.0000",0%,"$1,450.00",,,Sale; Multiple Services,,,,,GST,$145.00,$.00,GST,$.00,I,,,3,1,31,0,0,"$15,757.50",Stripe,,,,,,,,,,Location1,*None,4893
Multiple Services,,Multiple Services,Unit 3/318 Auburn Road,Hawthorn  VIC  3122,,,76761,19/02/2025,Inv 11 Stripe,,A,SF014,1,Shipping Fee S13,$325.0000,0%,$325.00,,,Sale; Multiple Services,,,,,GST,$32.50,$.00,GST,$.00,I,,,3,1,31,0,0,"$15,757.50",Stripe,,,,,,,,,,,*None,4893
Multiple Services,,Multiple Services,Unit 3/318 Auburn Road,Hawthorn  VIC  3122,,,76761,19/02/2025,Inv 11 Stripe,,A,B001,1,Pendulum Trolley,$125.0000,0%,$125.00,,,Sale; Multiple Services,,,,,GST,$12.50,$.00,GST,$.00,I,,,3,1,31,0,0,"$15,757.50",Stripe,,,,,,,,,,Location1,*None,4893
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Griptek Anti-Slip Solutions  Pty Ltd,,Griptek Anti-Slip Solutions  Pty Ltd,17 Mountbatten Street,Oatley  NSW  2223,Australia,,76781,21/02/2025,Inv 12 Stripe,,A,TC001,2,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$210.00,,,Sale; Griptek Anti-Slip Solutions  Pty Ltd,,,,,GST,$21.00,$.00,GST,$.00,I,,,3,1,31,0,0,$258.50,Stripe,,,,,,,,,,Location1,NSW Darryl,4275
Griptek Anti-Slip Solutions  Pty Ltd,,Griptek Anti-Slip Solutions  Pty Ltd,17 Mountbatten Street,Oatley  NSW  2223,Australia,,76781,21/02/2025,Inv 12 Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; Griptek Anti-Slip Solutions  Pty Ltd,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$258.50,Stripe,,,,,,,,,,,NSW Darryl,4275
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zerofal Ltd,,Zerofal Ltd,21 Corrimal Street,Tarrawanna  NSW  2518,Australia,,76784,24/02/2025,,,A,TC001,3,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$315.00,,,Sale; Zerofal Ltd,,,,,GST,$31.50,$.00,GST,$.00,I,,,3,1,31,0,0,$374.00,Stripe,,,,,,,,,,Location1,Brendan Sheedy,4165
Zerofal Ltd,,Zerofal Ltd,21 Corrimal Street,Tarrawanna  NSW  2518,Australia,,76784,24/02/2025,,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; Zerofal Ltd,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$374.00,Stripe,,,,,,,,,,,Brendan Sheedy,4165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zerofal Ltd,,Zerofal Ltd,21 Corrimal Street,Tarrawanna  NSW  2518,Australia,,76817,25/02/2025,Inv 14 Stripe,,A,WL021,1,WammaLab Pendulum Pointer,$245.0000,0%,$245.00,,,Sale; Zerofal Ltd,,,,,GST,$24.50,$.00,GST,$.00,I,,,3,1,31,0,0,$297.00,Stripe,,,,,,,,,,Location1,Brendan Sheedy,4165
Zerofal Ltd,,Zerofal Ltd,21 Corrimal Street,Tarrawanna  NSW  2518,Australia,,76817,25/02/2025,Inv 14 Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; Zerofal Ltd,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$297.00,Stripe,,,,,,,,,,,Brendan Sheedy,4165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slip Assessment Services,,Slip Assessment Services,167 Belgrave Esplanade,Sylvania Waters  NSW  2224,,,76820,26/02/2025,Inv 15 Stripe,,A,TC001,1,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$105.00,,,Sale; Slip Assessment Services,,,,,GST,$10.50,$.00,GST,$.00,I,,,3,1,31,0,0,$385.00,Stripe,,,,,,,,,,Location1,KeithDixon,4907
Slip Assessment Services,,Slip Assessment Services,167 Belgrave Esplanade,Sylvania Waters  NSW  2224,,,76820,26/02/2025,Inv 15 Stripe,,A,TC002,1,Slider 55 (TRL) Rubber Slider,$105.0000,0%,$105.00,,,Sale; Slip Assessment Services,,,,,GST,$10.50,$.00,GST,$.00,I,,,3,1,31,0,0,$385.00,Stripe,,,,,,,,,,Location1,KeithDixon,4907
Slip Assessment Services,,Slip Assessment Services,167 Belgrave Esplanade,Sylvania Waters  NSW  2224,,,76820,26/02/2025,Inv 15 Stripe,,A,TC003,1,Tortus Slider (Pack of 6),$115.0000,0%,$115.00,,,Sale; Slip Assessment Services,,,,,GST,$11.50,$.00,GST,$.00,I,,,3,1,31,0,0,$385.00,Stripe,,,,,,,,,,Location1,KeithDixon,4907
Slip Assessment Services,,Slip Assessment Services,167 Belgrave Esplanade,Sylvania Waters  NSW  2224,,,76820,26/02/2025,Inv 15 Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; Slip Assessment Services,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$385.00,Stripe,,,,,,,,,,,KeithDixon,4907
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBS Building Group,,CBS Building Group,ABN: 80 651 006 834 ,619 Ingham Road,Mount Street John  QLD  4818,,76849,06/03/2025,Inv 16 Stripe,,A,IC001,1,Calibration Pendulum,"$1,275.0000",0%,"$1,275.00",,,Sale; CBS Building Group,,,,,GST,$127.50,$.00,GST,$.00,I,,,3,1,31,0,0,"$1,402.50",BANK TRANSFER,,,,,,,,,,,CBS BUILDING,5799
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coating Management Solutions,,Coating Management Solutions,32 Alara Boulevard,Cranbourne West Victorua  VIC  3977,Australia,,76876,11/03/2025,Inv 17,,A,TC001,1,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$105.00,,,Sale; Coating Management Solutions,,,,,GST,$10.50,$.00,GST,$.00,I,,,3,1,31,0,0,$143.00,Stripe,,,,,,,,,,Location1,CMS Consultants,5958
Coating Management Solutions,,Coating Management Solutions,32 Alara Boulevard,Cranbourne West Victorua  VIC  3977,Australia,,76876,11/03/2025,Inv 17,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; Coating Management Solutions,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$143.00,Stripe,,,,,,,,,,,CMS Consultants,5958
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All Slip Solutions,,All Slip Solutions,53 Beor Street,Craiglie   QLD  4877,Australia,,76877,11/03/2025,Inv 18,,A,TC002,1,Slider 55 (TRL) Rubber Slider,$105.0000,0%,$105.00,,,Sale; All Slip Solutions,,,,,GST,$10.50,$.00,GST,$.00,I,,,3,1,31,0,0,$258.50,Stripe,,,,,,,,,,Location1,*None,3448
All Slip Solutions,,All Slip Solutions,53 Beor Street,Craiglie   QLD  4877,Australia,,76877,11/03/2025,Inv 18,,A,TC001,1,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$105.00,,,Sale; All Slip Solutions,,,,,GST,$10.50,$.00,GST,$.00,I,,,3,1,31,0,0,$258.50,Stripe,,,,,,,,,,Location1,*None,3448
All Slip Solutions,,All Slip Solutions,53 Beor Street,Craiglie   QLD  4877,Australia,,76877,11/03/2025,Inv 18,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; All Slip Solutions,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$258.50,Stripe,,,,,,,,,,,*None,3448
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zerofal Ltd,,Zerofal Ltd,21 Corrimal Street,Tarrawanna  NSW  2518,Australia,,76878,11/03/2025,Inv 19,,A,TC003,1,Tortus Slider (Pack of 6),$115.0000,0%,$115.00,,,Sale; Zerofal Ltd,,,,,GST,$11.50,$.00,GST,$.00,I,,,3,1,31,0,0,$154.00,Stripe,,,,,,,,,,Location1,Brendan Sheedy,4165
Zerofal Ltd,,Zerofal Ltd,21 Corrimal Street,Tarrawanna  NSW  2518,Australia,,76878,11/03/2025,Inv 19,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; Zerofal Ltd,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$154.00,Stripe,,,,,,,,,,,Brendan Sheedy,4165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SlipLab,,SlipLab,16 Seymmour Street,Hurstville Grove  NSW  2220,,,76880,11/03/2025,Inv 20 Stripe,,A,TC002,4,Slider 55 (TRL) Rubber Slider,$105.0000,0%,$420.00,,,Sale; SlipLab,,,,,GST,$42.00,$.00,GST,$.00,I,,,3,1,31,0,0,"$1,743.50",Stripe,,,,,,,,,,Location1,*None,5545
SlipLab,,SlipLab,16 Seymmour Street,Hurstville Grove  NSW  2220,,,76880,11/03/2025,Inv 20 Stripe,,A,TC004,2,Slider Backing Plate,$45.0000,0%,$90.00,,,Sale; SlipLab,,,,,GST,$9.00,$.00,GST,$.00,I,,,3,1,31,0,0,"$1,743.50",Stripe,,,,,,,,,,Location1,*None,5545
SlipLab,,SlipLab,16 Seymmour Street,Hurstville Grove  NSW  2220,,,76880,11/03/2025,Inv 20 Stripe,,A,TC001,10,Slider 96 (4S) Rubber Sliders,$105.0000,0%,"$1,050.00",,,Sale; SlipLab,,,,,GST,$105.00,$.00,GST,$.00,I,,,3,1,31,0,0,"$1,743.50",Stripe,,,,,,,,,,Location1,*None,5545
SlipLab,,SlipLab,16 Seymmour Street,Hurstville Grove  NSW  2220,,,76880,11/03/2025,Inv 20 Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; SlipLab,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,"$1,743.50",Stripe,,,,,,,,,,,*None,5545
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soundhealth Pty Ltd,,Soundhealth Pty Ltd,PO Box 282,Blaxland  NSW  2774,Australia,,76904,13/03/2025,Inv 22 Stripe,,A,TC001,1,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$105.00,,,Sale; Soundhealth Pty Ltd,,,,,GST,$10.50,$.00,GST,$.00,I,,,3,1,31,0,0,$220.00,Stripe,,,,,,,,,,Location1,*None,5539
Soundhealth Pty Ltd,,Soundhealth Pty Ltd,PO Box 282,Blaxland  NSW  2774,Australia,,76904,13/03/2025,Inv 22 Stripe,,A,TC005,1,Verif -P400 Paper(Pack of 10),$20.0000,0%,$20.00,,,Sale; Soundhealth Pty Ltd,,,,,GST,$2.00,$.00,GST,$.00,I,,,3,1,31,0,0,$220.00,Stripe,,,,,,,,,,Location1,*None,5539
Soundhealth Pty Ltd,,Soundhealth Pty Ltd,PO Box 282,Blaxland  NSW  2774,Australia,,76904,13/03/2025,Inv 22 Stripe,,A,TC006,1,Verif- 3M Pink Lap Film (P 10 ,$50.0000,0%,$50.00,,,Sale; Soundhealth Pty Ltd,,,,,GST,$5.00,$.00,GST,$.00,I,,,3,1,31,0,0,$220.00,Stripe,,,,,,,,,,Location1,*None,5539
Soundhealth Pty Ltd,,Soundhealth Pty Ltd,PO Box 282,Blaxland  NSW  2774,Australia,,76904,13/03/2025,Inv 22 Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; Soundhealth Pty Ltd,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$220.00,Stripe,,,,,,,,,,,*None,5539
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Culvenor,,John Culvenor,40 Wilfred Road,Ivanhoe East  VIC  3079,,,76906,13/03/2025,Inv 21 Stripe,,A,TC001,1,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$105.00,,,Sale; John Culvenor,,,,,GST,$10.50,$.00,GST,$.00,I,,,3,1,31,0,0,$143.00,Stripe,,,,,,,,,,Location1,*None,3588
John Culvenor,,John Culvenor,40 Wilfred Road,Ivanhoe East  VIC  3079,,,76906,13/03/2025,Inv 21 Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; John Culvenor,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$143.00,Stripe,,,,,,,,,,,*None,3588
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suon Chen Ltd. Company,,Suon Chen Ltd. Company,No.368 Dadun 11th Street,Nantun District,Taichung City  40866,,76925,14/03/2025,,,A,TC001,1,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$105.00,8008,,Sale; Suon Chen Ltd. Company,,,,,GST,$10.50,$.00,GST,$.00,I,,,3,1,31,0,0,$154.00,,,,,,,,,,,Location1,*None,6967
Suon Chen Ltd. Company,,Suon Chen Ltd. Company,No.368 Dadun 11th Street,Nantun District,Taichung City  40866,,76925,14/03/2025,,,A,SF002,1,Shipping Fee S1,$35.0000,0%,$35.00,8008,,Sale; Suon Chen Ltd. Company,,,,,GST,$3.50,$.00,GST,$.00,I,,,3,1,31,0,0,$154.00,,,,,,,,,,,,*None,6967
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austral Bricks,,Austral Bricks,201 Greenwith Road,Golden Grove  SA  5125,,,76976,20/03/2025,Inv 23 Stripe,,A,TC001,4,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$420.00,,,Sale; Austral Bricks,,,,,GST,$42.00,$.00,GST,$.00,I,,,3,1,31,0,0,$566.50,Stripe,,,,,,,,,,Location1,SA 5115,6568
Austral Bricks,,Austral Bricks,201 Greenwith Road,Golden Grove  SA  5125,,,76976,20/03/2025,Inv 23 Stripe,,A,TC006,1,Verif- 3M Pink Lap Film (P 10 ,$50.0000,0%,$50.00,,,Sale; Austral Bricks,,,,,GST,$5.00,$.00,GST,$.00,I,,,3,1,31,0,0,$566.50,Stripe,,,,,,,,,,Location1,SA 5115,6568
Austral Bricks,,Austral Bricks,201 Greenwith Road,Golden Grove  SA  5125,,,76976,20/03/2025,Inv 23 Stripe,,A,TC005,1,Verif -P400 Paper(Pack of 10),$20.0000,0%,$20.00,,,Sale; Austral Bricks,,,,,GST,$2.00,$.00,GST,$.00,I,,,3,1,31,0,0,$566.50,Stripe,,,,,,,,,,Location1,SA 5115,6568
Austral Bricks,,Austral Bricks,201 Greenwith Road,Golden Grove  SA  5125,,,76976,20/03/2025,Inv 23 Stripe,,A,SF002,1,Shipping Fee S1,$25.0000,0%,$25.00,,,Sale; Austral Bricks,,,,,GST,$2.50,$.00,GST,$.00,I,,,3,1,31,0,0,$566.50,Stripe,,,,,,,,,,,SA 5115,6568
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EIC Laboratory & Testing,,EIC Laboratory & Testing,40 Donegal Road,Lonsdale  SA  5160,,,76996,24/03/2025,Inv 24 Stripe,,A,TC001,1,Slider 96 (4S) Rubber Sliders,$105.0000,0%,$105.00,,,Sale; EIC Laboratory & Testing,,,,,GST,$10.50,$.00,GST,$.00,I,,,3,1,31,0,0,$143.00,Stripe,,,,,,,,,,Location1,*None,6360
