ContactName,AccountNumber,POAddressLine1,POAddressLine2,POAddressLine3,POAddressLine4,POCity,PORegion,POPostalCode,POCountry,PhoneNumber,MobileNumber,FaxNumber,EmailAddress,Website,SAAttentionTo,SAAddressLine1,SAAddressLine2,SAAddressLine3,SAAddressLine4,SACity,SARegion,SAPostalCode,SACountry,Discount,TaxNumber,BankAccountNumber,BankAccountName,SalesAccount,DueDateSalesDay,DueDateSalesTerm
Summit Build Pty Ltd,,349 Barrenjoey Road,,,,Newport,NSW,2106,,0404 808 840Georgina,,,georgina.nassif@hotmail.com,,,,,,,,,,,0,,,,,31.0,3.0
The Trustee for Cromwell George Street Trust,1312-04,ABN 46 289 140 947,GPO Box 1093,,,Brisbane,QLD,4001,,,,,accounts@cromwell.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Brooke Shanks,1027-02,RAM Australia Keppel Bay Plaza Trust (RAM01B),NXS #: IND001 - RAM01B,PO Box 3177,,Brisbane,QLD,4001,,,,,PDF,,,,,,,,,,,0,,,,,31.0,3.0
Evo Properties,,Attn: Josh Bylund,PO Box 8147,,,Cleveland,QLD,4163,,0403 054 696,,,josh@evoproperties.net.au,,,,,,,,,,,0,,,,,31.0,3.0
Vivid Commercial Cleaning & Property Services,1023-01,Unit 10a,191 Hedley Avenue,,,Hendra,QLD,4011,,0407 248 055,02 9485 0330,,dtaylor@vividservices.com.au,,,,,,,,,,,0,,,,,31.0,3.0
The Conservatory Cairns P/L ATF,1449-01,C/o Cairns Commercial Realty Pty Ltd T/A,Ray White Commercial Cairns,PO Box 6625,,Cairns,QLD,4870,,0402 157 377,,,accounts.commercialcairns@raywhite.com,,,,,,,,,,,0,,,,,31.0,3.0
BrenDor Pty Ltd,,PO Box 1001,,,,Caboolture,QLD,4510,,0417 064 639Dave,,,dave.d@brendor.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Meecham Consulting Engineers,,12 Moore Street,,,,Albion,QLD,4010,,0400 535 114Nick,,,nick@meecham.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Essential Facilities Services,,137/7 Hoyle Avenue,,,,Castle Hill,NSW,2154,,02 8599 9558,0481 130 677,,joe.dimeglio@essentialfs.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Oak Tree Retirement Village,Victoria Point,9 Driftwood Street,,,,Victoria Point,QLD,4165,,0400 930 916Linda,,,vmvicpoint@oaktreegroup.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Hamilton & Marino Pty Ltd,,ABN: 87 615 240 063,Level1,20 Mollison Street,,Abbotsford,VIC,3067,,03 9912 4999 Acc,0419 110 790Michael,,vicaccounts@hamiltonmarino.com.au,PO REQUIRED,,,,,,,,,,0,,,,,31.0,3.0
Annie Boyd,,19 Watson Street,,,,Currimundi,QLD,4551,,0418 775 850Annie,,,annieboyd@gmail/com,,,,,,,,,,,0,,,,,31.0,3.0
Renascent,,10A/2-4 Flinders Parade,,,,North Lakes,QLD,4509,,07 3557 0889,0410 663 668Michael,,medwards@renascent.com.au;nlund@renascent.com.au,PO REQUIRED,,,,,,,,,,0,,,,,31.0,3.0
11 Queens Road Pty Ltd,226-03,,,,,,,,,,,,PDF;AccountsPayable.au@cushwake.com,,,,,,,,,,,0,,,,,31.0,3.0
VSI Pty Ltd,,32 Manton Street,,,,Morningside,QLD,4170,,07 3899 7777,0413 447 745,,brendan@vsipty.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Ella Fishpool,,130 Riemore Circuit,,,,Tamborine,QLD,4270,,0407 911 630,,,miss_ella@live.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Ruthven Wharf St Pty. Ltd. As trustee for the,,Ruthven Wharf St Trust,C/- Colliers International,,,,,,,,,,REM.Invoices@Colliers.com,,,,,,,,,,,0,,,,,31.0,3.0
Silverstone Developments Pty Ltd,,C/- Colliers,,,,,,,,,,,REM.Invoices@Colliers.com,,,,,,,,,,,0,,,,,31.0,3.0
Spanos (QLD) Pty Ltd,,ABN: 61 609 090 011,Unit 3,53-57 Link Drive,,Yatala,QLD,4207,,07 3807 9943,0438 393 647Corey,,kate.t@spanosaustralia.com.au,PO REQUIRED,,,,,,,,,,0,,,,,31.0,3.0
Mitchelton Manor CT 5781,,17 Blackwood Street,,,,Mitchelton,QLD,4053,,07 36130029,,,creditors@capitolbca.com.au,,,,,,,,,,,0,,,,,31.0,3.0
11 Moore Street Property Trust,,C/- Lederer Group,PO Box A982,,,Sydney South,NSW,1235,,0430 003 588 Eryn,,,ezwickl@lederergroup.com.au,,,,,,,,,,,0,,,,,31.0,3.0
RESI HOMES,,Lot 37 Rhythm Road,,,,Ripley,QLD,4306,,488756362,,,contracts@resihomes.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Sentinel Regional Office Trust (TR0031),516-02,NXS #: 047842-SEN216,"Level 25, 240 Queen Street",ABN 50 357 832 254,,Brisbane,QLD,4000,,,,,PDF::;accounts@fortuna.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Palm Lake Resident Committee,,1 Webster Road,Attention: David Mainwaring Villa 121,,,Deception Bay,QLD,4508,,0418 691 530David,,,davidmainwaring47@gmail.com,,,,,,,,,,,0,,,,,31.0,3.0
360 Capital FM Limited atf the 360 Capital,Sydney Ave,C/- Knight Frank Australia,PO Box 5335,,,Braddon,ACT,2612,,0413 959 951,02 6221 0299,,canberra.accounts@au.knightfrank.com,,,,,,,,,,,0,,,,,31.0,3.0
Shopping Centres Australasia Property Group Re Ltd,KF Newcastle,C/- Knight Frank Newcastle Agency,PO Box 2020,,,Dangar,NSW,2309,,0407 209 233,,,jason.knight@au.knightfrank.com,,,,,,,,,,,0,,,,,31.0,3.0
Signature Floorcoverings Pty Ltd,,ABN: 45 007 172 938,PO Box 1122,,,Epping,VIC,3076,,03 9401 0848,03 9401 0888,,accountspayables@signaturefloors.com.au,aftersales@signaturefloors.com.au,,,,,,,,,,0,,,,,31.0,3.0
Apex Linemarking Queensland,,51 Cerina Circuit,,,,Jimboomba,QLD,4280,,0413 074 689,,,apexlinemarkingqld@gmail.com,,,,,,,,,,,0,,,,,31.0,3.0
Jeta Gardens Aged Care,,27 Clarendon Avenue,,,,Bethania,QLD,4205,,07 3200 7188,0404 903 947Jules,,accounts@jetagardens.com,PO REQUIRED,,,,,,,,,,0,,,,,31.0,3.0
Samford Commercial Investments Pty Ltd,,C/- Colliers,,,,,,,,,,,rem.invoices@colliers.com,,,,,,,,,,,0,,,,,31.0,3.0
Asset Cabins & Homes Pty Ltd,,ABN: 97 179 194 994,11 Langton Road,,,Gympie,QLD,4570,,07 5483 7144,0477 121 311Ian,,accounts@assetcabins.com.au,PO REQUIRED,,,,,,,,,,0,,,,,31.0,3.0
Teski Pty Ltd,1059-01,40 Saddler Cir,,,,Mirrabooka,WA,6061,,0434 110 280,,,aleks@teskicleaning.com.au,,,,,,,,,,,0,,,,,31.0,3.0
RetPro,511-01,c/o Armada Bathurst Shopping Centre,121 Howick Street,,,Bathurst,NSW,2795,,02 6331 9488,0436 809 521,,PDF;only,infobathurst@retprogroup.com.au,,,,,,,,,,0,,,,,31.0,3.0
Plan Group Pty Ltd,,ABN: 67 160 102 198,Ground Floor,155 Cremorne Street,,Cremorne,VIC,3121,,03 9421 0400,0477 271 478Daniel,,accounts@plangroup.com.au,PO REQUIRED,,,,,,,,,,0,,,,,31.0,3.0
CRTC Pty Ltd atf CRTA Trust,,C/- Colliers International,,,,,,,,,,,rem.invoices@colliers.com,,,,,,,,,,,0,,,,,31.0,3.0
Shopping Centres Australasia Property Group Re Ltd,805-01,C/- Knight Frank NT As Managing A,GPO Box 3188,,,DARWIN,NT,801,,08 8982 2518,0400 053 120,,PDF,michael.limprateep@au.knightfrank.com,,,,,,,,,,0,,,,,31.0,3.0
Accounts,,Sentinel Regional Office Trust,(TR0031),NXS #: 047842 - SEN801,"Level 25, 240 Queen Street",Brisbane,QLD,4000,,,,,PDF;accounts@fortuna.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Accounts,,Sentinel Regional Office Trust (TR0031),NXS #: 047842 - SEN803,"Level 25, 240 Queen Street",ABN 50 357 832 254,Brisbane,QLD,4000,,,,,PDF;accounts@fortuna.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Accounts,,Sentinel Regional Office Trust (TR0031),NXS #: 047842 - SEN802,"Level 25, 240 Queen Street",ABN 50 357 832 254,Brisbane,QLD,4000,,,,,PDF;accounts@fortuna.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Devyn Smith,,RAM Australia Diversified Property,No. 5 Trust (RAM39B),NXS #: IND001 - RAM39B,"SE 3101, Level 32 Australia Square",Sydney,NSW,2000,,,,,PDF;COPY;ONLY,ramps.accounts@ram.com.au,,,,,,,,,,0,,,,,31.0,3.0
Ezy Option Finance Pty Ltd,,ABN: 73 800 359 063,PO Box 489,,,Mudgeeraba,QLD,4213,,07 5635 0100,,,joe@ezyoption.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Shower Sok Pty Ltd,,8 Cormiston Avenue,,,,Concord,NSW,2137,,0408 430 616,,,alextbecerra@gmail.com,,,,,,,,,,,0,,,,,31.0,3.0
Ann Joliffe,,28 Kennedy Terrace,,,,Paddington,QLD,4064,,0426 252 923Ann,,,ajoliffe@bigpond.net.au,,,,,,,,,,,0,,,,,31.0,3.0
MT Floor Cover Pty Ltd,,,,,,Flagstone,QLD,4280,,0459 142 476,,,ian@mtfloorcover.com,,,,,,,,,,,0,,,,,31.0,3.0
FPR (Eastern Creek No.2) Trust,500-04,ABN 41167878271,Email: SSCAP@Fraserproperty.com.au,PO Box 3307,,Rhodes,NSW,2138,,0448 617 128,,,sscap@frasersproperty.com.au,,,,,,,,,,,0,,,,,31.0,3.0
BHC Creating Liveable Communities,,Level 17,333 Ann Street,,,Brisbane City,QLD,4000,,07 3307 3000,0450 735 212Paul,,paul.smith@bhcl.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Centuria Property Funds Limited,,"Level 41, Chifley Tower",2 Chifley Square,,,Sydney,NSW,2000,,,,,michael.minas@centuria.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Lane Cove Council,,ABN: 42 062 211 626,48 Longueville Road,,,Lane Cove,NSW,2066,,02 9911 3555,02 9911 3599Ewald,,acuthbertson@lanecove.nsw.gov.au,,,,,,,,,,,0,,,,,31.0,3.0
TPIL Lawyers,,Level 10,95 North Quay,,,Brisbane,QLD,4000,,07  5531 4444,,,contact@tpil.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Pinnacle Pines Pty Ltd ATF Pinnacle Pines,,Investment Trust,C/- CBRE (C) Pty Ltd,QLD Rents Trust,,,,,,,,,PDF;COPY,reasap.pacific@cbre.com,,,,,,,,,,0,,,,,31.0,3.0
Central Queensland Hospital & Health Service,,ABN: 76 874 184 685,Canning Street,,,Rockhampton,QLD,4700,,07 4920 7994John,,,qhinvoices@health.qld.gov.au,PO REQUIRED (COMPULSORY),,,,,,,,,,0,,,,,31.0,3.0
Commercial Coatings and Maintenance Pty Ltd,,54 Kundabung Street,,,,Belimbla Park,NSW,2570,,0414 249 575,,,enquiries@ccm247.com,,,,,,,,,,,0,,,,,31.0,3.0
Shopping Centres Australasia Property Group Re Ltd,1325-01,C/- Knight Frank Australia Pty Ltd,GPO Box 146,,,Brisbane,QLD,4000,,0409 993 120,,,PDF;ONLY,,,,,,,,,,,0,,,,,31.0,3.0
Primewest Diversified Income Trust No 3,,ABN: 45 345 513 460,"Level 41, Chifley Tower",2 Chifley Square,,Sydney,NSW,2000,,1300 450 950,0407 378 777,,jacques.vanrooyen@centuria.com.au,,,,,,,,,,,0,,,,,31.0,3.0
The Trustee for Avenues SC Unit Trust & The,,Trustee for GC Avenues Unit Trust & The Trustee for HCK Avenues Unit Trust & The Trustee for KIT Avenues SC Unit Trust,C/- CBRE (V) Pty Ltd,,,,,,,,,,PDF;COPY;ONLY,reasap.pacific@cbre.com,,,,,,,,,,0,,,,,31.0,3.0
Alceon Group No56 Pty Ltd ATF,,Gladstone Retail Trust,C/- CBRE (C) Pty Ltd,Level 3,1 Eagle Street,Brisbane,QLD,4000,,0472 653 880 Wikus,,,PDF;COPY,reasap.pacific@cbre.com,,,,,,,,,,0,,,,,31.0,3.0
Region Group Re Ltd,GPO Box 146,C/- Knight Frank Australia Pty Ltd,GPO Box 146,,,Brisbane,QLD,4000,,,,,,,,,,,,,,,,0,,,,,31.0,3.0
Clarence Property Diversified Fund,,PO Box 1478,,,,Ballina,NSW,2478,,,,,ap@clarenceproperty.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Macquarie Commercial Property Trust,,c/- Clarence Property Corporation,PO Box 1478,,,Ballina,NSW,2478,,,,,ap@clarenceproperty.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Accounts,,Sentinel Countrywide Retail Trust,(TR0006),NXS #: 047842 - SEN211,Level 25,Brisbane,QLD,4000,,,,,PDF;COPY;ONLY,accounts@fortuna.com.au,,,,,,,,,,0,,,,,31.0,3.0
Accounts,Ann St,Quanta Ann Street Trust (TR0037),NXS #: 047842 - SEN468,"Level 3, 144 Edward Street",ABN 24 451 668 077,BRISBANE,QLD,4000,,,,,PDF;COPY;ONLY,accounts@fortuna.com.au,,,,,,,,,,0,,,,,31.0,3.0
Salt Village Pty Ltd SP74283,,1 Bells Boulevard,,,,Kingscliff,NSW,2487,,,,,UPLOAD;TO;PORTAL,,,,,,,,,,,0,,,,,31.0,3.0
Arkadia Aspley Pty Ltd,,PO Box 322,,,,Neutral Bay,NSW,2089,,07 3363 5777,0401 260 777,,abouman@arkadia.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Trosa AusProp Pty Ltd ATF Trosa AusProp,,One Trust,C/- CBRE (C) Pty Ltd,QLD Rents Trust,,,,,,,,,PDF;COPY;ONLY,reasap.pacific@cbre.com,,,,,,,,,,0,,,,,31.0,3.0
Christchurch City Council,,53 Hereford Street,,,,Christchurch Central,,8013,New Zealand,+64 03 941 8999,+64 027 347 1475,,chris.jupp@ccc.govt.nz,,,,,,,,,,,0,,,,Apr-00,31.0,3.0
Capalaba 1 Pty Ltd,1335-08,Level 6,Suite 1601 Southport Central Commercial Tower 1,56 Scarborough Street,,Southport,QLD,4215,,07 5531 3744,0418 467 251,,payables@ozprop.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Centuria Property Services,,,,,,,,,,,,,UPLOAD;TO;PORTAL,,,,,,,,,,,0,,,,,31.0,3.0
Richard Crookes Constructions Pty Limited,,ABN: 33 001 375 266,Level 14,558 pacific Highway,,St Leonards,NSW,2065,,02 9902 4700 general,0476 302 031Lachlan,,invoices@richardcrookes.com.au,PO NUMBER REQUIRED,,,,,,,,,,0,,,,,31.0,3.0
Gibbons Constructions,,ABN: 65 128 852 497,PO Box 150,,,Deeragun,QLD,4818,,0428 286 045Kirk,,,kirk@gibbonsconstructions.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Reelaw Pty Ltd T/F Walker Adams Unit Tru,,"Ground Level, 520 Flinders Street",,,,Townsville,QLD,4810,,,,,townsville.amsacc@au.knightfrank.com,,,,,,,,,,,0,,,,,31.0,3.0
The Trust Company (Australia) Limited as,,agent of Bieson Pty Ltd ATF Marcus Clarke Trust,C/- CBRE (V) Pty Ltd,,,,,,,,,,PDF;copy;to;reasap.pacific@cbre.com,,,,,,,,,,,0,,,,,31.0,3.0
Secure Parking Pty Ltd,,Gold Coast University Hospital Car Park,1 Hospital Boulevard,,,Gold Coast,QLD,4215,,07 5563 2122,0412 498 754Chris,,salldridge@secureparking.com.au,PO REQUIRED,,,,,,,,,,0,,,,,31.0,3.0
Yuan Fu Investments Pty Ltd,Vincent,"Suite 4, 50 Hudson Road",,,,Albion,QLD,4010,,,,,PDF;pminvoices@geonproperty.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Primo Foods,,62 Mcroyle Street,,,,Wacol,QLD,4076,,0407 353 677,,,Gayle.Dallinger@primofoods.com.au;nicholas.chen@primofoods.com.au,PO REQUIRED BUT ASKED IF THEY PAID BY CREDIT CARD,,,,,,,,,,0,,,,,31.0,3.0
Slipstop Australia,QLD Slip,15 Savoy Drive,,,,Broadbeach Waters,QLD,4218,,0407 968 178,,,david@slistop.com.au,,,,,,,,,,,0,,,,,31.0,3.0
National Masonry-Brisbane,,ABN:94 155 064 136,62 Industrial Avenue,,,Wacol,QLD,4076,,07 3271 9292 general,0429 060 339,,bg@nationalmasonry.com.au,PO REQUIRED,,,,,,,,,,0,,,,,31.0,3.0
Kassulke Building Projects,,26 Fleming Street,,,,Aitkenvale,QLD,4814,,0423 376 994Aaron,0414 446 886Jay,,lanternmart@gmail.com,,,,,,,,,,,0,,,,,31.0,3.0
Rhodes Asset Management Ltd,,C/- First Asset Management Pty Ltd,POBox 7129,,,East Brisbane,QLD,4169,,,,,UPLOAD;TO;PORTAL,,,,,,,,,,,0,,,,,31.0,3.0
CONSOLIDATED BUILDERS LIMITED,,C/- Knight Frank Australia Pty Ltd,PO Box 248,Civic Square,,Canberra,ACT,2608,,,,,canberra.accounts@au.knightfrank.com,,,,,,,,,,,0,,,,,31.0,3.0
KM Property Funds Pty Ltd,,C/- Colliers International,GPO Box 449,,,Canberra,ACT,2601,,02 6225 7371,0401 766 902,,tristen.ludewig@colliers.com,canberra.rem@colliers.com,,,,,,,,,,0,,,,,31.0,3.0
Charter Hall PGGM Industrial Partnership No.2,,C/- Knight Frank Australia Pty Ltd,PO Box 1952,,,North Sydney,NSW,2060,,1300 553 065,0402 396 731,,wajdi.haddad@au.knightfrank.com,,,,,,,,,,,0,,,,,31.0,3.0
Slipstop Adelaide,,1/183 OG Road,,,,Marsden,SA,5070,,0412 523 742Eric,,,sales@slipstopadelaide.com.au,,,,,,,,,,,0,,,,,31.0,3.0
St Lukes Shopping Centre Unit Trust,,ABN: 49 406 503 745,PO Box 628,,,South Melbourne,VIC,3205,,,,,jane@clarendonpg.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Shopping Centres Australasia Property Group Re Ltd,Wagga Wagga,C/- Riverina Real Estate Pty Ltd,"Shop 44, Kooringal Mall",Lake Albert Road,,Wagga Wagga,NSW,2650,,,,,,,,,,,,,,,,0,,,,,31.0,3.0
HiCare Property Services,,21 Eastgate Avenue,,,,Chatswood,NSW,2067,,02 9403 1811,0425 225 307,,hraa@optusnet.com.au;,,,,,,,,,,,0,,,,,31.0,3.0
HCPT Pty Ltd,1042-01,c/- HG Property Services,GPO Box 7007,,,Brisbane,QLD,4001,,,,,dszeto@hgpropertyservices.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Laura Vales,,admin@onthebeachnoosa.com.au,07 5449 5000,49 Hastings Street,,Noosa Heads,QLD,4567,,07 5449 5000,,,fom@onthebeachnoosa.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Indarra Pty Ltd,,C/o Whitmore Property,c/- Accounts Payable,Whitmore Property Pty Ltd,Level 1,Adelaide,SA,5000,,,,,accounts@whitmoreproperty.com.au,,,,,,,,,,,0,,,,,31.0,3.0
570 St Kilda Road Pty Ltd as Trustee for the,,570 St Kilda Road Property Trust,C/O Cushman & Wakefield Agency (VIC) Pty Ltd (Agent),,,,,,,02 9368 6814,0414 255 810,ap@rathdrum.com.au,PDF;COPY;ONLY,tmatich@rathdrum.com.au,,,,,,,,,,0,,,,,31.0,3.0
2 Gwynne Street Pty Ltd as trustee for the 2 Gwynn,,C/O Cushman & Wakefield Agency (VIC) Pty Ltd (Agent),,,,,,,,02 9368 6814,0414 255 810,ap@rathdrum.com.au,PDF;COPY;ONLY,tmatich@rathdrum.com.au,,,,,,,,,,0,,,,,31.0,3.0
Innovare,,PO Box 2699,,,,Ascot,QLD,4009,,1800 979 774,0400 944 913Dean,,accounts@innovarebuilders.com,,,,,,,,,,,0,,,,,31.0,3.0
Vicinity Centres PM Pty Ltd,Armidale,Armidale Central,225 Beardy Street,,,Armidale,NSW,2350,,02 6772 3661,0478 981 990,,william.murphy@vicinity.com.au,,,,,,,,,,,0,,,,,31.0,3.0
1st Place Building Services P/L,,ABN: 50 101 235 750,Suite 2,172 Pacific Highway,,North Sydney,NSW,2060,,02 9268 0001,,,admin@1stplacebuilding.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Centuria Group,,C/- Colliers International,,,,,,,,,,,PDF;COPY,rem.invoices@colliers.com,,,,,,,,,,0,,,,,31.0,3.0
Scarborough Street Southport Pty Ltd,,C/- CBRE (C) Pty Ltd,QLD Rents Trust,Locked Bag 2003,,Archerfield,QLD,4108,,,,,PDF;COPY,reasap.pacific@cbre.com,,,,,,,,,,0,,,,,31.0,3.0
AAI Limited t/a Vero Insurance,,c/- Barry Nilsson,Level 6,600 Bourke Stret,,Melbourne,VIC,3000,,03 9909 6300 general,03 9909 6386Kymberley,,kimberley.sandmann@bnlaw.com.au,,,,,,,,,,,0,,,,,31.0,3.0
The Trustee for CH Genge Office Trust,,C/- CBRE (V) Pty Ltd,,,,,,,,,,,PDF;reasap.pacific@cbre.com,,,,,,,,,,,0,,,,,31.0,3.0
Accounts,Westside,Countrywide Retail Trust,(TR0006),NXS #: 047842 - SEN215,"Level 3, 144  Edward Street",Brisbane,QLD,4000,,,,,PDF;COPY,accounts@fortuna.com.au,,,,,,,,,,0,,,,,31.0,3.0
City of Brisbane Investment Corporation Pty Ltd,POBox187,C/- Knight Frank Australia Pty Ltd,GPO Box 187,,,Sydney,NSW,2001,,1300 553 065,0407 916 561,,alex.bailey@au.knightfrank.com,,,,,,,,,,,0,,,,,31.0,3.0
Chris Lock,,1/6 Tobruk Avenue,,,,Cremorne,NSW,2090,,0419 240 561Chris,,,junipers1953@bigpond.com,,,,,,,,,,,0,,,,,31.0,3.0
Arena Apartments Body Corporate CTS 46609,,9 Edmondstone Street,,,,South Brisbane,QLD,4101,,07 3844 9985,,,manager@arenabrisbane.com.au,,,,,,,,,,,0,,,,,31.0,3.0
The Trustee for PFA 40 Bunda Street Trust,,C/- CBRE (V) Pty Ltd,,,,,,,,,,,PDF;reasap.pacific@cbre.com,,,,,,,,,,,0,,,,,31.0,3.0
Charter Hall Holdings Pty Limited,,C/- Colliers,,,,,,,,,,,rem.invoices@colliers.com,,,,,,,,,,,0,,,,,31.0,3.0
The Trust Company (Australia) Limited as,705,trustee for CLW Tuggeranong Trust,C/- Colliers,,,,,,,,,,rem.invoices@colliers.com,,,,,,,,,,,0,,,,,31.0,3.0
Irongate Property No.2 Pty Limited,Reed Street,C/o Charter Hall Holdings,C/- Colliers,,,,,,,,,,PDF;COPY;ONLY,rem.invoices@colliers.com,,,,,,,,,,0,,,,,31.0,3.0
The Trust Company Limited as custodian for,,Charter Hall Nominees Pty Ltd as trustee of the PFA Albur,C/- Colliers International,,,,,,,,,,rem.invoices@colliers.com,,,,,,,,,,,0,,,,,31.0,3.0
Spotless Services,Bendigo,100 Barnard Street,,,,Bendigo,VIC,3550,,03 5454 6944 Acc,0437 002 553Adam,,bendigoaccounts@spotless.com.au,PO REQUIRED,,,,,,,,,,0,,,,,31.0,3.0
The Trustee for CQE Newstead Trust,,C/- CBRE (C) Pty Ltd,CBRE,Locked Bag 2003,,Archerfield,QLD,4108,,,,,PDF;ONLY,reasap.pacific@cbre.com,,,,,,,,,,0,,,,,31.0,3.0
Pearce and Percy Constructions Pty Ltd,,Unit 2,9 Geary Place,,,North Nowra,NSW,2541,,02 4423 1355,0417 735 408Chris,,accounts#pearcepercy.com.au,PO REQUIRED,,,,,,,,,,0,,,,,31.0,3.0
Oh Yeah Floors Pty Ltd,,Unit 28,20-22 Ellerslie Road,,,Meadowbrook,QLD,4131,,07 3805 7987,0412 883 200Anthony,,anthony@ohyeahfloors.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Queensland Steel & Sheet,,58 Tingira Street,,,,Pinkenba,QLD,4008,,07 3260 1000,0423 315 600,,scott@qss.net.au,,,,,,,,,,,0,,,,,31.0,3.0
Body Corporate,,Highland Ridge,1/20 Hunter Street,,,Manly West,QLD,4179,Australia,,,,highlandridge20@bigpond.com,,,,,,,,,,,0,,,,,31.0,3.0
Yamanto SV Trust,1369-23,ABN:27 580 083 315,"Level 41, Chifley Tower",2 Chifley Square,,Sydney,NSW,2000,,,,,REM.Invoices@Colliers.com,,,,,,,,,,,0,,,,,31.0,3.0
Castle Hill Holdings Pty Ltd,601-01,PO Box 7986,,,,Norwest,NSW,2153,,,,,accounts@retailprojex.com.au,,,,,,,,,,,0,,,,,31.0,3.0
City of Ipswich,,PO Box 191,,,,Ipswich,QLD,4305,,07 3810 6666Rod,0447 200 062Rod,,rod.michel@ipswich.qld.gov.au,,,,,,,,,,,0,,,,,31.0,3.0
The Flooring Co.,,110 Arthur Street,,,,Fortitude Valley,QLD,4006,,0466 115 415,,,karen@theflooringco.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Jonny Hilditch,,Oxtek Solutions Pty Ltd,3/174 Atlantic Drive,,,Keysborough,VIC,3173,,1300 698 651,,,jonny@oxtek.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Marquette Investments Manager Pty Ltd,1053-06,ATF HMQ Trust,ABN 41 367 305 725,c/- GPO Box 695,,Brisbane,QLD,4001,,,,,apinvoices@cpltd.com.au,,,,,,,,,,,0,,,,,31.0,3.0
South City Square BMC,,148 Logan Road,,,,Woolloongabba,QLD,4102,,1300 966 270,0429 779 832,,PDF;pginvoices@pellicano.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Charter Hall Holdings Limited,,C/- Colliers International,,,,,,,,,,,rem.invoices@colliers.com,,,,,,,,,,,0,,,,,31.0,3.0
Moreton Bay Girls College,,450 Wondall Road,,,,Manly West,QLD,4179,,0473 300 377 Kevin,07 3249 9373,,dubberk@mbc.qld.edu.au,,,,,,,,,,,0,,,,,31.0,3.0
CleanPeak Pty Ltd,,PO Box 5135,,,,Mordialloc,VIC,3195,,08 8376 6102Laura,,,purchasing@clean-peak.com,PO REQUIRED,,,,,,,,,,0,,,,,31.0,3.0
JA Floors Pty Ltd,,16/91 Clifton Grove,,,,Carrum Downs,VIC,3201,,0414 444 804Josh,,,josh@jafloors.com.au,,,,,,,,,,,0,,,,,31.0,3.0
Strata Plan 97153,,37-43 Alexander Street,,,,Crows Nest,NSW,2065,,02 9287 2888,,,PDF;ONLY,accounts@meriton.net.au,,,,,,,,,,0,,,,,31.0,3.0
Growthpoint Properties Australia,,C/- JLL,PO Box 1427,,,Parramatta,NSW,2124,,,,,paminvoices.sydney@ap.jll.com,,,,,,,,,,,0,,,,,31.0,3.0
Menchetti Consolidated Pty Ltd,,ABN: 90 126 134 147,11/50 Howe Street,,,Osborne Park,WA,6017,,08 9443 4795,0451 010 747,,accounts@mggroup.net.au,PO REQUIRED,,,,,,,,,,0,,,,,31.0,3.0
Coles Group Property Developments Ltd,QLD Rents Trust,C/- CBRE (C) Pty Ltd,QLD Rents Trust,,,,,,,,,,PDF;ONLY,reasap.pacific@cbre.com,,,,,,,,,,0,,,,,31.0,3.0
Western Australia Newspaper Limited,,ABN: 98 008 667 632,GPO Box D162,,,Perth,WA,6840,,08 9482 3111General,0400 202 942Paul,,ap.invoices@wanews.com.au,PO Required,,,,,,,,,,0,,,,,31.0,3.0
Eigen Stones,,106-110 Highbury Road,,,,Burwood,VIC,3125,,0412 544 795Michael,,,m.lim@eigenstones.com,,,,,,,,,,,0,,,,,31.0,3.0
West Australian Newpapers Limited,,ABN: 98 008 667 632,GPO Box D162,,,Perth,WA,6840,,08 9482 3111,08 9482 9901Paul,,ap.invoices@wanews.com.au,PO REQUIRED,,,,,,,,,,0,,,,,31.0,3.0
