*ContactName,EmailAddress,POAddressLine1,POAddressLine2,POAddressLine3,POAddressLine4,POCity,PORegion,POPostalCode,POCountry,*InvoiceNumber,Reference,*InvoiceDate,*DueDate,Total,InventoryItemCode,*Description,*Quantity,*UnitAmount,Discount,*AccountCode,*TaxType,TaxAmount,TrackingName1,TrackingOption1,TrackingName2,TrackingOption2,Currency,BrandingTheme,Exchange Rate
 Safety & Environmental Services Australia,,,,,,,,,,76274.0,,19/12/2024,19/12/2024,$105.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 Labosport Aust. Pty Ltd,,,,,,,,,,76286.0,,24/12/2024,24/12/2024,"$9,700.00",WL001,WammaLab Pendulum,1.0,"9,700.0000",0%,43003.0,GST on Income,970.00,Job,9005-Equipment Sale- AU,,,,,
 Labosport Aust. Pty Ltd,,,,,,,,,,76286.0,,24/12/2024,24/12/2024,"$1,275.00",IC001,Calibration Pendulum,1.0,"1,275.0000",0%,43003.0,GST on Income,127.50,Job,9005-Equipment Sale- AU,,,,,
 Sliptest Australia Pty Ltd,,,,,,,,,,76363.0,Inv 1 Stripe,09/01/2025,09/01/2025,$650.00,IC004,Calibration-Tortus,1.0,650.0000,0%,43003.0,GST on Income,65.00,,,,,,,
 SlipLab,,,,,,,,,,76380.0,Inv 2 Stripe,13/01/2025,13/01/2025,$115.00,TC003,Tortus Slider (Pack of 6),1.0,115.0000,0%,43003.0,GST on Income,11.50,,,,,,,
 SlipLab,,,,,,,,,,76380.0,Inv 2 Stripe,13/01/2025,13/01/2025,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,76287.0,Inv 107 Stripe,27/12/2024,27/12/2024,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,76287.0,Inv 107 Stripe,27/12/2024,27/12/2024,"$1,530.00",WSX003,Wessex Tortus Load Cell (Reco),1.0,"1,530.0000",0%,43003.0,GST on Income,153.00,,,,,,,
 Zerofal Ltd,,,,,,,,,,76287.0,Inv 107 Stripe,27/12/2024,27/12/2024,"-$1,530.00",WSX003,Wessex Tortus Load Cell (Reco),-1.0,"1,530.0000",0%,43003.0,GST on Income,-153.00,,,,,,,
 Zerofal Ltd,,,,,,,,,,76287.0,Inv 107 Stripe,27/12/2024,27/12/2024,-$25.00,SF002,Shipping Fee S1,-1.0,25.0000,0%,43003.0,GST on Income,-2.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,76392.0,,15/01/2025,15/01/2025,$375.00,IC003,Equipment Repair- Labour (1hr),3.0,125.0000,0%,43003.0,GST on Income,37.50,,,,,,,
 Sliptest Australia Pty Ltd,,,,,,,,,,76409.0,Invoice 3 Stripe,15/01/2025,15/01/2025,$650.00,IC004,Calibration-Tortus,1.0,650.0000,0%,43003.0,GST on Income,65.00,,,,,,,
 Dr Floors,,,,,,,,,,76430.0,,17/01/2025,17/01/2025,"$10,975.00",WL001,WammaLab Pendulum,1.0,"10,975.0000",0%,43003.0,GST on Income,"1,097.50",Job,9005-Equipment Sale- AU,,,,,
 Dr Floors,,,,,,,,,,76430.0,,17/01/2025,17/01/2025,"$1,995.00",IT001,Int Train- Pendulum (AS 4663),1.0,"1,995.0000",0%,43003.0,GST on Income,199.50,Job,9005-Equipment Sale- AU,,,,,
 Dr Floors,,,,,,,,,,76430.0,,17/01/2025,17/01/2025,"$1,750.00",TT007,Training Travel Fee T6,1.0,"1,750.0000",0%,43003.0,GST on Income,175.00,Job,9005-Equipment Sale- AU,,,,,
 Roadwork Industries Pty Ltd,,,,,,,,,,76436.0,Invoice 4 Stripe,20/01/2025,20/01/2025,$105.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 Roadwork Industries Pty Ltd,,,,,,,,,,76436.0,Invoice 4 Stripe,20/01/2025,20/01/2025,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Millennium (WA) PTY LTD,,,,,,,,,,76510.0,,24/01/2025,24/01/2025,$650.00,IC004,Calibration-Tortus,1.0,650.0000,0%,43003.0,GST on Income,65.00,,,,,,,
 Millennium (WA) PTY LTD,,,,,,,,,,76510.0,,24/01/2025,24/01/2025,$125.00,IC003,Equipment Repair- Labour (1hr),1.0,125.0000,0%,43003.0,GST on Income,12.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,76514.0,Inv 6,24/01/2025,24/01/2025,$210.00,TC001,Slider 96 (4S) Rubber Sliders,2.0,105.0000,0%,43003.0,GST on Income,21.00,,,,,,,
 Zerofal Ltd,,,,,,,,,,76514.0,Inv 6,24/01/2025,24/01/2025,$105.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,76514.0,Inv 6,24/01/2025,24/01/2025,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Christian Nashed,,,,,,,,,,76596.0,,04/02/2025,04/02/2025,"$1,995.00",IT001,Int Train- Pendulum (AS 4663),1.0,"1,995.0000",0%,43003.0,GST on Income,199.50,,,,,,,
 Nxtgen Commercial Services Pty Ltd,,,,,,,,,,76597.0,,04/02/2025,04/02/2025,"$1,275.00",IC001,Calibration Pendulum,1.0,"1,275.0000",0%,43003.0,GST on Income,127.50,,,,,,,
 Vo Rogue Transport Pty Ltd,,,,,,,,,,76629.0,Inv 9 Stripe,05/02/2025,05/02/2025,$45.00,TC004,Slider Backing Plate,1.0,45.0000,0%,43003.0,GST on Income,4.50,,,,,,,
 Vo Rogue Transport Pty Ltd,,,,,,,,,,76629.0,Inv 9 Stripe,05/02/2025,05/02/2025,$105.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 Vo Rogue Transport Pty Ltd,,,,,,,,,,76629.0,Inv 9 Stripe,05/02/2025,05/02/2025,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Unimat Pty Ltd,,,,,,,,,,76672.0,Inv 10 Stripe,11/02/2025,11/02/2025,"$1,050.00",TC002,Slider 55 (TRL) Rubber Slider,10.0,105.0000,0%,43003.0,GST on Income,105.00,,,,,,,
 Unimat Pty Ltd,,,,,,,,,,76672.0,Inv 10 Stripe,11/02/2025,11/02/2025,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Rockstar Sealing Systems,,,,,,,,,,76737.0,,18/02/2025,18/02/2025,"$10,975.00",WL001,WammaLab Pendulum,1.0,"10,975.0000",0%,43003.0,GST on Income,"1,097.50",,,,,,,
 Rockstar Sealing Systems,,,,,,,,,,76737.0,,18/02/2025,18/02/2025,$230.00,B007,Pendulum Conditoning Board,2.0,115.0000,0%,43003.0,GST on Income,23.00,,,,,,,
 Rockstar Sealing Systems,,,,,,,,,,76737.0,,18/02/2025,18/02/2025,$375.00,SF016,Shipping Fee S15,1.0,375.0000,0%,43003.0,GST on Income,37.50,,,,,,,
 Multiple Services,,,,,,,,,,76761.0,Inv 11 Stripe,19/02/2025,19/02/2025,"$10,975.00",WL001,WammaLab Pendulum,1.0,"10,975.0000",0%,43003.0,GST on Income,"1,097.50",,,,,,,
 Multiple Services,,,,,,,,,,76761.0,Inv 11 Stripe,19/02/2025,19/02/2025,"$1,450.00",B003,WL Pendulum Verification Kit,1.0,"1,450.0000",0%,43003.0,GST on Income,145.00,,,,,,,
 Multiple Services,,,,,,,,,,76761.0,Inv 11 Stripe,19/02/2025,19/02/2025,"$1,450.00",B002,Pendulum Onsite Testing Pack,1.0,"1,450.0000",0%,43003.0,GST on Income,145.00,,,,,,,
 Multiple Services,,,,,,,,,,76761.0,Inv 11 Stripe,19/02/2025,19/02/2025,$325.00,SF014,Shipping Fee S13,1.0,325.0000,0%,43003.0,GST on Income,32.50,,,,,,,
 Multiple Services,,,,,,,,,,76761.0,Inv 11 Stripe,19/02/2025,19/02/2025,$125.00,B001,Pendulum Trolley,1.0,125.0000,0%,43003.0,GST on Income,12.50,,,,,,,
 Griptek Anti-Slip Solutions  Pty Ltd,,,,,,,,,,76781.0,Inv 12 Stripe,21/02/2025,21/02/2025,$210.00,TC001,Slider 96 (4S) Rubber Sliders,2.0,105.0000,0%,43003.0,GST on Income,21.00,,,,,,,
 Griptek Anti-Slip Solutions  Pty Ltd,,,,,,,,,,76781.0,Inv 12 Stripe,21/02/2025,21/02/2025,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,76784.0,,24/02/2025,24/02/2025,$315.00,TC001,Slider 96 (4S) Rubber Sliders,3.0,105.0000,0%,43003.0,GST on Income,31.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,76784.0,,24/02/2025,24/02/2025,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,76817.0,Inv 14 Stripe,25/02/2025,25/02/2025,$245.00,WL021,WammaLab Pendulum Pointer,1.0,245.0000,0%,43003.0,GST on Income,24.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,76817.0,Inv 14 Stripe,25/02/2025,25/02/2025,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Slip Assessment Services,,,,,,,,,,76820.0,Inv 15 Stripe,26/02/2025,26/02/2025,$105.00,TC001,Slider 96 (4S) Rubber Sliders,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 Slip Assessment Services,,,,,,,,,,76820.0,Inv 15 Stripe,26/02/2025,26/02/2025,$105.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 Slip Assessment Services,,,,,,,,,,76820.0,Inv 15 Stripe,26/02/2025,26/02/2025,$115.00,TC003,Tortus Slider (Pack of 6),1.0,115.0000,0%,43003.0,GST on Income,11.50,,,,,,,
 Slip Assessment Services,,,,,,,,,,76820.0,Inv 15 Stripe,26/02/2025,26/02/2025,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 CBS Building Group,,,,,,,,,,76849.0,Inv 16 Stripe,06/03/2025,06/03/2025,"$1,275.00",IC001,Calibration Pendulum,1.0,"1,275.0000",0%,43003.0,GST on Income,127.50,,,,,,,
 Coating Management Solutions,,,,,,,,,,76876.0,Inv 17,11/03/2025,11/03/2025,$105.00,TC001,Slider 96 (4S) Rubber Sliders,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 Coating Management Solutions,,,,,,,,,,76876.0,Inv 17,11/03/2025,11/03/2025,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 All Slip Solutions,,,,,,,,,,76877.0,Inv 18,11/03/2025,11/03/2025,$105.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 All Slip Solutions,,,,,,,,,,76877.0,Inv 18,11/03/2025,11/03/2025,$105.00,TC001,Slider 96 (4S) Rubber Sliders,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 All Slip Solutions,,,,,,,,,,76877.0,Inv 18,11/03/2025,11/03/2025,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,76878.0,Inv 19,11/03/2025,11/03/2025,$115.00,TC003,Tortus Slider (Pack of 6),1.0,115.0000,0%,43003.0,GST on Income,11.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,76878.0,Inv 19,11/03/2025,11/03/2025,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 SlipLab,,,,,,,,,,76880.0,Inv 20 Stripe,11/03/2025,11/03/2025,$420.00,TC002,Slider 55 (TRL) Rubber Slider,4.0,105.0000,0%,43003.0,GST on Income,42.00,,,,,,,
 SlipLab,,,,,,,,,,76880.0,Inv 20 Stripe,11/03/2025,11/03/2025,$90.00,TC004,Slider Backing Plate,2.0,45.0000,0%,43003.0,GST on Income,9.00,,,,,,,
 SlipLab,,,,,,,,,,76880.0,Inv 20 Stripe,11/03/2025,11/03/2025,"$1,050.00",TC001,Slider 96 (4S) Rubber Sliders,10.0,105.0000,0%,43003.0,GST on Income,105.00,,,,,,,
 SlipLab,,,,,,,,,,76880.0,Inv 20 Stripe,11/03/2025,11/03/2025,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Soundhealth Pty Ltd,,,,,,,,,,76904.0,Inv 22 Stripe,13/03/2025,13/03/2025,$105.00,TC001,Slider 96 (4S) Rubber Sliders,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 Soundhealth Pty Ltd,,,,,,,,,,76904.0,Inv 22 Stripe,13/03/2025,13/03/2025,$20.00,TC005,Verif -P400 Paper(Pack of 10),1.0,20.0000,0%,43003.0,GST on Income,2.00,,,,,,,
 Soundhealth Pty Ltd,,,,,,,,,,76904.0,Inv 22 Stripe,13/03/2025,13/03/2025,$50.00,TC006,Verif- 3M Pink Lap Film (P 10 ,1.0,50.0000,0%,43003.0,GST on Income,5.00,,,,,,,
 Soundhealth Pty Ltd,,,,,,,,,,76904.0,Inv 22 Stripe,13/03/2025,13/03/2025,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 John Culvenor,,,,,,,,,,76906.0,Inv 21 Stripe,13/03/2025,13/03/2025,$105.00,TC001,Slider 96 (4S) Rubber Sliders,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 John Culvenor,,,,,,,,,,76906.0,Inv 21 Stripe,13/03/2025,13/03/2025,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Suon Chen Ltd. Company,,,,,,,,,,76925.0,,14/03/2025,14/03/2025,$105.00,TC001,Slider 96 (4S) Rubber Sliders,1.0,105.0000,0%,43003.0,GST on Income,10.50,Job,8008-Product Class.- CN,,,,,
 Suon Chen Ltd. Company,,,,,,,,,,76925.0,,14/03/2025,14/03/2025,$35.00,SF002,Shipping Fee S1,1.0,35.0000,0%,43003.0,GST on Income,3.50,Job,8008-Product Class.- CN,,,,,
 Austral Bricks,,,,,,,,,,76976.0,Inv 23 Stripe,20/03/2025,20/03/2025,$420.00,TC001,Slider 96 (4S) Rubber Sliders,4.0,105.0000,0%,43003.0,GST on Income,42.00,,,,,,,
 Austral Bricks,,,,,,,,,,76976.0,Inv 23 Stripe,20/03/2025,20/03/2025,$50.00,TC006,Verif- 3M Pink Lap Film (P 10 ,1.0,50.0000,0%,43003.0,GST on Income,5.00,,,,,,,
 Austral Bricks,,,,,,,,,,76976.0,Inv 23 Stripe,20/03/2025,20/03/2025,$20.00,TC005,Verif -P400 Paper(Pack of 10),1.0,20.0000,0%,43003.0,GST on Income,2.00,,,,,,,
 Austral Bricks,,,,,,,,,,76976.0,Inv 23 Stripe,20/03/2025,20/03/2025,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 EIC Laboratory & Testing,,,,,,,,,,76996.0,Inv 24 Stripe,24/03/2025,24/03/2025,$105.00,TC001,Slider 96 (4S) Rubber Sliders,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 EIC Laboratory & Testing,,,,,,,,,,76996.0,Inv 24 Stripe,24/03/2025,24/03/2025,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Stoneseal Australia,,,,,,,,,,77035.0,,27/03/2025,27/03/2025,$105.00,TC001,Slider 96 (4S) Rubber Sliders,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 Stoneseal Australia,,,,,,,,,,77035.0,,27/03/2025,27/03/2025,$105.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 Stoneseal Australia,,,,,,,,,,77035.0,,27/03/2025,27/03/2025,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Brisbane City Council,,,,,,,,,,77043.0,4800024663,28/03/2025,28/03/2025,$630.00,TC002,Slider 55 (TRL) Rubber Slider,6.0,105.0000,0%,43003.0,GST on Income,63.00,Job,9005-Equipment Sale- AU,,,,,
 Brisbane City Council,,,,,,,,,,77043.0,4800024663,28/03/2025,28/03/2025,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,Job,9005-Equipment Sale- AU,,,,,
 Unimat Pty Ltd,,,,,,,,,,77044.0,Inv 26 Stripe,28/03/2025,28/03/2025,"$1,475.00",IC001,Calibration Pendulum,1.0,"1,475.0000",0%,43003.0,GST on Income,147.50,,,,,,,
 Unimat Pty Ltd,,,,,,,,,,77044.0,Inv 26 Stripe,28/03/2025,28/03/2025,$245.00,WL021,WammaLab Pendulum Pointer,1.0,245.0000,0%,43003.0,GST on Income,24.50,,,,,,,
 InterSafe,,,,,,,,,,77051.0,Inv 27 Stripe,31/03/2025,31/03/2025,$105.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 InterSafe,,,,,,,,,,77051.0,Inv 27 Stripe,31/03/2025,31/03/2025,$45.00,TC004,Slider Backing Plate,1.0,45.0000,0%,43003.0,GST on Income,4.50,,,,,,,
 Chisholm Timber Flooring Pty Ltd,,,,,,,,,,77078.0,Inv 28 Stripe,01/04/2025,01/04/2025,"$1,995.00",IT001,Int Train- Pendulum (AS 4663),1.0,"1,995.0000",0%,43003.0,GST on Income,199.50,,,,,,,
 Slipless Services Pty Ltd,,,,,,,,,,77106.0,Inv 29 Stripe,04/04/2025,04/04/2025,$105.00,TC001,Slider 96 (4S) Rubber Sliders,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 Slipless Services Pty Ltd,,,,,,,,,,77106.0,Inv 29 Stripe,04/04/2025,04/04/2025,$90.00,TC004,Slider Backing Plate,2.0,45.0000,0%,43003.0,GST on Income,9.00,,,,,,,
 Slipless Services Pty Ltd,,,,,,,,,,77106.0,Inv 29 Stripe,04/04/2025,04/04/2025,$105.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,105.0000,0%,43003.0,GST on Income,10.50,,,,,,,
 Slipless Services Pty Ltd,,,,,,,,,,77106.0,Inv 29 Stripe,04/04/2025,04/04/2025,$20.00,TC005,Verif -P400 Paper(Pack of 10),1.0,20.0000,0%,43003.0,GST on Income,2.00,,,,,,,
 Slipless Services Pty Ltd,,,,,,,,,,77106.0,Inv 29 Stripe,04/04/2025,04/04/2025,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Unimat Pty Ltd,,,,,,,,,,77122.0,Inv 30 Stripe,07/04/2025,07/04/2025,"$1,475.00",IC001,Calibration Pendulum,1.0,"1,475.0000",0%,43003.0,GST on Income,147.50,,,,,,,
 Ceramic Consultants,,,,,,,,,,77228.0,Inv 31 Stripe,14/04/2025,14/04/2025,$575.00,TC001,Slider 96 (4S) Rubber Sliders,5.0,115.0000,0%,43003.0,GST on Income,57.50,,,,,,,
 Ceramic Consultants,,,,,,,,,,77228.0,Inv 31 Stripe,14/04/2025,14/04/2025,$115.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,115.0000,0%,43003.0,GST on Income,11.50,,,,,,,
 Ceramic Consultants,,,,,,,,,,77228.0,Inv 31 Stripe,14/04/2025,14/04/2025,$135.00,TC004,Slider Backing Plate,3.0,45.0000,0%,43003.0,GST on Income,13.50,,,,,,,
 Ceramic Consultants,,,,,,,,,,77228.0,Inv 31 Stripe,14/04/2025,14/04/2025,$55.00,TC006,Verif- 3M Pink Lap Film (P 10 ,1.0,55.0000,0%,43003.0,GST on Income,5.50,,,,,,,
 Ceramic Consultants,,,,,,,,,,77228.0,Inv 31 Stripe,14/04/2025,14/04/2025,$20.00,TC005,Verif -P400 Paper(Pack of 10),1.0,20.0000,0%,43003.0,GST on Income,2.00,,,,,,,
 Ceramic Consultants,,,,,,,,,,77228.0,Inv 31 Stripe,14/04/2025,14/04/2025,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Daniels Associates,,,,,,,,,,77244.0,Inv 32 Stripe,16/04/2025,16/04/2025,$115.00,TC001,Slider 96 (4S) Rubber Sliders,1.0,115.0000,0%,43003.0,GST on Income,11.50,,,,,,,
 Daniels Associates,,,,,,,,,,77244.0,Inv 32 Stripe,16/04/2025,16/04/2025,$115.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,115.0000,0%,43003.0,GST on Income,11.50,,,,,,,
 Daniels Associates,,,,,,,,,,77244.0,Inv 32 Stripe,16/04/2025,16/04/2025,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Sliptest Australia Pty Ltd,,,,,,,,,,77251.0,Inv 33 Stripe,16/04/2025,16/04/2025,"$1,475.00",IC001,Calibration Pendulum,1.0,"1,475.0000",0%,43003.0,GST on Income,147.50,,,,,,,
 Sliptest Australia Pty Ltd,,,,,,,,,,77251.0,Inv 33 Stripe,16/04/2025,16/04/2025,$650.00,IC004,Calibration-Tortus,1.0,650.0000,0%,43003.0,GST on Income,65.00,,,,,,,
 Geveko Markings ,,,,,,,,,,77254.0,Invoice #34 Stripe,17/04/2025,17/04/2025,"$1,275.00",IC001,Calibration Pendulum,1.0,"1,275.0000",0%,43003.0,GST on Income,127.50,,,,,,,
 Geveko Markings ,,,,,,,,,,77254.0,Invoice #34 Stripe,17/04/2025,17/04/2025,$115.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,115.0000,0%,43003.0,GST on Income,11.50,,,,,,,
 Geveko Markings ,,,,,,,,,,77254.0,Invoice #34 Stripe,17/04/2025,17/04/2025,$45.00,TC004,Slider Backing Plate,1.0,45.0000,0%,43003.0,GST on Income,4.50,,,,,,,
 Geveko Markings ,,,,,,,,,,77254.0,Invoice #34 Stripe,17/04/2025,17/04/2025,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 CHC Helicopters Netherlands B.V.,,,,,,,,,,77288.0,,25/04/2025,25/04/2025,$720.00,WSX005,Wessex Tortus Slider Foot,4.0,180.0000,0%,43003.0,BAS Excluded,.00,,,,,,,
 CHC Helicopters Netherlands B.V.,,,,,,,,,,77288.0,,25/04/2025,25/04/2025,$57.00,SF003,Shipping Fee S2,1.0,57.0000,0%,43003.0,BAS Excluded,.00,,,,,,,
 Darwin Carpet & Vinyls ,,,,,,,,,,77291.0,,29/04/2025,29/04/2025,"$10,975.00",WL001,WammaLab Pendulum,1.0,"10,975.0000",0%,43003.0,GST on Income,"1,097.50",,,,,,,
 Darwin Carpet & Vinyls ,,,,,,,,,,77291.0,,29/04/2025,29/04/2025,"$1,450.00",B002,Pendulum Onsite Testing Pack,1.0,"1,450.0000",0%,43003.0,GST on Income,145.00,,,,,,,
 Darwin Carpet & Vinyls ,,,,,,,,,,77291.0,,29/04/2025,29/04/2025,"$1,450.00",B003,WL Pendulum Verification Kit,1.0,"1,450.0000",0%,43003.0,GST on Income,145.00,,,,,,,
 Darwin Carpet & Vinyls ,,,,,,,,,,77291.0,,29/04/2025,29/04/2025,"$4,120.00",IT001,Int Train- Pendulum Travel Darwin,1.0,"4,120.0000",0%,43003.0,GST on Income,412.00,,,,,,,
 Dev Stone Solutions Pty Ltd,,,,,,,,,,77425.0,,15/05/2025,15/05/2025,"$10,975.00",WL001,WammaLab Pendulum,1.0,"10,975.0000",0%,43003.0,GST on Income,"1,097.50",,,,,,,
 Dev Stone Solutions Pty Ltd,,,,,,,,,,77425.0,,15/05/2025,15/05/2025,$115.00,TC002,Slider 55 (TRL) Rubber Slider,1.0,115.0000,0%,43003.0,GST on Income,11.50,,,,,,,
 Dev Stone Solutions Pty Ltd,,,,,,,,,,77425.0,,15/05/2025,15/05/2025,$45.00,TC004,Slider Backing Plate,1.0,45.0000,0%,43003.0,GST on Income,4.50,,,,,,,
 Dev Stone Solutions Pty Ltd,,,,,,,,,,77425.0,,15/05/2025,15/05/2025,$325.00,SF014,Shipping Fee S13,1.0,325.0000,0%,43003.0,GST on Income,32.50,,,,,,,
 Sealwerx WA,,,,,,,,,,77438.0,Inv 35 Stripe 07-05-2025,19/05/2025,19/05/2025,$112.00,WL012,WammaLab Levelling Feet Flange,2.0,56.0000,0%,43003.0,GST on Income,11.20,,,,,,,
 Sealwerx WA,,,,,,,,,,77438.0,Inv 35 Stripe 07-05-2025,19/05/2025,19/05/2025,$115.00,TC001,Slider 96 (4S) Rubber Sliders,1.0,115.0000,0%,43003.0,GST on Income,11.50,,,,,,,
 Sealwerx WA,,,,,,,,,,77438.0,Inv 35 Stripe 07-05-2025,19/05/2025,19/05/2025,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Sliptest Australia Pty Ltd,,,,,,,,,,77443.0,Inv 36 Stripe 13-05-2025,19/05/2025,19/05/2025,"$1,475.00",IC001,Calibration Pendulum,1.0,"1,475.0000",0%,43003.0,GST on Income,147.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,77444.0,Invoice 37 Stripe 13-05-2025,19/05/2025,19/05/2025,$10.00,WL008,WammaLab Levelling Feet Knob,1.0,10.0000,0%,43003.0,GST on Income,1.00,,,,,,,
 Zerofal Ltd,,,,,,,,,,77444.0,Invoice 37 Stripe 13-05-2025,19/05/2025,19/05/2025,$45.00,WL009,WammaLab Pendu level Feet Base,1.0,45.0000,0%,43003.0,GST on Income,4.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,77444.0,Invoice 37 Stripe 13-05-2025,19/05/2025,19/05/2025,$345.00,TC001,Slider 96 (4S) Rubber Sliders,3.0,115.0000,0%,43003.0,GST on Income,34.50,,,,,,,
 Zerofal Ltd,,,,,,,,,,77444.0,Invoice 37 Stripe 13-05-2025,19/05/2025,19/05/2025,$25.00,SF002,Shipping Fee S1,1.0,25.0000,0%,43003.0,GST on Income,2.50,,,,,,,
 Ceramic Consultants,,,,,,,,,,77445.0,Inv 38 15-05-2025,19/05/2025,19/05/2025,"$4,995.00",M003,Munro Pendulum (Used),1.0,"4,995.0000",0%,43003.0,GST on Income,499.50,,,,,,,
 Ceramic Consultants,,,,,,,,,,77445.0,Inv 38 15-05-2025,19/05/2025,19/05/2025,$325.00,SF014,Shipping Fee S13,1.0,325.0000,0%,43003.0,GST on Income,32.50,,,,,,,
 Slip Control Australia Pty Ltd,,,,,,,,,,77446.0,Inv 39 Stripe,19/05/2025,19/05/2025,$115.00,TC001,Slider 96 (4S) Rubber Sliders,1.0,115.0000,0%,43003.0,GST on Income,11.50,,,,,,,
 Slip Control Australia Pty Ltd,,,,,,,,,,77446.0,Inv 39 Stripe,19/05/2025,19/05/2025,$45.00,TC004,Slider Backing Plate,1.0,45.0000,0%,43003.0,GST on Income,4.50,,,,,,,
