*ContactName,EmailAddress,POAddressLine1,POAddressLine2,POAddressLine3,POAddressLine4,POCity,PORegion,POPostalCode,POCountry,*InvoiceNumber,Reference,*InvoiceDate,*DueDate,Total,InventoryItemCode,*Description,*Quantity,*UnitAmount,Discount,*AccountCode,*TaxType,TaxAmount,TrackingName1,TrackingOption1,TrackingName2,TrackingOption2,Currency,BrandingTheme,Exchange Rate
 The Trust Company Limited as custodian for,,,,,,,,,,74734,JOB-00060963,27/06/2024,27/06/2024,,,Provide annual wet slip resistance measurement and report for 520 Smollett Street. Testing performed 20-06-2024. Purchase Order JOB-00060963,1,"1,275.00",,43000,GST on Income,127.50,,,,,,,
 The Trustee for Capri Retail Trust c/o JLL,,,,,,,,,,74735,AU01909000,27/06/2024,27/06/2024,,,Provide 6 monthly wet and dry slip resistance measurement and report for Capri on Via Roma. Testing performed 21-06-2024. Purchase Order AU01909000,1,575.00,,43000,GST on Income,57.50,,,,,,,
 Doma Dickson Residential Pty Ltd,,,,,,,,,,74736,JOB-00074666,27/06/2024,27/06/2024,,,Provide annual wet and dry slip resistance measurement and report for 480 Northbourne Avenue. Testing performed 19-06-2024. Purchase Order JOB-00074666,1,675.00,,43000,GST on Income,67.50,Job,705-13-480 Northbourne Avenue,,,,,
 Jeffrey Nominees Pty Ltd & Alan Nominees,,,,,,,,,,74737,,27/06/2024,27/06/2024,,,Provide annual wet slip resistance measurement and report for 253 Ferry Road. Testing performed 21-06-2024. ,1,525.00,,43000,GST on Income,52.50,Job,1019-01-253 Ferry Road,,,,,
 BIC Consolidated,,,,,,,,,,74738,5930,27/06/2024,27/06/2024,,,Provide 6 monthly wet and dry slip resistance measurement and report for Riverside Quay. Testing performed 18/06/2024. Order #5930,1,850.00,,43000,GST on Income,85.00,Job,272-36-Riverside Quay,,,,,
 BJM Markeri Pty Limited,,,,,,,,,,74739,400650_2400168,27/06/2024,27/06/2024,,,Provide annual wet slip resistance measurement and report for Mermaid Plaza. Testing performed 24-06-2024. Purchase Order 400650_2400168,1,825.00,,43000,GST on Income,82.50,,,,,,,
 Alder Constructions Pty Ltd,,,,,,,,,,74740,P3210020,27/06/2024,27/06/2024,,,Provide special request wet slip resistance measurement and report for Tamar Street Bus Terminal Testing performed on 24-06-2024. Order No: P3210020. Testing requested by Brad Cox. ,1,"1,025.00",,43001,GST on Income,102.50,Job,4004-Specials - SEQ,,,,,
 Hutchinson Builders,,,,,,,,,,74741,5068329,28/06/2024,28/06/2024,,,Provide special request wet slip resistance measurement and report fort The Curl Bokarina. Testing performed on 07-06-2024. Works Order 5068329. Testing requested by Patrick Gribbin.,1,600.00,,43001,GST on Income,60.00,Job,4004-Specials - SEQ,,,,,
 Hutchinson Builders,,,,,,,,,,74742,7003222,28/06/2024,28/06/2024,,,Provide special request wet slip resistance measurement and report for 50 Oxlade Drive New Farm. Testing performed on 27-06-2024. Works Order 7003222. Testing requested by Richard Boyes.,1,575.00,,43001,GST on Income,57.50,Job,4004-Specials - SEQ,,,,,
 RAC Arena,,,,,,,,,,74743,47770,28/06/2024,28/06/2024,,,Provide annual wet and dry slip resistance measurement and report for RAC Arena. Testing performed 26-06-2024. Purchase Order 47770,1,"1,030.00",,43000,GST on Income,103.00,Job,106-00-RAC Arena,,,,,
 Richard Crookes Constructions Pty Limited,,,,,,,,,,74744,1227/803867,28/06/2024,28/06/2024,,,Provide special request wet slip resistance measurement and report for Kingscliff High School. Testing performed on 27-06-2024. Purchase Order Number: 1227/803867. Testing requested by Damian O'Leary.,1,950.00,,43001,GST on Income,95.00,Job,4009-Specials - RNSW,,,,,
 City Coast Tiling (QLD) Pty Ltd,,,,,,,,,,74745,PO-0011,28/06/2024,28/06/2024,,,Provide special request wet slip resistance measurement and report for Westfield Carindale. Testing performed on 27-06-2024. Purchase Order Number: PO-0011. Testing requested by Leo Cai.,1,750.00,,43001,GST on Income,75.00,Job,4004-Specials - SEQ,,,,,
 Millennium (WA) PTY LTD,,,,,,,,,,74746,B0486298,28/06/2024,28/06/2024,,,Provide annual wet and dry slip resistance measurement and report for Treendale Shopping Centre. Testing performed 25/06/2024. Order #B0486298,1,800.00,,43000,GST on Income,80.00,,,,,,,
 Centa Sunnybank Hills Pty Ltd,,,,,,,,,,74747,,28/06/2024,28/06/2024,,,Provide special request wet slip resistance measurement and report for Centa Sunnybank Hills. Testing performed 27-06-2024. Testing requested by Jason Yuen. ,1,400.00,,43001,GST on Income,40.00,Job,1079-02-Centa Sunnybank Hills,,,,,
" 50 William Street, Beckenham",,,,,,,,,,74748,,28/06/2024,28/06/2024,,,Provide annual wet slip resistance measurement and report for 50 William Street. Testing performed 25-06-2024.,1,475.00,,43000,GST on Income,47.50,Job,115-01-50 William Street,,,,,
 The Body Corporate for Ashmore Shopping Plaza,,,,,,,,,,74749,DFMX576,28/06/2024,28/06/2024,,,Provide annual wet and dry slip resistance measurement and report for Ashmore Plaza. Testing performed 21-06-2024. Purchase Order DFMX576,1,725.00,,43000,GST on Income,72.50,,,,,,,
 F A Pidgeon & Son Pty Ltd,,,,,,,,,,74750,ANN300_2400265,28/06/2024,28/06/2024,,,Provide annual wet and dry slip resistance measurement and report for 300 Ann Street. Testing performed 17-06-2024. Purchase Order ANN300_2400265,1,675.00,,43000,GST on Income,67.50,Job,1053-04-300 Ann Street,,,,,
 McGinn Concrete,,,,,,,,,,74751,970,28/06/2024,28/06/2024,,,Provide special request wet slip resistance measurement and report for 40 Hillary Road. Testing performed on 28-06-2024. Order Number: 970. Testing requested by Michael Cochrane.,1,400.00,,43001,GST on Income,40.00,Job,4004-Specials - SEQ,,,,,
 Garrett Reginal Hospitality PTY LTD,,,,,,,,,,74752,010624LX,28/06/2024,28/06/2024,,,Provide annual wet and dry slip resistance measurement and report for Ibis Styles Mount Isa. Testing performed 25-06-2024. Purchase Order 010624LX,1,760.00,,43000,GST on Income,76.00,Job,1501-14-Ibis Styles Mount Isa,,,,,
 HomeCo Daily Needs REIT,,,,,,,,,,74754,W12694123,02/07/2024,02/07/2024,,,Provide 3 times per year wet and dry slip resistance measurement and report for Home Co Tuggerah. Testing performed 15-05-2024. Purchase Order W12694123,1,650.00,,43000,GST on Income,65.00,Job,656-31-Home Co Tuggerah,,,,,
 The Trustee for Metro Diversified Property Trust,,,,,,,,,,74755,PO6344755_243924,02/07/2024,02/07/2024,,,Provide 6 monthly wet and dry slip resistance measurement and report for Homeworld Tuggeranong. Testing performed 19-06-2024. Purchase Order PO6344755_243924,1,775.00,,43000,GST on Income,77.50,Job,744-13-Homeworld Tuggeranong,,,,,
" Jae Young Co., Ltd.",,,,,,,,,,74756,,02/07/2024,02/07/2024,,,"Provide special request wet slip resistance measurement and report for the following samples. Testing performed 28/06/2024. Testing requested by Ben Lee.\r\n - 4.5mm Vinyl Plank, LVP P1219x228, LVP P1524x228, LVP P1524x178, LVP P1219x178",1,205.00,,43000,GST on Income,20.50,Job,8005-Product Class- AU,,,,,
" Jae Young Co., Ltd.",,,,,,,,,,74757,,02/07/2024,02/07/2024,,,"Provide special request wet slip resistance measurement and report for the following samples. Testing performed 01/07/2024. Testing requested by Ben Lee.\r\n - 3mm Vinyl Plank, LVP P1219x228, LVP P1524x228, LVP P1524x178, LVP P1219x178",1,205.00,,43000,GST on Income,20.50,Job,8005-Product Class- AU,,,,,
 Concord Industrial Coatings Pty Ltd,,,,,,,,,,74758,1676,02/07/2024,02/07/2024,,,Provide special request wet slip resistance measurement and report fir Kingston Butter Factory. Testing performed on 01-07-2024. Purchase No: 00001676. Testing requested by Carin Kaufmann.,1,575.00,,43001,GST on Income,57.50,Job,4004-Specials - SEQ,,,,,
 Maintain All Services Pty Ltd,,,,,,,,,,74759,,02/07/2024,02/07/2024,,,Provide special request wet slip resistance measurement and report for Hawthorne Garage. Testing performed on 01-07-2024. Testing requested by Nicholas O'Loan.,1,400.00,,43001,GST on Income,40.00,Job,4004-Specials - SEQ,,,,,
 CPB BAM  Ghella UGL,,,,,,,,,,74760,7694868-OP,02/07/2024,02/07/2024,,,Provide special request wet slip resistance measurement and report for Roma Street. Testing performed on 17-06-2024.Purchase Order No: 7694868-OP. Testing requested by Amjed Shahzad.,1,925.00,,43001,GST on Income,92.50,Job,4004-Specials - SEQ,,,,,
 Mount Isa Airport Pty Ltd,,,,,,,,,,74761,ISA008736,02/07/2024,02/07/2024,,,Provide annual wet and dry slip resistance measurement and report for Mt Isa Airport. Testing performed 25-06-2024. Purchase Order ISA008736,1,910.00,,43000,GST on Income,91.00,Job,1320-03-Mt Isa Airport,,,,,
 Springmount Services Pty Ltd,,,,,,,,,,74762,PQ035915,02/07/2024,02/07/2024,,,Provide special request wet slip resistance measurement and report for 40 Creek Street. Testing performed 02/07/2024. Testing requested by Yazmin Macedo. Order #PQ035915,1,575.00,,43000,GST on Income,57.50,Job,4004-Specials - SEQ,,,,,
 Dimeo Management Services Pty Ltd,,,,,,,,,,74763,,03/07/2024,03/07/2024,,,Provide 6 monthly wet and dry slip resistance measurement and report for Portside Wharf. Testing performed 01/07/2024.,1,775.00,,43000,GST on Income,77.50,Job,1374-02-Portside Wharf,,,,,
 Strata Plan 97153,,,,,,,,,,74764,PO00046961-1,03/07/2024,03/07/2024,,,Provide annual wet and dry slip resistance measurement and report for Meriton Residential Signia. Testing performed 24-06-2024. Purchase Order PO00046961-1,1,725.00,,43000,GST on Income,72.50,Job,509-23-Meriton Residential Signia,,,,,
 Strata Plan 97153,,,,,,,,,,74765,PO00046960-1,03/07/2024,03/07/2024,,,Provide annual wet and dry slip resistance measurement and report for Meriton Residential Vantage South. Testing performed 25-06-2024. Purchase Order PO00046960-1,1,725.00,,43000,GST on Income,72.50,Job,509-21-Meriton Res Vantage South,,,,,
 Strata Plan 97153,,,,,,,,,,74766,PO00046959-1,03/07/2024,03/07/2024,,,Provide annual wet and dry slip resistance measurement and report for Meriton Residential Amber. Testing performed 25-06-2024. Purchase Order PO00046959-1,1,725.00,,43000,GST on Income,72.50,Job,509-17-Meriton Residential Amber,,,,,
 Strata Plan 97153,,,,,,,,,,74767,PO00046957-1,03/07/2024,03/07/2024,,,Provide annual wet and dry slip resistance measurement and report for Meriton Residential Vista Grande. Testing performed 25-06-2024. Purchase Order PO00046957-1,1,725.00,,43000,GST on Income,72.50,Job,509-22-Meriton Res Vista Grande,,,,,
 Strata Plan 97153,,,,,,,,,,74768,PO00046955-1,03/07/2024,03/07/2024,,,Provide annual wet and dry slip resistance measurement and report for Meriton Residential Vertex. Testing performed 25-06-2024. Purchase Order PO00046955-1,1,725.00,,43000,GST on Income,72.50,Job,509-18-Meriton Residential Vertex,,,,,
 Strata Plan 97153,,,,,,,,,,74769,PO00046989-1,03/07/2024,03/07/2024,,,Provide annual wet and dry slip resistance measurement and report for Meriton Residential Imperium. Testing performed 25-06-2024. Purchase Order PO00046989-1,1,725.00,,43000,GST on Income,72.50,Job,509-16-Meriton Residential Imperium,,,,,
 Accounts,,,,,,,,,,74770,SEN442-128060,03/07/2024,03/07/2024,,,Provide special request wet slip resistance measurement and report for Makerston House. Testing performed 3-07-2024. Testing requested by Yvonne Barnes. Purchase Order SEN442-128060,1,400.00,,43001,GST on Income,40.00,Job,1038-01-Makerston House,,,,,
 SCL Services Pty Ltd,,,,,,,,,,74771,PO008193,03/07/2024,03/07/2024,,,Provide special request wet slip resistance measurement and report for Sunshine Coast Airport. Testing performed on 02-07-2024. Order No: PO008193. Testing requested by Rubi Magill.,1,600.00,,43001,GST on Income,60.00,Job,4004-Specials - SEQ,,,,,
 Charter Hall Direct PFA Fund,,,,,,,,,,74772,W12724394,04/07/2024,04/07/2024,,,Provide annual wet and dry slip resistance measurement and report for 22 Elizabeth Street. Testing performed 25-06-2024. Purchase Order W12724394,1,600.00,,43000,GST on Income,60.00,,,,,,,
 Centuria Property Funds No. 3 Limited ATF,,,,,,,,,,74773,BUSSB2400116,04/07/2024,04/07/2024,,,Provide annual wet and dry slip resistance measurement and report for Busselton Boulevard. Testing performed 25-06-2024. Purchase Order BUSSB2400116,1,800.00,,43000,GST on Income,80.00,Job,113-02-Busselton Boulevard,,,,,
 Bunbury Centrepoint Shopping Centre Investment,,,,,,,,,,74774,BUNCP2400073,04/07/2024,04/07/2024,,,Provide annual wet and dry slip resistance measurement and report for Primewest Bunbury Centrepoint. Testing performed 25-06-2024. Purchase Order BUNCP2400073,1,800.00,,43000,GST on Income,80.00,Job,113-01-Bunbury Centrepoint,,,,,
 Collins Restaurants Management Pty Ltd,,,,,,,,,,74775,2087,04/07/2024,04/07/2024,,,Provide special request wet slip resistance measurement and report for KFC Kangaroo Point. Testing performed on 03-07-2024. ,1,575.00,,43001,GST on Income,57.50,Job,4004-Specials - SEQ,,,,,
 Collins Restaurants Management Pty Ltd,,,,,,,,,,74775,2087,04/07/2024,04/07/2024,,,Provide special request wet slip resistance measurement and report for KFC Morningside. Testing performed on 03-07-2024.,1,575.00,,43001,GST on Income,57.50,Job,4004-Specials - SEQ,,,,,
 Collins Restaurants Management Pty Ltd,,,,,,,,,,74775,2087,04/07/2024,04/07/2024,,,Testing requested by Brandon Svedinek. Purchase Order Number: 2087,1,.00,,43001,GST on Income,.00,Job,4004-Specials - SEQ,,,,,
 Woolworths Facilities Management,,,,,,,,,,74776,WF7697 PF6708,04/07/2024,04/07/2024,,,Provide annual wet and dry slip resistance measurement and report for Woolworths Finance Shared Services Hobart. Testing performed 25-06-2024. Purchase Order WF7697 PF6708 ,1,750.00,,43000,GST on Income,75.00,Job,011-01-WW Transaction Pro Cnt  A,,,,,
 Apacig Hq Pty Ltd,,,,,,,,,,74777,AHQ401_2400235,04/07/2024,04/07/2024,,,Provide annual wet and dry slip resistance measurement and report for HQ South Tower. Testing performed 1-07-2024. Purchase Order AHQ401_2400235,1,750.00,,43000,GST on Income,75.00,Job,1290-01-HQ South Tower,,,,,
 Assetlink (QLD),,,,,,,,,,74778,PO134820,04/07/2024,04/07/2024,,,Provide 3 monthly wet and dry slip resistance measurement and report for Caloundra Shopping Centre. Testing performed 02/07/2024. Order #PO134820,1,675.00,,43000,GST on Income,67.50,Job,1303-03-Caloundra Shopping Centre,,,,,
 Brisbane Racing Club Limited,,,,,,,,,,74779,405-2400120,04/07/2024,04/07/2024,,,Provide 6 monthly wet and dry slip resistance measurement and report for Racecourse Village. Testing performed 1-07-2024. Purchase Order 405-2400120,1,525.00,,43000,GST on Income,52.50,Job,1352-23-Racecourse Village,,,,,
 Signature Floorcoverings Pty Ltd,,,,,,,,,,74780,PO120984,04/07/2024,04/07/2024,,,"Provide special request wet slip resistance measurement and report for the following samples. Testing performed 04/07/2024. Order #PO120984\r\n - CON208807ST50-K024K02, Grey, Vinyl",1,180.00,,43002,GST on Income,18.00,Job,8005-Product Class- AU,,,,,
 Asher Nominees Pty Ltd ATF The H Perelberg,,,,,,,,,,74781,SO7145232_243924,04/07/2024,04/07/2024,,,Provide annual wet slip resistance measurement and report for Oasis Centre. Testing performed 2-07-2024. Purchase Order SO7145232_243924,1,475.00,,43000,GST on Income,47.50,Job,1437-33-Oasis Centre,,,,,
 Coles Group Property Developments Ltd,,,,,,,,,,74782,SO7161524_243924,04/07/2024,04/07/2024,,,Provide 6 monthly wet slip resistance measurement and report for Milton Village. Testing performed 2-07-2024. Purchase Order SO7161524_243924,1,500.00,,43000,GST on Income,50.00,Job,1437-67-Milton Village,,,,,
 Cambridge Homemaker Centre,,,,,,,,,,74783,,05/07/2024,05/07/2024,,,Provide annual wet slip resistance measurement and report for The Cambridge Centre. Testing performed 25-06-2024.,1,495.00,,43000,GST on Income,49.50,Job,001-03-The Cambridge Centre,,,,,
 RJH Holdings Pty Ltd,,,,,,,,,,74786,JOB-00078924,05/07/2024,05/07/2024,,,Provide annual wet and dry slip resistance measurement and report for 23A Graham Street. Testing performed 2-07-2024. Purchase Order JOB-00078924,1,585.00,,43000,GST on Income,58.50,Job,1369-03-23a Graham Street,,,,,
 Leo Property Company Pty Ltd ATF Leo Moore,,,,,,,,,,74787,SO7145545_243924,05/07/2024,05/07/2024,,,Provide annual wet slip resistance measurement and report for 79 Wises Road. Testing performed 2-07-2024. Purchase Order SO7145545_243924,1,475.00,,43000,GST on Income,47.50,Job,1437-35-79 Wises Road,,,,,
 HomeCo Daily Needs REIT,,,,,,,,,,74788,W12694021,05/07/2024,05/07/2024,,,Provide 4 monthly wet and dry slip resistance measurement and report for Home Co Coomera City Centre. Testing performed 2-07-2024. Purchase Order W12694021,1,595.00,,43000,GST on Income,59.50,Job,1325-41-Home Co Coomera City Centre,,,,,
 I.S.P.T Pty Limited,,,,,,,,,,74789,W12696770,05/07/2024,05/07/2024,,,Provide 3 monthly wet and dry slip resistance measurement and report for 155 Queen Street. Testing performed 3-07-2024. Purchase Order W12696770,1,525.00,,43000,GST on Income,52.50,,,,,,,
 B.I.C. Services Pty Ltd,,,,,,,,,,74790,137665,05/07/2024,05/07/2024,,,Provide annual wet and dry slip resistance measurement and report for 11 Farrer Place. Testing performed 17/06/2024. Order #137665,1,545.00,,43000,GST on Income,54.50,Job,703-01-11 Farrer Place,,,,,
 Logan Village Shopping Centre Trust,,,,,,,,,,74791,WO010314,05/07/2024,05/07/2024,,,Provide 6 monthly wet slip resistance measurement and report for Logan Village. Testing performed 3-07-2024. Purchase Order WO010314,1,465.00,,43000,GST on Income,46.50,,,,,,,
 Sentinel Homemaker (Open Ended) Pty Ltd,,,,,,,,,,74792,PO6316320_243924,05/07/2024,05/07/2024,,,Provide 6 monthly wet slip resistance measurement and report for The Centre at Springwood. Testing performed 3-07-2024. Purchase Order PO6316320_243924,1,425.00,,43000,GST on Income,42.50,Job,1437-51-The Centre at Springwood,,,,,
 QIC Private Capital Pty Ltd &,,,,,,,,,,74793,3652087,05/07/2024,05/07/2024,,,Provide 6 monthly wet and dry slip resistance measurement and report for 63 George Street. Testing performed 03-07-2024. Purchase Order 0003652087,1,520.00,,43000,GST on Income,52.00,Job,1435-09-63 George St,,,,,
 QIC Private Capital Pty Ltd &,,,,,,,,,,74794,3652094,05/07/2024,05/07/2024,,,Provide 6 monthly wet and dry slip resistance measurement and report for 33 Charlotte Street. Testing performed 3-07-2024. Purchase Order 0003652094,1,520.00,,43000,GST on Income,52.00,Job,1435-13-33 Charlotte St,,,,,
