Date,Amount,Description,Payee,Reference,Transaction type,Account Code,Tax,Bank,ITEM CODE,Currency rate,Tname,Toption,Tname 1,Toption1,Line Amount Type,Tax Amount,Currency Name
28/02/2025,1241.59,Credit card expensdes in February 2025,Mick and Technicians,tfr-5344,SPEND,61506.0,GST on Expenses,21002.0,,,,,,,Exclusive,124.15,
28/02/2025,72.73,Credit card expensdes in February 2025,Mick and Technicians,tfr-5344,SPEND,61711.0,GST on Expenses,21002.0,,,,,,,Exclusive,7.27,
28/02/2025,10.0,Withholding tax on interest paid,ANZ Bank,tfr-5345,SPEND,94000.0,GST Free Expenses,11113.0,,,,,,,Exclusive,0.0,
28/02/2025,661.16,Toyota Finance 480JW9 (13997332),Toyota Finance 480JW9 (13997332),tfr-5346,SPEND,21304.0,BAS Excluded,11114.0,,,,,,,Exclusive,0.0,
28/02/2025,841.68,Toyota Finance DL34BV (14017626),Toyota Finance DL34BV (14017626),tfr-5347,SPEND,21306.0,BAS Excluded,11114.0,,,,,,,Exclusive,0.0,
28/02/2025,885.19,BOQ Finance 049DVY,BOQ Finance 049DVY,tfr-5348,SPEND,21301.0,BAS Excluded,11114.0,,,,,,,Exclusive,0.0,
28/02/2025,10.0,Bank of Queensland- account maintenance fee,Bank of Queensland,tfr-5349,SPEND,60001.0,GST Free Expenses,11114.0,,,,,,,Exclusive,0.0,
28/02/2025,0.0,Bank of Queensland- account maintenance fee,Bank of Queensland,tfr-5349,SPEND,60001.0,GST Free Expenses,11114.0,,,,,,,Exclusive,0.0,
03/03/2025,9.68,Online Payment Merchant Fees on CR023753,No Name,023753F-5350,SPEND,60009.0,GST on Expenses,11818.0,,,,,,,Exclusive,0.97,
03/03/2025,1200.0,ISTS rent,ISTS rent,tfr-5353,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
03/03/2025,0.0,ISTS rent,ISTS rent,tfr-5353,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
03/03/2025,750.0,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-5354,SPEND,62601.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
03/03/2025,750.0,Walton Global Rent Syd Apartment,Walton Global Rent Syd Apartment,tfr-5355,SPEND,62706.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
03/03/2025,3500.0,Aust Tax Office,Aust Tax Office,tfr-5357,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
03/03/2025,14483.6,Customs WanmaLab pendulum invoice # FRA/25/02/0075,DHL Express  (Australia) Pty Ltd,tfr-5359,SPEND,61707.0,GST on Expenses,11112.0,,,,,,,Exclusive,1448.36,
03/03/2025,-14483.6,Customs WanmaLab pendulum invoice # FRA/25/02/0075,DHL Express  (Australia) Pty Ltd,tfr-5359,SPEND,61707.0,BAS Excluded,11112.0,,,,,,,Exclusive,0.0,
03/03/2025,197.0,Customs WanmaLab pendulum invoice # FRA/25/02/0075,DHL Express  (Australia) Pty Ltd,tfr-5359,SPEND,61707.0,BAS Excluded,11112.0,,,,,,,Exclusive,0.0,
03/03/2025,54.3,Customs WanmaLab pendulum invoice # FRA/25/02/0075,DHL Express  (Australia) Pty Ltd,tfr-5359,SPEND,61707.0,BAS Excluded,11112.0,,,,,,,Exclusive,0.0,
03/03/2025,81.83,Fuel 204 IS2,7 Eleven,tfr-5360,SPEND,62001.0,GST on Expenses,21002.0,,,,,,,Exclusive,8.18,
03/03/2025,5.15,Induction monthly subscription,Corrigo Pro,tfr-5361,SPEND,60101.0,GST on Expenses,21002.0,,,,,,,Exclusive,0.52,
04/03/2025,11.81,Mick personal expense,Apple.Com/ Bill Sydney,TFR-5367,SPEND,31310.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.18,
05/03/2025,11.81,Mick personal expense,Apple.Com/ Bill Sydney,TFR-5371,SPEND,31310.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.18,
05/03/2025,233.57,Rental car in Auckland NZ$250.64,Avis Rent car NZ,tfr-5372,SPEND,62104.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
08/03/2025,1.35,Mick personal expense,Apple.Com/ Bill Sydney,TFR-5377,SPEND,31310.0,GST on Expenses,21002.0,,,,,,,Exclusive,0.14,
10/03/2025,1200.0,ISTS rent,ISTS rent,tfr-5381,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
10/03/2025,0.0,ISTS rent,ISTS rent,tfr-5381,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
10/03/2025,750.0,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-5382,SPEND,62601.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
10/03/2025,750.0,Walton Global Rent Syd Apartment,Walton Global Rent Syd Apartment,tfr-5383,SPEND,62706.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
10/03/2025,24.15,Stripe fee invocie #00076849 CBS Building Group,Stripe,tfr-5385,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
10/03/2025,35.73,Replacement rental vehicle e- tolls,MFA Motorway Holdings Pty Ltd,tfr-5386,SPEND,62002.0,GST on Expenses,21002.0,,,,,,,Exclusive,3.57,
10/03/2025,10.45,Fuel on rental car,Mobil Ingham Road Townsville,tfr-5387,SPEND,62001.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.04,
11/03/2025,2.73,Stripe fee inoice #00076876,Stripe,tfr-5392,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
12/03/2025,16.79,Online Payment Merchant Fees on CR023790,No Name,023790F-5393,SPEND,60009.0,GST on Expenses,11818.0,,,,,,,Exclusive,1.68,
12/03/2025,4.7,Stripe fee All Slip Solutions,Stripe,tfr-5395,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
12/03/2025,2.92,Stripe fee Zerofal,Stripe,tfr-5396,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
12/03/2025,31.9,Stripe fee SlipLab,Stripe,2-5397,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
13/03/2025,10.0,ANZ Bank,ANZ Bank,tfr-5398,SPEND,60001.0,GST Free Expenses,11111.0,,,,,,,Exclusive,0.0,
13/03/2025,57.73,Reimbursement Mick personal credit card for coffee beans at Lota,Mick Walton (personal card),tfr-5402,SPEND,61304.0,GST on Expenses,11111.0,,,,,,,Exclusive,5.77,
13/03/2025,2.73,Stripe fee John CUlvenor,Stripe,tfr-5403,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
14/03/2025,320.0,Reimbursement Haben for incorrect payment to ISTS,JY Haben Pines,tfr-5404,SPEND,43006.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
14/03/2025,2.75,Online Payment Merchant Fees on CR023813,No Name,023813F-5407,SPEND,60009.0,GST on Expenses,11818.0,,,,,,,Exclusive,0.27,
14/03/2025,577.5,Refund to Colliers International payment received from MYOB invoice #0076664,Colliers International,tfr-5409,SPEND,43006.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
14/03/2025,4.04,Stripe fee Soundhealth,Stripe,tfr-5410,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
14/03/2025,21.25,Car washing DL 34 BV,SMP*IMO Car Wash,TFR-5411,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,2.13,
15/03/2025,659.57,Rental car in Dubai AED $1475.51,Avis Rent Car,tfr-5412,SPEND,62807.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
15/03/2025,341.25,Airfare Mick Walton SGD $277.80,Emirates Singapore ,tfr-5413,SPEND,62511.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
17/03/2025,3000.0,Aust Tax Office,Aust Tax Office,tfr-5416,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
17/03/2025,1200.0,ISTS rent,ISTS rent,tfr-5418,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
17/03/2025,0.0,ISTS rent,ISTS rent,tfr-5418,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
17/03/2025,750.0,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-5419,SPEND,62601.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
17/03/2025,750.0,Walton Global Rent Syd Apartment,Walton Global Rent Syd Apartment,tfr-5420,SPEND,62706.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
17/03/2025,661.16,Toyota Finance 480JW9 (13997332),Toyota Finance 480JW9 (13997332),TFR-5422,SPEND,21304.0,BAS Excluded,11114.0,,,,,,,Exclusive,0.0,
17/03/2025,53.2,Tripod for Iphone for Zoom meeting in Dubai AED$ 119,Amazon,tfr-5423,SPEND,62815.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
18/03/2025,10.0,ANZ Bank accounting servicing fee,ANZ Bank,tfr-5426,SPEND,60001.0,GST Free Expenses,11112.0,,,,,,,Exclusive,0.0,
18/03/2025,12.69,Tolls for replacement rental vehicle-e-tolls,MFA Motorway Holdings,tfr-5427,SPEND,62002.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.27,
18/03/2025,2.72,Batery level ,Spud Shed Joondalup,tfr-5428,SPEND,61704.0,GST on Expenses,21002.0,,,,,,,Exclusive,0.27,
20/03/2025,7.43,Online Payment Merchant Fees on CR023858,No Name,023858F-5432,SPEND,60009.0,GST on Expenses,11818.0,,,,,,,Exclusive,0.74,
20/03/2025,736.07,Toyota Finance 154KV2 (14036327),Toyota Finance 154KV2 (14036327),tfr-5438,SPEND,21307.0,BAS Excluded,11114.0,,,,,,,Exclusive,0.0,
21/03/2025,9.93,Stripe,Stripe,tfr-5440,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
21/03/2025,13.15,Rental car in Dubai AED $29.40,Avis Rent,tfr-5441,SPEND,62807.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
21/03/2025,1067.52,Accommodation Mick Walton Dubai AED$2388.12,Hyatt Regency Dubai ,tfr-5442,SPEND,62806.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
21/03/2025,12.01,Car washing DL 34 BV in Sydney,SMP*IMO CAR WASH,tfr-5443,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.2,
23/03/2025,18.0,Microsoft subscription email in NZ created for two technicians,Microsoft  #G083866543,tfr-5444,SPEND,61010.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.8,
24/03/2025,113.63,Online Payment Merchant Fees on CR023890,No Name,023890F-5445,SPEND,60009.0,GST on Expenses,11818.0,,,,,,,Exclusive,11.36,
24/03/2025,135.45,Tripod for laptops,DJ City,tfr-5446,SPEND,13510.0,GST on Expenses,21002.0,,,,,,,Exclusive,13.55,
24/03/2025,1200.0,ISTS rent,ISTS rent,tfr-5450,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
24/03/2025,0.0,ISTS rent,ISTS rent,tfr-5450,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
24/03/2025,750.0,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-5451,SPEND,62601.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
24/03/2025,750.0,Walton Global Rent Syd Apartment,Walton Global Rent Syd Apartment,tfr-5452,SPEND,62706.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
24/03/2025,816.8,Toyota Finance 469HZ3,Toyota Finance 469HZ3,tfr-5455,SPEND,21302.0,BAS Excluded,11114.0,,,,,,,Exclusive,0.0,
24/03/2025,834.84,Toyota Finance 204IS2,Toyota Finance 204IS2,tfr-5456,SPEND,21303.0,BAS Excluded,11114.0,,,,,,,Exclusive,0.0,
24/03/2025,13.63,Mick personal expense,Apple.Com/ Bill Sydney,tfr-5457,SPEND,31310.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.36,
24/03/2025,661.16,Toyota Finance 483JW9 (13999729),Toyota Finance 483JW9 (13999729),tfr-5458,SPEND,21305.0,BAS Excluded,11114.0,,,,,,,Exclusive,0.0,
26/03/2025,2.73,Stripe,Stripe,tfr-5466,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
26/03/2025,660.0,Reimbursement Raptis Investments as they pay an invoice not related to ISTS,Raptis Investments Pty Ltd,tfr-5467,SPEND,43006.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
27/03/2025,4.7,Stripe,Stripe,tfr-5474,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
28/03/2025,5000.0,Aust Tax Office,Aust Tax Office,tfr-5475,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
28/03/2025,2000.0,Aust Tax Office,Aust Tax Office,tfr-5476,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
28/03/2025,885.19,BOQ Finance 049DVY,BOQ Finance 049DVY,tfr-5478,SPEND,21301.0,BAS Excluded,11114.0,,,,,,,Exclusive,0.0,
28/03/2025,1264.27,Airfare Mick Walton to Dubai,Emirates,tfr-5479,SPEND,61501.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
28/03/2025,14.09,Car washing DL 34 BV in Sydney,Circum Wash Menton,tfr-5480,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.41,
30/03/2025,25.87,Car wash in Sydney DL 34 BV,SMP*IMO Car Wash,tfr-5481,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,2.59,
31/03/2025,13.0,Car wash 469HZ3. Reimbursed on 31-03-2025,Hoppy's Car wash,tfr-5482,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.3,
31/03/2025,94.95,Sausages for end of the month lunch,Garvick,tfr-5483,SPEND,61801.0,GST on Expenses,21002.0,,,,,,,Exclusive,9.5,
31/03/2025,60.95,Groceries for the endo of the month barbeque,IGA Manly,tfr-5484,SPEND,61801.0,GST on Expenses,21002.0,,,,,,,Exclusive,6.09,
31/03/2025,852.5,Reimbursement double payment invoice #00076396 (JLL),Lidcombe Property Holdings,tfr-5486,SPEND,43006.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
31/03/2025,9630.47,Superannuation March 2025,Quick Super,tfr-5488,SPEND,21201.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
31/03/2025,3000.0,Aust Tax Office,Aust Tax Office,tfr-5490,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
31/03/2025,1200.0,ISTS rent,ISTS rent,tfr-5494,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
31/03/2025,0.0,ISTS rent,ISTS rent,tfr-5494,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
31/03/2025,750.0,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-5495,SPEND,62601.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
31/03/2025,750.0,Walton Global Rent Syd Apartment,Walton Global Rent Syd Apartment,tfr-5496,SPEND,62706.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
31/03/2025,2000.0,Aust Tax Office,Aust Tax Office,tfr-5497,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
31/03/2025,841.68,Toyota Finance DL34BV (14017626),Toyota Finance DL34BV (14017626),tfr-5498,SPEND,21306.0,BAS Excluded,11114.0,,,,,,,Exclusive,0.0,
31/03/2025,10.0,Account maintenance fee,Bank of Queensland,tfr-5499,SPEND,60001.0,GST Free Expenses,11114.0,,,,,,,Exclusive,0.0,
31/03/2025,8.0,ANZ (new Directors) Account 205581,ANZ (new Directors) Account 205581,tfr-5500,SPEND,94000.0,GST Free Expenses,11113.0,,,,,,,Exclusive,0.0,
31/03/2025,18.45,Car washing BMW 049DV7,Hoppys Car Wash,tfr-5501,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.85,
31/03/2025,18.45,Car washing 483 WJ9,Hoppys Hand Wash Cafe,tfr-5502,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.85,
31/03/2025,3177.95,Credit card expenses March 2025,Mick and Technicians,tfr-5503,SPEND,62002.0,GST on Expenses,21002.0,,,,,,,Exclusive,317.79,
31/03/2025,1391.74,Credit card expenses March 2025,Mick and Technicians,tfr-5503,SPEND,62002.0,GST on Expenses,21002.0,,,,,,,Exclusive,139.18,
31/03/2025,20.17,Credit card expenses March 2025,Mick and Technicians,tfr-5503,SPEND,60018.0,GST on Expenses,21002.0,,,,,,,Exclusive,2.01,
31/03/2025,80.82,Credit card expenses March 2025,Mick and Technicians,tfr-5503,SPEND,61004.0,GST on Expenses,21002.0,,,,,,,Exclusive,8.08,
31/03/2025,196.23,Credit card expenses March 2025,Mick and Technicians,tfr-5503,SPEND,61301.0,GST on Expenses,21002.0,,,,,,,Exclusive,19.62,
31/03/2025,42.64,Credit card expenses March 2025,Mick and Technicians,tfr-5503,SPEND,61304.0,GST on Expenses,21002.0,,,,,,,Exclusive,4.26,
31/03/2025,12361.79,Credit card expenses March 2025,Mick and Technicians,tfr-5503,SPEND,61501.0,GST on Expenses,21002.0,,,,,,,Exclusive,1236.18,
31/03/2025,4555.44,Credit card expenses March 2025,Mick and Technicians,tfr-5503,SPEND,61504.0,GST on Expenses,21002.0,,,,,,,Exclusive,455.54,
31/03/2025,311.4,Credit card expenses March 2025,Mick and Technicians,tfr-5503,SPEND,61505.0,GST on Expenses,21002.0,,,,,,,Exclusive,31.14,
31/03/2025,2527.44,Credit card expenses March 2025,Mick and Technicians,tfr-5503,SPEND,61506.0,GST on Expenses,21002.0,,,,,,,Exclusive,252.75,
31/03/2025,63.63,Credit card expenses March 2025,Mick and Technicians,tfr-5503,SPEND,61711.0,GST on Expenses,21002.0,,,,,,,Exclusive,6.37,
01/04/2025,22.84,Uber from STA to Sydney airport Joshua Warren (Reimbursement),Uber,tfr-5504,SPEND,61505.0,GST on Expenses,11111.0,,,,,,,Exclusive,2.28,
01/04/2025,2000.0,Aust Tax Office,Aust Tax Office,tfr-5507,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
01/04/2025,32.46,Stripe,Stripe,tfr-5509,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
02/04/2025,3.1,Stripe,Stripe,tfr-5511,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
03/04/2025,8.33,Online Payment Merchant Fees on CR023971,No Name,023971F-5512,SPEND,60009.0,GST on Expenses,11818.0,,,,,,,Exclusive,0.83,
04/04/2025,11.81,Mick's personal expense,Apple.Com/Bill Sydey,tfr-5522,SPEND,31310.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.18,
04/04/2025,21.25,Car washing in Sydney DL34 BV,SMP*IMO Car wash,tfr-5523,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,2.13,
07/04/2025,1200.0,ISTS rent,ISTS rent,tfr-5529,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
07/04/2025,0.0,ISTS rent,ISTS rent,tfr-5529,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
07/04/2025,750.0,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-5530,SPEND,62601.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
07/04/2025,750.0,Walton Global Rent Syd Apartment,Walton Global Rent Syd Apartment,tfr-5531,SPEND,62706.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
07/04/2025,1000.0,Aust Tax Office,Aust Tax Office,tfr-5533,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
07/04/2025,37.61,Stripe,Stripe,tfr-5534,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
07/04/2025,160.0,Accommodation Eliot Benson in Central Queensland. Half of this price is going to be by Elliot.,Booking.com,tfr-5535,SPEND,61504.0,GST on Expenses,21002.0,,,,,,,Exclusive,16.0,
08/04/2025,6.75,Stripe,Stripe,tfr-5539,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
08/04/2025,27.89,Stripe,Stripe,tfr-5540,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
08/04/2025,1.35,Mick personal expense,Apple.Com/Bill Sydney,tfr-5541,SPEND,31310.0,GST on Expenses,21002.0,,,,,,,Exclusive,0.14,
09/04/2025,11.49,Parking in NZ NZ$12,Westfield Shopping Centre,tfr-5547,SPEND,62106.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
09/04/2025,20.15,Overweight in the flight,Jetstar,tfr-5548,SPEND,61502.0,GST on Expenses,21002.0,,,,,,,Exclusive,2.02,
09/04/2025,48.76,Parking in Wellington NZ $50.90,Trinity Hotel Wellington,tfr-5549,SPEND,62106.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
09/04/2025,255.35,Accommodation  Wellinston NZ$ 266.55,Trinity Hotel Wellington,tfr-5550,SPEND,62112.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
09/04/2025,25.45,Mick?ÇÖs personal expense,Apple.Com/Bill Sydney,tfr-5551,SPEND,31310.0,GST on Expenses,21002.0,,,,,,,Exclusive,2.54,
09/04/2025,20.9,Mick?ÇÖs personal expense,Apple.Com/Bill Sydney,tfr-5552,SPEND,31310.0,GST on Expenses,21002.0,,,,,,,Exclusive,2.09,
09/04/2025,18.45,Car wash for ,Hoppys Handwash Cafe,tfr-5553,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,1.85,
10/04/2025,6.35,Online Payment Merchant Fees on CR024041,No Name,024041F-5554,SPEND,60009.0,GST on Expenses,11818.0,,,,,,,Exclusive,0.63,
10/04/2025,239.69,Rental car in NZ NZ $250.64,Avis Rental car in NZ,tfr-5560,SPEND,62104.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
11/04/2025,14.45,Online Payment Merchant Fees on CR024055,No Name,024055F-5561,SPEND,60009.0,GST on Expenses,11818.0,,,,,,,Exclusive,1.44,
11/04/2025,10.0,ANZ Bank accounting servicing fee,ANZ Bank,tfr-5562,SPEND,60001.0,GST Free Expenses,11111.0,,,,,,,Exclusive,0.0,
11/04/2025,7.73,Car washing in Sydney DL 34 BV,Circumwash Mentone,tfr-5565,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,0.77,
11/04/2025,240.1,Rental car in NZ. NZ $250.64,Avis Rental Car,tfr-5566,SPEND,62104.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
14/04/2025,1200.0,ISTS rent,ISTS rent,tfr-5571,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
14/04/2025,0.0,ISTS rent,ISTS rent,tfr-5571,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
14/04/2025,750.0,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-5572,SPEND,62601.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
14/04/2025,750.0,Walton Global Rent Syd Apartment,Walton Global Rent Syd Apartment,tfr-5573,SPEND,62706.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
14/04/2025,1500.0,Aust Tax Office,Aust Tax Office,tfr-5574,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
14/04/2025,1500.0,Aust Tax Office,Aust Tax Office,tfr-5575,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
14/04/2025,891.15,"Accommodation Mick Walton in Thailandia THB$18,120.40",Grand Hyatt Erawan Bangkog,tfr-5577,SPEND,62503.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
14/04/2025,196.08,Rental car in Dubai AED $431.95,Avis Rent Dubai,tfr-5578,SPEND,62807.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
15/04/2025,6000.0,Aust Tax Office,Aust Tax Office,tfr-5579,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
15/04/2025,1000.0,Aust Tax Office,Aust Tax Office,tfr-5582,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
15/04/2025,59.74,Uber UAE for Mick Walton AED$133.63,Uber ,tfr-5583,SPEND,62812.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
16/04/2025,7.43,Online Payment Merchant Fees on CR024096,No Name,024096F-5584,SPEND,60009.0,GST on Expenses,11818.0,,,,,,,Exclusive,0.74,
16/04/2025,1000.0,Aust Tax Office,Aust Tax Office,TFR-5588,SPEND,21103.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
16/04/2025,17.6,Stripe fee charged Ceramic Consultants Stripe invoice #31 MYOB #77728,Stripe,tfr-5590,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
16/04/2025,661.16,Toyota Finance 480JW9 (13997332),Toyota Finance 480JW9 (13997332),tfr-5591,SPEND,21304.0,BAS Excluded,11114.0,,,,,,,Exclusive,0.0,
16/04/2025,26.09,Zoom payment for meeeting UAE staff accrediitation. USD $15.99,Zoom .Com ,tfr-5592,SPEND,61004.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
17/04/2025,5.07,Stripe,Stripe,tfr-5596,SPEND,60036.0,BAS Excluded,11115.0,,,,,,,Exclusive,0.0,
17/04/2025,10.0,ANZ Bank servicing fee,ANZ Bank,tfr-5597,SPEND,60001.0,GST Free Expenses,11112.0,,,,,,,Exclusive,0.0,
17/04/2025,32.45,Fuel on rental car,OTRE Hilton,tfr-5598,SPEND,62001.0,GST on Expenses,21002.0,,,,,,,Exclusive,3.25,
17/04/2025,21.25,Car washing in Sydney DL 34 BV,SMP IMO Car Wash,tfr-5599,SPEND,62005.0,GST on Expenses,21002.0,,,,,,,Exclusive,2.13,
18/04/2025,54.71,Uber for Mick Walton in UAE $123.50,Uber,tfr-5600,SPEND,62812.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
18/04/2025,55.75,Uber Mick Walton in UAE AED$125.84,Uber ,tfr-5601,SPEND,62812.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
19/04/2025,1137.96,Accommodaton UAE AED$ 2506.90,Hyatt Hotels ,tfr-5602,SPEND,62806.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
19/04/2025,435.81,Airfare in UAE Mick Walton UAE $983.65,Fly Dubai,tfr-5603,SPEND,62819.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
21/04/2025,49.05,Rental car in UAE AED$111.30,Avis Emirates Transport,tfr-5604,SPEND,62807.0,BAS Excluded,21002.0,,,,,,,Exclusive,0.0,
22/04/2025,1200.0,ISTS rent,ISTS rent,tfr-5610,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
22/04/2025,0.0,ISTS rent,ISTS rent,tfr-5610,SPEND,61102.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
22/04/2025,750.0,Walton Global Pty Ltd- RENT,Walton Global Pty Ltd,tfr-5611,SPEND,62601.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
22/04/2025,750.0,Walton Global Rent Syd Apartment,Walton Global Rent Syd Apartment,tfr-5612,SPEND,62706.0,BAS Excluded,11111.0,,,,,,,Exclusive,0.0,
