*ItemCode,ItemName,PurchasesDescription,PurchasesUnitPrice,PurchasesAccount,PurchasesTaxRate,SalesDescription,SalesUnitPrice,SalesAccount,SalesTaxRate,InventoryAssetAccount,CostOfGoodsSoldAccount
52-Ford-Barra-Sump,Ford Barra Sump 690x260x50.8mm,Ford Barra Sump 690x260x50.8mm,,51120,,Ford Barra Sump 690x260x50.8mm,,,BAS Excluded,,
16-RB30-Injectors-1000cc,1000c Bosch Injector Bosch 1/2,1000c Bosch Injector Bosch 1/2 Length E85 970cc 040 Injector,,51111,,1000c Bosch Injector Bosch 1/2 Length E85 970cc 040 Injector,173.60,41112,GST on Income,,
18-SBF-Head-Gasket,FP-1013 Ford ClevelandHead Gas,FP-1013 Ford ClevelandHead Gasket Performance,,51111,,FP-1013 Ford ClevelandHead Gasket Performance,148.00,41112,GST on Income,,
26-VR38-Oil-Squirter,100-007397 Nissan 11560-EA20C ,100-007397 Nissan 11560-EA20C Piston Oil Squirter Assy,,51111,,100-007397 Nissan 11560-EA20C Piston Oil Squirter Assy,68.00,41112,GST on Income,,
26-VR38-Main-Brg,4M2505H-STD Nissan VR38 Main b,4M2505H-STD Nissan VR38 Main Bearing Set-Performance,,51111,,4M2505H-STD Nissan VR38 Main Bearing Set-Performance,226.00,41112,GST on Income,,
26-VR38-CR-Brg-H-Chev,8B743H-STD Chev BBC Con Rod Be,8B743H-STD Chev BBC Con Rod Bearing Set Performance,,51111,,8B743H-STD Chev BBC Con Rod Bearing Set Performance,124.00,41112,GST on Income,,
26-VR38-CR-Brg-HX-Chev,8B743HX-STD Chev BBC Con Rod ,8B743H-STD Chev BBC Con Rod Bearing Set Performance,,51111,,8B743H-STD Chev BBC Con Rod Bearing Set Performance,0.00,41112,GST on Income,,
26-VR38-Thrust-Washer-Set,1T2505-STD Nissan VR38 Thrust ,1T2505-STD Nissan VR38 Thrust Washer Set,,51111,,1T2505-STD Nissan VR38 Thrust Washer Set,17.00,41112,GST on Income,,
26-VR38-Crank-Seal-Rear,OSS0243 Nissan Crank Seal Rear,OSS0243 Nissan Crank Seal Rear,,51111,,OSS0243 Nissan Crank Seal Rear,35.00,41112,GST on Income,,
26-RB-Welch-Plug -20mm,BC20mm-10 WELCH PLUG 20MM BRAS,BC20mm-10 WELCH PLUG 20MM BRASS,,51111,,BC20mm-10 WELCH PLUG 20MM BRASS,0.00,41112,GST on Income,,
82-Dowel-14mmODx12mmIDx15MML,Dowel-14mmODx12mmIDx15MMLong,Dowel-14mmODx12mmIDx15MMLong,,51120,,Dowel-14mmODx12mmIDx15MMLong,,,BAS Excluded,,
26-RB26-Crank-Trigger-Kit,PLATTRIGCRK-1 RACE SERIES CRAN,PLATTRIGCRK-1 RACE SERIES CRANK IGNITION TIMING KIT TO SUIT NISSAN RB20 RB25 RB26 RB30,,51111,,PLATTRIGCRK-1 RACE SERIES CRANK IGNITION TIMING KIT TO SUIT NISSAN RB20 RB25 RB26 RB30,750.00,41112,GST on Income,,
34-SR20-Roller-Rocker-Conv,Convert SR20 to Roller Rockers,Convert SR20 to Roller Rockers,,,,Convert SR20 to Roller Rockers,1000.00,41112,GST on Income,,
34-SR20-Set-Valve-Clerances,Set Valve Clearances Shim Adju,Set Valve Clearances Shim Adjustable,,,,Set Valve Clearances Shim Adjustable,500.00,41112,GST on Income,,
18-Spark-Plugs-Bosh,F05CE0 Bosh Motorsport Spark-P,F05CE0 Bosh Motorsport Spark-Plugs,,51111,,F05CE0 Bosh Motorsport Spark-Plugs,59.00,41112,GST on Income,,
18-Hol-308-Head-Package,"Porting, Guides, Cut Perf Seat","Porting, Guides, Cut Perf Seats, Machine for Screw in Studs & Guides, Face Heads",,,,"Porting, Guides, Cut Perf Seats, Machine for Screw in Studs & Guides, Face Heads",3500.00,41112,GST on Income,,
36-Supply&Fit-Bronze-Alloy-Ins,Supply & Fit Bronze Alloy Inse,Supply & Fit Bronze Alloy Inserts,,,,Supply & Fit Bronze Alloy Inserts,99.00,41112,GST on Income,,
24-4G63-Water-Pump,"W1004 Mitsi Evo IV, V, VII Wat","W1004 Mitsi Evo IV, V, VII Water Pump",,51111,,"W1004 Mitsi Evo IV, V, VII Water Pump",76.00,41112,GST on Income,,
18-SF-640-24-Wed-On-Filler,SF 640-24-D Weld On Neck Alloy,,,51111,,,26.00,41112,GST on Income,,
18-SF-460-24-Weld-On-Neck,SF-460-24 Weld On Neck Assy,SF-460-24 Weld On Neck Assy,,51111,,SF-460-24 Weld On Neck Assy,52.00,41112,GST on Income,,
18-SF-C4600-24-Cap,SF C4600-24 Cap,,,51111,,,0.00,41112,GST on Income,,
28-LS-1-I-Beam-Rods,SC2-ICR6125-7/16 Scat,"SC2-ICR6125-7/16 Scat SBC 6.125"" Pro Series I Beam Con Rods 7/16 Bolts",,51111,,"SC2-ICR6125-7/16 Scat SBC 6.125"" Pro Series I Beam Con Rods 7/16 Bolts",948.00,41112,GST on Income,,
28-LS-1-Pistons,RWBJE321244 JE GM LS1 FT ,"RWBJE321244 JE GM LS1 FT 6.125 Rod 3.905"", 1.315"" CD, -2.0CC Flat Top",,51111,,"RWBJE321244 JE GM LS1 FT 6.125 Rod 3.905"", 1.315"" CD, -2.0CC Flat Top",1403.00,41112,GST on Income,,
28-LS-1-Rings,RWBJG6008-3905 JE 1.5-1.5-3.0-,RWBJG6008-3905 JE 1.5-1.5-3.0-99.18 Premium Ring Set,,51111,,RWBJG6008-3905 JE 1.5-1.5-3.0-99.18 Premium Ring Set,254.00,41112,GST on Income,,
26-DS-Remote-OF-Mount-Moroso-S,23763 Moroso Remote Oil Filter,23763 Moroso Remote Oil Filter Mount Side Port Style,,51111,,23763 Moroso Remote Oil Filter Mount Side Port Style,351.00,41112,GST on Income,,
26-DS-Oil-Filter-Moroso-Chev,22459 Moroso Oil Filter Chev S,22459 Moroso Oil Filter Chev Short,,51111,,22459 Moroso Oil Filter Chev Short,37.00,41112,GST on Income,,
26-DS-Fitting-104-12-BLK,104-12-BLK,104-12-BLK,,51111,,104-12-BLK,81.00,41112,GST on Income,,
26-DS-Fitting-103-P12-12-BLK,103-P12-12-BLK,103-P12-12-BLK,,51111,,103-P12-12-BLK,80.00,41112,GST on Income,,
48-Crack-test-Rods,Crack Test Rods,Crack Test Rods,,,,Crack Test Rods,143.00,41112,GST on Income,,
48-Crack-Test-Pistons,Crack Test Pistons,,,,,,143.00,41112,GST on Income,,
48-Machine-Keyway-Crank,Machine Keyway Crank,,,58000,,,143.00,41112,GST on Income,,
38-Blend-Chambers,Blend Chambers,Blend Chambers,,,,Blend Chambers,218.00,41112,GST on Income,,
28-SBC-Dipstick,RPCR9420 RPC Engine Dip Stick ,"RPCR9420 RPC Engine Dip Stick Fits Chev SB RH Side 23"" Long",,51111,,"RPCR9420 RPC Engine Dip Stick Fits Chev SB RH Side 23"" Long",28.00,41112,GST on Income,,
82-Dowel-Pin-M10x25mm-Plain,M10 x 25mm Dowel Pin Plain,,,51120,,,,,BAS Excluded,,
44-Crack-Test-4Cyl-Block,Crack Test 4Cyl Block,,,,,,172.00,41112,GST on Income,,
46-Crack-Test-6Cyl-Block,Crack Test 6 Cyl Block,,,,,,258.00,41112,GST on Income,,
28-Pushrods-Trend-9.4,T940803CL Trend Pushrod,T940803CL Trend Pushrod 9.400 .080 3/8 .210 RAD,,51111,,T940803CL Trend Pushrod 9.400 .080 3/8 .210 RAD,26.00,41112,GST on Income,,
44-Hon-Machining-For-Sleeves,Honda Maching for Sleeves,Honda Maching for Sleeves,,,,Honda Maching for Sleeves,1100.00,41112,GST on Income,,
44-Hon-Mach-Cyl-Support,Honda Machining For Cylinder,Honda CNC Machining For Cylinder Support,,,,Honda CNC Machining For Cylinder Support,550.00,41112,GST on Income,,
26-1HZ-CR-Brg,6B8396H-STD Toyota 1HZ Con Rod,6B8396H-STD Toyota 1HZ Con Rod Brg Set Performance,,51111,,6B8396H-STD Toyota 1HZ Con Rod Brg Set Performance,126.00,41112,GST on Income,,
46-Straighten-Crank,Straighten Crank,,,,,,172.00,41112,GST on Income,,
46-Grind-Crank,Grind Crank,Grind Crank,,,,Grind Crank,154.00,41112,GST on Income,,
46-Wet-Blast-Parts,Wet Blast Parts,Wet Blast Parts,,,,Wet Blast Parts,154.00,41112,GST on Income,,
16-RB30-Waste-Gate-50mm,TS-0554-1012 Turbosmart Waste ,TS-0554-1012 Turbosmart Waste Gen V 50 Black,,51111,,TS-0554-1012 Turbosmart Waste Gen V 50 Black,806.00,41112,GST on Income,,
16-RB30-V-Band-T3-Adapter,AF8005-1000 V-Band to T3 Adapt,AF8005-1000 V-Band to T3 Adapter,,51111,,AF8005-1000 V-Band to T3 Adapter,143.00,41112,GST on Income,,
16-RB30-V-Band-Clamp-72-77,AF8080-3007 V-Band Clamp 72-77,AF8080-3007 V-Band Clamp 72-77mm,,51111,,AF8080-3007 V-Band Clamp 72-77mm,29.00,41112,GST on Income,,
46-Face-Flywheel,Face FlyWheel,,,58000,,,115.00,41112,GST on Income,,
24-SR20-Wrist-Pin-2.500,CP866-2500-25CP3C CP Wrist Pin,CP866-2500-25CP3C CP Wrist Pin 99 Series .866*2.500*.250 Wall CHF,,51111,,CP866-2500-25CP3C CP Wrist Pin 99 Series .866*2.500*.250 Wall CHF,93.00,41112,GST on Income,,
26-DS-Fitting-SF142-16-BLK,SF142-16-BLK 45 Deg Adap,,,51111,,,69.00,41112,GST on Income,,
26-DS-Fitting-SF143-16-BLK,SF143-16-BLK 90 Deg Adap,,,51111,,,69.00,41112,GST on Income,,
26-DS-Fitting-SF144-12-BLK,SF144-12-BLK MMF Tee,,,51111,,,68.00,41112,GST on Income,,
26-DS-Fitting-SF107-12-BLK,SF107-12-BLK,,,51111,,,68.00,41112,GST on Income,,
26-DS-Fitting-SF920-20-BLK,SF920-20-BLK O/Ring Port Adap,,,51130,,,56.00,41112,GST on Income,,
26-DS-Fitting-SF920-06-BLK,SF920-06-BLK,,,51130,,,11.00,41112,GST on Income,,
28-SBF-Camshaft-Custom,COC32-000-11-A5520111 Custom 5,"COC32-000-11-A5520111 Custom 52-HR HR-236/359 HR-240/365-112 LSA A SBF 351C 8620 CA, Including Freight",,51111,,"COC32-000-11-A5520111 Custom 52-HR HR-236/359 HR-240/365-112 LSA A SBF 351C 8620 CA, Including Freight",1398.00,41112,GST on Income,,
28-SBF-Lifters,CO89311-16 COMP Evolution Lift,CO89311-16 COMP Evolution Lifters - Retro Fit Link Bar - SBF,,51111,,CO89311-16 COMP Evolution Lifters - Retro Fit Link Bar - SBF,1503.00,41112,GST on Income,,
18-SBF-Roller-Rockers-1,CO1630-16 COMP Ultra Pro Magnu,CO1630-16 COMP Ultra Pro Magnum Rocker Arm Set 1.7 Ratio Ford Boss 302 351C 7/16,,51111,,CO1630-16 COMP Ultra Pro Magnum Rocker Arm Set 1.7 Ratio Ford Boss 302 351C 7/16,982.00,41112,GST on Income,,
18-SBF-Rocker-Arm-Studs,CR99153-16 Crane Pro series Ro,CR99153-16 Crane Pro series Rocker Arm Studs 7/16-7/16,,51111,,CR99153-16 Crane Pro series Rocker Arm Studs 7/16-7/16,115.00,41112,GST on Income,,
18-SBF-Guide-Plate,CO803-8 Raised 1 Piece Guide P,CO803-8 Raised 1 Piece Guide Plate Set for Ford Cleveland 5/16Pushrod 7/16 Stud,,51111,,CO803-8 Raised 1 Piece Guide Plate Set for Ford Cleveland 5/16Pushrod 7/16 Stud,111.00,41112,GST on Income,,
28-SBF-Camshaft-Hyd,CO35-238-3 COMP Xtreme Energy ,CO35-238-3 COMP Xtreme Energy 218/224110 Hydraulic Flat Cam for Ford 351W,,51111,,CO35-238-3 COMP Xtreme Energy 218/224110 Hydraulic Flat Cam for Ford 351W,492.00,41112,GST on Income,,
28-SBF-Lifters-1,CO832-16 COMP High Energy Hydr,CO832-16 COMP High Energy Hydraulic Flat Lifter Set for Ford 289-351W/C/M-400M,,51111,,CO832-16 COMP High Energy Hydraulic Flat Lifter Set for Ford 289-351W/C/M-400M,225.00,41112,GST on Income,,
18-LS-Spring-Seat,CR144460-16 LS1 Spring Seat,,,51111,,,57.00,41112,GST on Income,,
18-SBF-Spring-Seat,CO460-16 Comp Spring Seat for ,CO460-16 Comp Spring Seat for 26055 .5,,51111,,CO460-16 Comp Spring Seat for 26055 .5,132.00,41112,GST on Income,,
26-VR38-Piston-Rings,Custom-CS-06-AB6 Total Seal,Custon-CS-06-AB6 Total Seal 3.760+ 1.2 1.5 3.0mm 593348,,51111,,Custon-CS-06-AB6 Total Seal 3.760+ 1.2 1.5 3.0mm 593348,525.00,41112,GST on Income,,
46-Clearance-6Cyl-F/Rods,Clearance 6 Cyl Block for Rods,,,,,,330.00,41112,GST on Income,,
26-2J-Rear-Main-Seal,90311-90006 2J-RB30SX Rear Mai,90311-90006 2J-RB30SX Rear Main Seal,,51111,,90311-90006 2J-RB30SX Rear Main Seal,36.00,41112,GST on Income,,
26-2J-CR-Brg-6B8100H-0.25mm,6B8100H-0.25mm 2J CR Brg,6B8100H-0.25mm 2J CR Brg,,51111,,6B8100H-0.25mm 2J CR Brg,115.00,41112,GST on Income,,
26-2J-MainBrg-7M8103H-0.25mm,2J-MainBrg-7M8103H-0.25mm,2J-MainBrg-7M8103H-0.25mm,,51111,,2J-MainBrg-7M8103H-0.25mm,168.00,41112,GST on Income,,
38-Repair-Cam-Journals,Repair Cam Journals,,,,,,75.00,41112,GST on Income,,
46-Weld-General,Weld waste gater flange & Pain,,,58000,,,0.00,41112,GST on Income,,
82-M10-1.0x50mm-SHCS-Plain,M10-1.0x50mm-SHCS-Plain,,,51120,,,,,BAS Excluded,,
26-TL-463-01-BLK,463-01-BLK Port -8 Turbo Drain,463-01-BLK Port -8 Turbo Drain Flange Slotted 38-44mm,,51111,,463-01-BLK Port -8 Turbo Drain Flange Slotted 38-44mm,44.00,41112,GST on Income,,
26-TL-920-08-L-BLK,920-08-L-BLK -8 to -8 Oil Drai,920-08-L-BLK -8 to -8 Oil Drain To Flange,,51111,,920-08-L-BLK -8 to -8 Oil Drain To Flange,25.00,41112,GST on Income,,
26-TL-200-08-Hose,200-08 200 Series Hose,200-08 200 Series Hose,,51111,,200-08 200 Series Hose,74.00,41112,GST on Income,,
26-TL-201-04-03,201-04-03 Straight Stepped Hos,201-04-03 Straight Stepped Hose End 200 Series,,51111,,201-04-03 Straight Stepped Hose End 200 Series,17.00,41112,GST on Income,,
26-TL-203-04-03,203-04-03 90deg Stepped Hose E,203-04-03 90deg Stepped Hose End 200 Series,,51111,,203-04-03 90deg Stepped Hose End 200 Series,41.00,41112,GST on Income,,
26-TL-200-03-Hose,200-03 200 Series Hose,200-03 200 Series Hose,,51111,,200-03 200 Series Hose,28.00,41112,GST on Income,,
26-TL-1mm-Restrictor,399-04 1mm Restrictor,399-04 1mm Restrictor,,51111,,399-04 1mm Restrictor,6.00,41112,GST on Income,,
26-TL-725-06-BLK,725-06-BLK M14 x 1.5mm Bolt Ba,725-06-BLK M14 x 1.5mm Bolt Banjo,,51111,,725-06-BLK M14 x 1.5mm Bolt Banjo,11.00,41112,GST on Income,,
26-TL-720-06-BLK,720-06-BLK Banjo 14.5mm Eye,720-06-BLK Banjo 14.5mm Eye,,51111,,720-06-BLK Banjo 14.5mm Eye,18.00,41112,GST on Income,,
26-TL-101-06-BLK,101-06-BLK Straight Hose End,101-06-BLK Straight Hose End 100 Series,,51111,,101-06-BLK Straight Hose End 100 Series,15.00,41112,GST on Income,,
26-TL-100-06-Hose,100-06-Hose 100 Series Hose,100-06-Hose 100 Series Hose,,51111,,100-06-Hose 100 Series Hose,48.00,41112,GST on Income,,
26-TL-912-08-04-BLK,912-08-04-BLK NPT Reducing Bus,912-08-04-BLK NPT Reducing Bush,,51111,,912-08-04-BLK NPT Reducing Bush,14.00,41112,GST on Income,,
26-TL-103-06-90deg,103-06-90deg Hose End 100 seri,103-06-90deg Hose End 100 Series,,51111,,103-06-90deg Hose End 100 Series,37.00,41112,GST on Income,,
26-TL-120-06-Hose,120-06 120 Series Start Lite h,120-06 120 Series Start Lite hose,,51111,,120-06 120 Series Start Lite hose,0.00,41112,GST on Income,,
26-RB26-Crank-Gear,13021-42L11 Gear Crank Nissan ,13021-42L11 Gear Crank Nissan RB26,,51111,,13021-42L11 Gear Crank Nissan RB26,0.00,41112,GST on Income,,
48-Wet-Blast-Parts,Wet Blast Parts,,,,,,154.00,41112,GST on Income,,
38-Bead-Blast,Bead Blast,,,,,,154.00,41112,GST on Income,,
36-Tunnel-Bore-Cam-Tunnel,Tunnel Bore Cam Tunnel,,,,,,525.00,41112,GST on Income,,
26-RB30-T/Stat-Housing,PFETH-817S T/Stat Housing Bill,PFETH-817S T/Stat Housing Billet Aluminium,,51111,,PFETH-817S T/Stat Housing Billet Aluminium,115.00,41112,GST on Income,,
26-TL-341-04,341-04 7/16 UNF M/Inv Adapter,341-04 7/16 UNF M/Inv Adapter,,51111,,341-04 7/16 UNF M/Inv Adapter,7.00,41112,GST on Income,,
26-RB30-ARP-Flywheel-Bolts,AR102-2801 ARP Flywheel Bolts ,AR102-2801 ARP Flywheel Bolts Fits Nissan RB26-Pack 6,,51111,,AR102-2801 ARP Flywheel Bolts Fits Nissan RB26-Pack 6,141.00,41112,GST on Income,,
26-2J-ARP-Flywheel-Bolts,AR203-2802 ARP Flywheel Bolts,AR203-2802 ARP Flywheel Bolt Set Fits Toyota 4AG M10 x 1.25 8 Pack,,51111,,AR203-2802 ARP Flywheel Bolt Set Fits Toyota 4AG M10 x 1.25 8 Pack,97.00,41112,GST on Income,,
36-Linish-Camshaft,Linish Camshaft,,,,,,99.00,41112,GST on Income,,
18-PAC-Dual-Spring,PAC-1238X-16 Pac Dual Spring R,PAC-1238X-16 Pac Dual Spring RPM LS1 250@1.800 600R,,51111,,PAC-1238X-16 Pac Dual Spring RPM LS1 250@1.800 600R,1049.00,41112,GST on Income,,
18-Pac-Sprg-Loc,PAC-S138-16 Pac Spring Locator,PAC-S138-16 Pac Spring Locator 1.270 .615 .575 .060,,51111,,PAC-S138-16 Pac Spring Locator 1.270 .615 .575 .060,205.00,41112,GST on Income,,
24-4G63-Idler-Pulley,EP175 Mits Flat Pulley OD90 ID,EP175 Mits Flat Pulley OD90 ID10.4 Idler Pulley,,51111,,EP175 Mits Flat Pulley OD90 ID10.4 Idler Pulley,99.00,41112,GST on Income,,
24-4G63-Idler-Pulley-2,EP075 Daewoo Flat Pulley OD70 ,EP075 Daewoo Flat Pulley OD70 ID17 Idler Pulley,,51111,,EP075 Daewoo Flat Pulley OD70 ID17 Idler Pulley,41.00,41112,GST on Income,,
24-4G63-Belt-Ribbed,6PK915 Autometrik V-Ribbed Gat,6PK915 Autometrik V-Ribbed Gates Belt Ribbed Belt,,51111,,6PK915 Autometrik V-Ribbed Gates Belt Ribbed Belt,42.00,41112,GST on Income,,
24-4G63-Belt-Ribbed-2,6PK925 Mazda 13BT Volkswagon 1,6PK925 Mazda 13BT Volkswagon 1Y AAC Ribbed Belt,,51111,,6PK925 Mazda 13BT Volkswagon 1Y AAC Ribbed Belt,42.00,41112,GST on Income,,
18-SBF-Water-Pump,W809 Ford Cleve Cast Iron Wate,W809 Ford Cleve Cast Iron Water Pump,,51111,,W809 Ford Cleve Cast Iron Water Pump,107.00,41112,GST on Income,,
18-SBF-Oil-Pump,M-84AHV Ford Cleve Oil Pump,,,51111,,,177.00,41112,GST on Income,,
18-SBF-Pushrod,"581-7900 Pushrod 4130 5/16"" x ","581-7900 Pushrod 4130 5/16"" x 7.900"" Pushrod Performance",,51111,,"581-7900 Pushrod 4130 5/16"" x 7.900"" Pushrod Performance",323.00,41112,GST on Income,,
14-4G63-Rocker-Cover-Set,RC3073K Mitsi Rocker Cover set,,,51111,,,139.00,41112,GST on Income,,
14-4G63-Camshaft-End-Seal,LV647 Mitsi Camshaft End Seal,,,51111,,,17.00,41112,GST on Income,,
26-1HZ-CR-Brg-0.025mm,6B8396H-0.025mm Toyota 1HZ Co,6B8396H-0.025mm Toyota 1HZ Conrod Bearing Performance,,51111,,6B8396H-0.025mm Toyota 1HZ Conrod Bearing Performance,149.00,41112,GST on Income,,
92-Spacer-40x10x6.35mm,Spacer 40 Long 10 OD 6.35 ID,,,51120,,,,,BAS Excluded,,
"82-UNC-5/16x11/4""-Zinc-CSK","UNC 5/16x11/4"" Zinc CSK Flat S","UNC 5/16x11/4"" Zinc CSK Flat Socket Cap Screw",,51120,,"UNC 5/16x11/4"" Zinc CSK Flat Socket Cap Screw",2.00,41112,GST on Income,,
18-SBF-Rocker-Arm-Studs-2,135-7202 ARP RSK 7/16 x 2.350 ,135-7202 ARP RSK 7/16 x 2.350 Rocker Arm Stud Kit,,51111,,135-7202 ARP RSK 7/16 x 2.350 Rocker Arm Stud Kit,220.00,41112,GST on Income,,
18-ATI-Balancer,"917785 ATI Balancer SBC 7"" Ste","917785 ATI Balancer SBC 7"" Steel 3 Ring",,51111,,"917785 ATI Balancer SBC 7"" Steel 3 Ring",994.00,41112,GST on Income,,
24-4G63-CamBelt-HKS,HKS24999-AM001 HKS Fine Tune,HKS24999-AM001 HKS Fine Tune Timing Belt Mitsi 4G63,,51111,,HKS24999-AM001 HKS Fine Tune Timing Belt Mitsi 4G63,320.00,41112,GST on Income,,
26-TL-106-06-BLK,SF106-06-BLK 180deg,,,51111,,,49.00,41112,GST on Income,,
26-DS-Fitting-SF730-04-BLK,SF730-04 M12x1.25 Adapter,,,51111,,,12.00,41112,GST on Income,,
26-DS-Fitting-SF131-04-BLK,SF131-04 #4Fx#4F SW Adapter,,,51111,,,17.00,41112,GST on Income,,
14-4G63-Spark-Plug-NGKBR10ES,Spark-Plug-NGKBR10ES,,,51111,,,9.00,41112,GST on Income,,
14-4G63-Spark-Plug-NGKR5671A-,NGKR5671A-10 NGK V Power,NGKR5671A-10 NGK V Power,,51111,,NGKR5671A-10 NGK V Power,18.00,41112,GST on Income,,
18-Valve-Spring-Ret,CC10708-16 Crow Cams Valve Spr,"CC10708-16 Crow Cams Valve Spring Retainers Fits Chev LS1 Chrom 1.205""",,51111,,"CC10708-16 Crow Cams Valve Spring Retainers Fits Chev LS1 Chrom 1.205""",315.00,41112,GST on Income,,
18-Spark-Plug-NGKR5671A-8,NGKR5671A-8 NGK V Power Racing,NGKR5671A-8 NGK V Power Racing Spark Plug Gasket Seat No Resistor Heat Range 8,,51111,,NGKR5671A-8 NGK V Power Racing Spark Plug Gasket Seat No Resistor Heat Range 8,16.00,41112,GST on Income,,
28-CHE-Rod-Bushing-1,RB-1050-625-110 CHE Rod Bushin,RB-1050-625-110 CHE Rod Bushing,,51111,,RB-1050-625-110 CHE Rod Bushing,25.00,41112,GST on Income,,
18-7deg-11/32-Locks,CO648-16 Machined Steel Set of,CO648-16 Machined Steel Set of 16 - 7deg 11/32in Single Groove Race Locks,,51111,,CO648-16 Machined Steel Set of 16 - 7deg 11/32in Single Groove Race Locks,76.00,41112,GST on Income,,
18-Pushrods-Trend-7.250,TRE725805CL-1 7.250 210 Radius,TRE725805CL-1 7.250 210 Radius 5/16 .080 Wall Pushrod,,51111,,TRE725805CL-1 7.250 210 Radius 5/16 .080 Wall Pushrod,442.00,41112,GST on Income,,
26-DS-Fitting-SF101-10-BLK,SF101-10-BLK #10 ST Hose End B,SF101-10-BLK #10 ST Hose End Black,,51111,,SF101-10-BLK #10 ST Hose End Black,25.00,41112,GST on Income,,
26-DS-Fitting-104-10-Blk,SF104-10-Blk #10 120deg Hose E,SF104-10-Blk #10 120deg Hose End Black,,51111,,SF104-10-Blk #10 120deg Hose End Black,68.00,41112,GST on Income,,
18-SF-820-16-BLK,SF-820-16-BLK Flare Cap Black,,,51111,,,21.00,41112,GST on Income,,
18-SF-820-04-BLK,SF-820-04-BLK Flare Cap Black,,,51111,,,4.00,41112,GST on Income,,
18-Spring-Locater-1,CO4778-16 ID Spring Locater,CO4778-16 ID Spring Locater Set of 16 - 1.550in OD .570in ID .060 Thickness,,51111,,CO4778-16 ID Spring Locater Set of 16 - 1.550in OD .570in ID .060 Thickness,120.00,41112,GST on Income,,
48-Machine-General,Machine General,,,,,,154.00,41112,GST on Income,,
24-4G63-Water-Pump-Block Off,Frontline Fabrication Water Pu,Frontline Fabrication Water Pump Evolution Block Off,,51111,,Frontline Fabrication Water Pump Evolution Block Off,295.00,41112,GST on Income,,
24-4G63-T/Stat-Delete,NZKW Billet CNC T/Stat Delete ,NZKW Billet CNC T/Stat Delete For Mitsi Evo 4G63T - Black,,51111,,NZKW Billet CNC T/Stat Delete For Mitsi Evo 4G63T - Black,148.00,41112,GST on Income,,
82-M10x20mm-DHCS-Zinc,M10 x 20mm Dome Head Cap Screw,M10 x 20mm Dome Head Cap Screw Zinc Plated,,51120,,M10 x 20mm Dome Head Cap Screw Zinc Plated,,,BAS Excluded,,
82-UNC-1/4x41/2-SHCS-Zinc,UNC-1/4x41/2-SHCS-Zinc,,,51120,,,,,BAS Excluded,,
92-Thread-Sealant,42725 Thread Sealant Vibra-tit,42725 Thread Sealant Vibra-tit,,60120,,42725 Thread Sealant Vibra-tit,,,BAS Excluded,,
92-Copper-Spray-Head-Gasket,VHT SP21A  Copper Spray Head G,VHT SP21A  Copper Spray Head Gasket,,60120,,VHT SP21A  Copper Spray Head Gasket,,,BAS Excluded,,
48-Nitride-Crankshaft,Nitride Crankshaft,,,58000,,,350.00,41112,GST on Income,,
82-M6x10mm-SHCS-Zinc,M6x10mm-SHCS-Zinc,,,51120,,,,,BAS Excluded,,
28-SBF-Dist-Gear,MSD8581 Distributor Gear Ford ,MSD8581 Distributor Gear Ford 351C 460 Bronze,,51111,,MSD8581 Distributor Gear Ford 351C 460 Bronze,177.00,41112,GST on Income,,
26-RB-Welch-Plug-50mm,BC50mm-10 50mm Brass Cup Welch,BC50mm-10 50mm Brass Cup Welch Plug 1 Pack of 10,,51111,,BC50mm-10 50mm Brass Cup Welch Plug 1 Pack of 10,0.00,41112,GST on Income,,
01-cont-rent-week,Weekly container rent,,,,,,55.00,41610,GST on Income,,
14-4G63-Cam-Covers-Engraved,PRP Cam Covers Engraved,PRP Cam Covers Black Engraved Evolution/PRP,,51111,,PRP Cam Covers Black Engraved Evolution/PRP,1573.00,41112,GST on Income,,
44-Check-Main-Tunnel,Check Main Tunnel,,,,,,154.00,41112,GST on Income,,
18-CHE-Bnz-Aly-Vlv-Guides-Blnk,625-309-300-A CHE Blended Bron,625-309-300-A CHE Blended Bronze Alloy Valve Guides Blank,,51111,,625-309-300-A CHE Blended Bronze Alloy Valve Guides Blank,28.00,41112,GST on Income,,
26-RB20-CR-Brg-HX-STD,6B2630HX-STD RB20 CR Brg,6B2630HX-STD RB20 CR Brg,,51111,,6B2630HX-STD RB20 CR Brg,112.00,41112,GST on Income,,
26-RB30-Sine-Drive-Oil-pump-Ca,RB Sine Drive Oil Pump Cast H,RB Sine Drive Oil Pump Cast Housing including oil seal & gasket,,51111,,RB Sine Drive Oil Pump Cast Housing including oil seal & gasket,0.00,41112,GST on Income,,
46-Dry-Deck-Conversion,Dry Deck Conversion Engine Blo,Dry Deck Conversion Engine Block VQ37,,,,Dry Deck Conversion Engine Block VQ37,0.00,41112,GST on Income,,
28-Hol-Camshaft-Custom,COC82-000-9-B05401030 Custom,COC82-000-9-B05401030 Custom 24-HR HR248/372 HR-252/372-108 0A Early Holden V8 Cam including O/S Freight,,51111,,COC82-000-9-B05401030 Custom 24-HR HR248/372 HR-252/372-108 0A Early Holden V8 Cam including O/S Freight,1368.00,41112,GST on Income,,
28-Hol-Hyd-Rlr-Lifter,CO85331-16 Comp Lifter Evoluti,CO85331-16 Comp Lifter Evolution Hyd Roller Holden V8,,51111,,CO85331-16 Comp Lifter Evolution Hyd Roller Holden V8,1545.00,41112,GST on Income,,
