Co./Last Name,First Name,Addr 1 - Line 1,Addr 1 - Line 2,Addr 1 - Line 3,Addr 1 - Line 4,Inclusive,Purchase No.,Date,Supplier Invoice No.,Ship Via,Delivery Status,Description,Account No.,Amount,Job,Comment,Journal Memo,Shipping Date,Tax Code,Tax Amount,Freight Amount,Freight Tax Code,Freight Tax Amount,Purchase Status,Currency Code,Exchange Rate,Terms - Payment is Due,           - Discount Days,           - Balance Due Days,           - % Discount,Amount Paid,Category,Card ID,Record ID
Pfitzner Property Pty Ltd,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7777,01/08/2024,629,,P,August rent,61081,"$9,533.32",,,Purchase; Pfitzner Property Pty Ltd,,GST,$953.33,$0.00,GST,$0.00,B,,,5,1,30,0,"$10,486.65",,*None,3020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Surman Metals,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7786,01/08/2024,I290521,,P,blue turd sump to replace one that was scrapped ,51120,$207.38,,JOB NO:,Purchase; Surman Metals,,GST,$20.74,$0.00,GST,$0.00,B,,,5,1,30,0,$228.12,,*None,1039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Machining Service,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7788,01/08/2024,8858,,P,Steve Russo Inv 356 Weld Rockers,58000,$100,,JOB NO:,Purchase; Northern Machining Service,,GST,$10,$0.00,GST,$0.00,B,,,4,10,10,10,$110,,*None,924
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APD,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7792,01/08/2024,235640,,P,Travis Brew Inv 1884 Ls1 piston & Rods,51111,"$1,978.34",,JOB NO:,Purchase; APD,,GST,$197.83,$0.00,GST,$0.00,B,,,5,1,30,0,"$2,176.17",,*None,1084
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia Post,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7778,02/08/2024,01/18316,,P,export freight,61019,$170.3,,,Purchase; Australia Post,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$170.3,,*None,2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.H.E Performance Auto,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7789,02/08/2024,5532,,P,Bronze ex Seat,51130,$211.99,,JOB NO:,Purchase; C.H.E Performance Auto,,GST,$21.2,$0.00,GST,$0.00,B,,,5,1,30,0,$233.19,,*None,1277
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Machining Service,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,,7764,03/08/2024,,,P,,58000,-$48,,,Northern Machining Service: Discounts on 00007741,,GST,-$4.8,$0.00,,$0.00,B,,,0,0,0,0,-$52.8,,*None,924
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Machining Service,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,,7765,03/08/2024,,,P,,58000,-$100,,,Northern Machining Service: Discounts on 00007707,,GST,-$10,$0.00,,$0.00,B,,,0,0,0,0,-$110,,*None,924
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Machining Service,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,,7766,03/08/2024,,,P,,58000,-$30,,,Northern Machining Service: Discounts on 00007742,,GST,-$3,$0.00,,$0.00,B,,,0,0,0,0,-$33,,*None,924
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Machining Service,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,,7767,03/08/2024,,,P,,58000,-$7,,,Northern Machining Service: Discounts on 00007743,,GST,-$.7,$0.00,,$0.00,B,,,0,0,0,0,-$7.7,,*None,924
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Machining Service,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,,7768,03/08/2024,,,P,,58000,-$10.2,,,Northern Machining Service: Discounts on 00007744,,GST,-$1.02,$0.00,,$0.00,B,,,0,0,0,0,-$11.22,,*None,924
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Machining Service,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,,7769,03/08/2024,,,P,,58000,-$8,,,Northern Machining Service: Discounts on 00007763,,GST,-$.8,$0.00,,$0.00,B,,,0,0,0,0,-$8.8,,*None,924
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNT Express,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7811,03/08/2024,69755184 wk9,,P,domestic freight week9,61018,$414.31,,,Purchase; TNT Express,,GST,$41.43,$0.00,GST,$0.00,B,,,5,1,30,0,$455.74,,*None,969
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Warehouse Matrix,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7796,05/08/2024,WM01458789,,P,Jasol high Perf Laundry Powder Hot Wash,60120,$167.45,,JOB NO:,Purchase; Warehouse Matrix,,GST,$16.75,$0.00,GST,$0.00,B,,,5,1,30,0,$184.2,,*None,3427
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pfitzner Property Pty Ltd,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7776,06/08/2024,632,,P,1st quarter council rates,61082,"$1,713.8",,,Purchase; Pfitzner Property Pty Ltd,,GST,$171.38,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,885.18",,*None,3020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7791,06/08/2024,200414,,P,7/16 Nuts Blue Turd,51120,$85.45,,JOB NO:,Purchase; OSE,,GST,$8.55,$0.00,GST,$0.00,B,,,5,1,30,0,$94,,*None,925
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APD,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7793,06/08/2024,235753,,P,David 355 Tunnelram Inv 1877 Cam ect,51111,"$2,056.11",,JOB NO:,Purchase; APD,,GST,$205.61,$0.00,GST,$0.00,B,,,5,1,30,0,"$2,261.72",,*None,1084
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APD,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7794,06/08/2024,235744,,P,Leon Davies Inv 1875 Cam Brg,51111,$514.2,,JOB NO:,Purchase; APD,,GST,$51.42,$0.00,GST,$0.00,B,,,5,1,30,0,$565.62,,*None,1084
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APD,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7795,06/08/2024,235745,,P,Clint Inv 741 Valve springs ect,51111,$683.65,,JOB NO:,Purchase; APD,,GST,$68.37,$0.00,GST,$0.00,B,,,5,1,30,0,$752.02,,*None,1084
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENT,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7797,06/08/2024,16870,,P,Fire Rings,58010,"$3,238",,,Purchase; DENT,,GST,$323.8,$0.00,GST,$0.00,B,,,5,1,30,0,"$3,561.8",,*None,1141
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FedEx,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7810,06/08/2024,3-058-88163,,P,export freight,61019,"$1,068.34",,,Purchase; FedEx,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,068.34",,*None,1280
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.E. Tooling,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7779,07/08/2024,SI-00599882,Courier,P,tooling ,69300,$875.88,,JOB NO:,Purchase; R.E. Tooling,,GST,$87.59,$0.00,GST,$0.00,B,,,5,1,30,0,$963.47,,*None,1198
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia Post,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7782,07/08/2024,01/18773,,P,export freight,61019,$125.25,,,Purchase; Australia Post,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$125.25,,*None,2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENT,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7798,07/08/2024,16881,,P,Fire Rings,51110,"$2,049",,,Purchase; DENT,,GST,$204.9,$0.00,GST,$0.00,B,,,5,1,30,0,"$2,253.9",,*None,1141
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nason,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7799,07/08/2024,2812931,,P,David 355 Tunnelram Inv 1877,51111,$82.91,,,Purchase; Nason,,GST,$8.29,$0.00,GST,$0.00,B,,,5,1,30,0,$91.2,,*None,1243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nason,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7800,07/08/2024,2812378,,P,Craig Aurthor Inv 1893 CR Brg,51111,$77.55,,,Purchase; Nason,,GST,$7.75,$0.00,GST,$0.00,B,,,5,1,30,0,$85.3,,*None,1243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APD,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7851,07/08/2024,235756,,P,Comp Steel retainers Stock,51111,$98.6,,JOB NO:,Purchase; APD,,GST,$9.86,$0.00,GST,$0.00,B,,,5,1,30,0,$108.46,,*None,1084
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATEC,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7783,08/08/2024,77701,,P,Joe first year tuition,68905,$470,,JOB NO:,Purchase; ATEC,,GST,$47,$0.00,GST,$0.00,B,,,5,1,30,0,$517,,*None,2120
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Fasteners,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7821,09/08/2024,2438367,,P,SHCS,51120,$21.03,,JOB NO:,Purchase; United Fasteners,,GST,$2.1,$0.00,GST,$0.00,B,,,5,1,30,0,$23.13,,*None,976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Fasteners,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7822,09/08/2024,2438376,,P,SHCS,51120,$42.93,,JOB NO:,Purchase; United Fasteners,,GST,$4.29,$0.00,GST,$0.00,B,,,5,1,30,0,$47.22,,*None,976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.E. Tooling,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7877,09/08/2024,SI-00600106,Courier,P,hss drill,69300,$42,,,Purchase; R.E. Tooling,,GST,$4.2,$0.00,GST,$0.00,B,,,5,1,30,0,$46.2,,*None,1198
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wurth,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7974,09/08/2024,4321059810,,P,Consumables,60120,$430.94,,,Purchase; Wurth,,GST,$43.09,$0.00,GST,$0.00,B,,,5,1,30,0,$474.03,,*None,1045
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNT Express,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7809,10/08/2024,69806819 wk10,,P,domestic freight wk10,61018,$441.95,,,Purchase; TNT Express,,GST,$44.19,$0.00,GST,$0.00,B,,,5,1,30,0,$486.14,,*None,969
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FedEx,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7806,12/08/2024,305783849/240800615,,P,credit on 305783849,61020,"-$6,703",,JOB NO:,Purchase; FedEx,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"-$6,703",,*None,1280
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7816,12/08/2024,200559,,P,Leon Davies Inv 1875,51111,$203.64,,,Purchase; OSE,,GST,$20.36,$0.00,GST,$0.00,B,,,5,1,30,0,$224,,*None,925
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Surman Metals,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7818,12/08/2024,I290954,,P,RB26 Cyl Head Lower x 2,51120,$968.02,,JOB NO:,Purchase; Surman Metals,,GST,$96.8,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,064.82",,*None,1039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ayross,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7820,12/08/2024,99038102,,P,Valve Guide Driver kit,69310,$399,,JOB NO:,Purchase; ayross,,GST,$39.9,$0.00,GST,$0.00,B,,,5,1,30,0,$438.9,,*None,1169
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Fasteners,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7823,12/08/2024,2438861,,P,SHCS,51120,$46.66,,JOB NO:,Purchase; United Fasteners,,GST,$4.67,$0.00,GST,$0.00,B,,,5,1,30,0,$51.33,,*None,976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nason,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7977,12/08/2024,259453,,P,bearing return for invoice 2811245,51111,-$66.08,,JOB NO:,Purchase; Nason,,GST,-$6.61,$0.00,GST,$0.00,B,,,5,1,30,0,-$72.69,,*None,1243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FedEx,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7808,13/08/2024,3-058-97349,,P,export freight,61019,"$1,124.07",,,Purchase; FedEx,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,124.07",,*None,1280
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Fasteners,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7824,13/08/2024,2439247,,P,Helicoil,51120,$32.57,,JOB NO:,Purchase; United Fasteners,,GST,$3.26,$0.00,GST,$0.00,B,,,5,1,30,0,$35.83,,*None,976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Fasteners,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7825,13/08/2024,2439326,,P,SHCS,51120,$36.14,,JOB NO:,Purchase; United Fasteners,,GST,$3.61,$0.00,GST,$0.00,B,,,5,1,30,0,$39.75,,*None,976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Autopro Parafield,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7878,13/08/2024,723163,,P,oil filters,51111,$29.35,,,Purchase; Autopro Parafield,,GST,$2.94,$0.00,GST,$0.00,B,,,5,1,30,0,$32.29,,*None,3133
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FedEx,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7832,14/08/2024,3-059-03658,,P,gst on imports,21340,$418.02,,,Purchase; FedEx,,IMP,$418.02,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,066.35",,*None,1280
FedEx,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7832,14/08/2024,3-059-03658,,P,Tax advancement fee,61020,$40.31,,,Purchase; FedEx,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,066.35",,*None,1280
FedEx,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7832,14/08/2024,3-059-03658,,P,electronic import fee,61011,$190,,,Purchase; FedEx,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,066.35",,*None,1280
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Fasteners,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7857,14/08/2024,2439849,,P,Bolts,51120,$15.5,,JOB NO:,Purchase; United Fasteners,,GST,$1.55,$0.00,GST,$0.00,B,,,5,1,30,0,$17.05,,*None,976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEI Carbide Australia,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7880,14/08/2024,787554,,P,freight charges,61018,$15,,,Purchase; SEI Carbide Australia,,GST,$1.5,$0.00,GST,$0.00,B,,,5,1,30,0,$16.5,,*None,960
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FedEx,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7831,15/08/2024,3-059-08702,,P,GST on imports,21340,$124.22,,,Purchase; FedEx,,IMP,$124.22,$0.00,GST,$0.00,B,,,5,1,30,0,$363.44,,*None,1280
FedEx,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7831,15/08/2024,3-059-08702,,P,Tax advancement fee,61010,$20,,,Purchase; FedEx,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$363.44,,*None,1280
FedEx,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7831,15/08/2024,3-059-08702,,P,electronic entry fee,61011,$95,,,Purchase; FedEx,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$363.44,,*None,1280
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APD,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7853,15/08/2024,235940,,P,Steve Russo Inv 356,51111,"$1,193.02",,JOB NO:,Purchase; APD,,GST,$119.3,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,312.32",,*None,1084
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nason,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7862,15/08/2024,2816770,,P,Barra Stud Kits Stock,51111,$800.59,,JOB NO:,Purchase; Nason,,GST,$80.06,$0.00,GST,$0.00,B,,,5,1,30,0,$880.65,,*None,1243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fabre Australia,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7975,15/08/2024,412314,,P,parts,51111,$172.95,,JOB NO:,Purchase; Fabre Australia,,GST,$17.3,$0.00,GST,$0.00,B,,,5,1,30,0,$190.25,,*None,1009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FedEx,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7833,16/08/2024,3-059-11593,,P,gst on imports,21340,$384.94,,,Purchase; FedEx,,IMP,$384.95,$0.00,GST,$0.00,B,,,5,1,30,0,$889.97,,*None,1280
FedEx,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7833,16/08/2024,3-059-11593,,P,tax advancement fee,61010,$25.08,,,Purchase; FedEx,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$889.97,,*None,1280
FedEx,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7833,16/08/2024,3-059-11593,,P,electronic entry,61011,$95,,,Purchase; FedEx,,EXP,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$889.97,,*None,1280
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nason,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7863,16/08/2024,2817374,,P,"Dave Tunnel Ram Inv 1877, & Stock",51111,$98.41,,JOB NO:,Purchase; Nason,,GST,$9.84,$0.00,GST,$0.00,B,,,5,1,30,0,$108.25,,*None,1243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TNT Express,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7892,17/08/2024,69857610 wk11,,P,Domestic freight WK11,61018,$310.6,,,Purchase; TNT Express,,GST,$31.06,$0.00,GST,$0.00,B,,,5,1,30,0,$341.66,,*None,969
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nitto,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7836,19/08/2024,8755,,P,parts for Malta ,51111,"$5,154.55",,JOB NO:,Purchase; Nitto,,GST,$515.45,$0.00,GST,$0.00,B,,,5,1,30,0,"$5,670",,*None,3441
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Fasteners,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7859,19/08/2024,2441255,,P,Bolts,51120,$39.12,,JOB NO:,Purchase; United Fasteners,,GST,$3.91,$0.00,GST,$0.00,B,,,5,1,30,0,$43.03,,*None,976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bill Miller Engineering,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7881,19/08/2024,101279,,P,rings for 4g warranty,51111,$423.79,,,Purchase; Bill Miller Engineering,,FRE,$0.00,$0.00,FRE,$0.00,B,,0.676395,5,1,30,0,$0.00,,*None,1286
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENT,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7849,20/08/2024,16903,,P,Spark Plug Tube RB26 Billet Cyl Head,58010,$279,,,Purchase; DENT,,GST,$27.9,$0.00,GST,$0.00,B,,,5,1,30,0,$306.9,,*None,1141
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Machining Service,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7850,20/08/2024,8870,,P,Jonathan Galea Inv 774,58000,"$6,000",,,Purchase; Northern Machining Service,,GST,$600,$0.00,GST,$0.00,B,,,4,10,10,10,"$6,600",,*None,924
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APD,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7854,20/08/2024,212955,,P,Steve Russo Inv 356,51111,$342.88,,,Purchase; APD,,GST,$34.29,$0.00,GST,$0.00,B,,,5,1,30,0,$377.17,,*None,1084
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Fasteners,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7860,20/08/2024,2441829,,P,Bolts,51120,$13.04,,JOB NO:,Purchase; United Fasteners,,GST,$1.3,$0.00,GST,$0.00,B,,,5,1,30,0,$14.34,,*None,976
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FedEx,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7891,20/08/2024,3-059-14358,,P,export shipping,61019,"$2,374.12",,,Purchase; FedEx,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$3,310.1",,*None,1280
FedEx,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7891,20/08/2024,3-059-14358,,P,import shipping,61022,$935.98,,,Purchase; FedEx,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$3,310.1",,*None,1280
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OSE,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7920,20/08/2024,200789,,P,David Inv 1877 ,51111,$331.18,,,Purchase; OSE,,GST,$33.12,$0.00,GST,$0.00,B,,,5,1,30,0,$364.3,,*None,925
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rocket Industries,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7993,20/08/2024,4118747,,P,,51110,$166.54,,JOB NO:,Purchase; Rocket Industries,,GST,$16.65,$0.00,GST,$0.00,B,,,5,1,30,0,$183.19,,*None,1021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darton Sleeves,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7845,21/08/2024,63373,,P,Sleeves,51140,"$4,266.43",,,Purchase; Darton Sleeves,,FRE,$0.00,$0.00,FRE,$0.00,B,,0.679374,5,1,30,0,"$4,266.43",,*None,1521
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darton Sleeves,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7867,21/08/2024,63361,,P,USa Bank wire fee,60110,$9.56,,,Purchase; Darton Sleeves,,FRE,$0.00,$0.00,FRE,$0.00,B,,0.67966,5,1,30,0,$474.5,,*None,1521
Darton Sleeves,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7867,21/08/2024,63361,,P,b series sleeves to faster,51140,$464.94,,,Purchase; Darton Sleeves,,FRE,$0.00,$0.00,FRE,$0.00,B,,0.67966,5,1,30,0,$474.5,,*None,1521
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Surman Metals,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7876,21/08/2024,I291408,,P,bronze bushing material,51120,$77,,,Purchase; Surman Metals,,GST,$7.7,$0.00,GST,$0.00,B,,,5,1,30,0,$84.7,,*None,1039
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia Post,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7890,21/08/2024,01/20419,,P,export shipping,61020,$22.25,,,Purchase; Australia Post,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$22.25,,*None,2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nason,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7945,21/08/2024,2819332,,P,"David Inv 1877, Steve Russo, Inv 356, Francis Inv 761",51111,$399.09,,SCM Inv 1822,Purchase; Nason,,GST,$39.91,$0.00,GST,$0.00,B,,,5,1,30,0,$439,,*None,1243
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APD,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7855,22/08/2024,236111,,P,Turn 3 Back Order,51111,$245.48,,,Purchase; APD,,GST,$24.55,$0.00,GST,$0.00,B,,,5,1,30,0,$270.03,,*None,1084
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bold Web Design,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7889,22/08/2024,INV-3005,,P,SEO care plan,68210,"$1,500",,,Purchase; Bold Web Design,,GST,$150,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,650",,*None,2087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Surman Metals,,Aussie Billet Pty Ltd current,6 Belfree Drive,Green Fields 5107,,X,7838,23/08/2024,I291212,,P,ali plate,51120,$691,,JOB NO:,Purchase; Surman Metals,,GST,$69.1,$0.00,GST,$0.00,B,,,5,1,30,0,$760.08,,*None,1039
