*ItemCode,ItemName,PurchasesDescription,PurchasesUnitPrice,PurchasesAccount,PurchasesTaxRate,SalesDescription,SalesUnitPrice,SalesAccount,SalesTaxRate
26-DS-Remote-OF-Mount-Moroso-S,23763 Moroso Remote Oil Filter,23763 Moroso Remote Oil Filter Mount Side Port Style,£270.03,51111.0,,23763 Moroso Remote Oil Filter Mount Side Port Style,351.0,41112.0,GST on Income
26-DS-Oil-Filter-Moroso-Chev,22459 Moroso Oil Filter Chev S,22459 Moroso Oil Filter Chev Short,£28.35,51111.0,,22459 Moroso Oil Filter Chev Short,37.0,41112.0,GST on Income
26-DS-Fitting-104-12-BLK,104-12-BLK,104-12-BLK,£62.08,51111.0,,104-12-BLK,81.0,41112.0,GST on Income
26-DS-Fitting-103-P12-12-BLK,103-P12-12-BLK,103-P12-12-BLK,£60.86,51111.0,,103-P12-12-BLK,80.0,41112.0,GST on Income
48-Crack-test-Rods,Crack Test Rods,Crack Test Rods,,,,Crack Test Rods,143.0,41112.0,GST on Income
48-Crack-Test-Pistons,Crack Test Pistons,.,,,,.,143.0,41112.0,GST on Income
48-Machine-Keyway-Crank,Machine Keyway Crank,.,£0.00,58000.0,,.,143.0,41112.0,GST on Income
38-Blend-Chambers,Blend Chambers,Blend Chambers,,,,Blend Chambers,218.0,41112.0,GST on Income
28-SBC-Dipstick,RPCR9420 RPC Engine Dip Stick ,"RPCR9420 RPC Engine Dip Stick Fits Chev SB RH Side 23"" Long",£22.00,51111.0,,"RPCR9420 RPC Engine Dip Stick Fits Chev SB RH Side 23"" Long",28.0,41112.0,GST on Income
82-Dowel-Pin-M10x25mm-Plain,M10 x 25mm Dowel Pin Plain,.,£0.00,51120.0,,.,,,BAS Excluded
44-Crack-Test-4Cyl-Block,Crack Test 4Cyl Block,.,,,,.,172.0,41112.0,GST on Income
46-Crack-Test-6Cyl-Block,Crack Test 6 Cyl Block,.,,,,.,258.0,41112.0,GST on Income
28-Pushrods-Trend-9.4,T940803CL Trend Pushrod,T940803CL Trend Pushrod 9.400 .080 3/8 .210 RAD,£18.15,51111.0,,T940803CL Trend Pushrod 9.400 .080 3/8 .210 RAD,26.0,41112.0,GST on Income
44-Hon-Machining-For-Sleeves,Honda Maching for Sleeves,Honda Maching for Sleeves,,,,Honda Maching for Sleeves,1100.0,41112.0,GST on Income
44-Hon-Mach-Cyl-Support,Honda Machining For Cylinder,Honda CNC Machining For Cylinder Support,,,,Honda CNC Machining For Cylinder Support,550.0,41112.0,GST on Income
26-1HZ-CR-Brg,6B8396H-STD Toyota 1HZ Con Rod,6B8396H-STD Toyota 1HZ Con Rod Brg Set Performance,£104.00,51111.0,,6B8396H-STD Toyota 1HZ Con Rod Brg Set Performance,126.0,41112.0,GST on Income
46-Straighten-Crank,Straighten Crank,.,,,,.,172.0,41112.0,GST on Income
46-Grind-Crank,Grind Crank,Grind Crank,,,,Grind Crank,154.0,41112.0,GST on Income
46-Wet-Blast-Parts,Wet Blast Parts,Wet Blast Parts,,,,Wet Blast Parts,154.0,41112.0,GST on Income
16-RB30-Waste-Gate-50mm,TS-0554-1012 Turbosmart Waste ,TS-0554-1012 Turbosmart Waste Gen V 50 Black,£620.00,51111.0,,TS-0554-1012 Turbosmart Waste Gen V 50 Black,806.0,41112.0,GST on Income
16-RB30-V-Band-T3-Adapter,AF8005-1000 V-Band to T3 Adapt,AF8005-1000 V-Band to T3 Adapter,£110.00,51111.0,,AF8005-1000 V-Band to T3 Adapter,143.0,41112.0,GST on Income
16-RB30-V-Band-Clamp-72-77,AF8080-3007 V-Band Clamp 72-77,AF8080-3007 V-Band Clamp 72-77mm,£22.00,51111.0,,AF8080-3007 V-Band Clamp 72-77mm,29.0,41112.0,GST on Income
46-Face-Flywheel,Face FlyWheel,.,£88.00,58000.0,,.,115.0,41112.0,GST on Income
24-SR20-Wrist-Pin-2.500,CP866-2500-25CP3C CP Wrist Pin,CP866-2500-25CP3C CP Wrist Pin 99 Series .866*2.500*.250 Wall CHF,£66.00,51111.0,,CP866-2500-25CP3C CP Wrist Pin 99 Series .866*2.500*.250 Wall CHF,93.0,41112.0,GST on Income
26-DS-Fitting-SF142-16-BLK,SF142-16-BLK 45 Deg Adap,.,£52.36,51111.0,,.,69.0,41112.0,GST on Income
26-DS-Fitting-SF143-16-BLK,SF143-16-BLK 90 Deg Adap,.,£52.36,51111.0,,.,69.0,41112.0,GST on Income
26-DS-Fitting-SF144-12-BLK,SF144-12-BLK MMF Tee,.,£51.74,51111.0,,.,68.0,41112.0,GST on Income
26-DS-Fitting-SF107-12-BLK,SF107-12-BLK,.,£51.74,51111.0,,.,68.0,41112.0,GST on Income
26-DS-Fitting-SF920-20-BLK,SF920-20-BLK O/Ring Port Adap,.,£42.59,51130.0,,.,56.0,41112.0,GST on Income
26-DS-Fitting-SF920-06-BLK,SF920-06-BLK,.,£8.28,51130.0,,.,11.0,41112.0,GST on Income
28-SBF-Camshaft-Custom,COC32-000-11-A5520111 Custom 5,"COC32-000-11-A5520111 Custom 52-HR HR-236/359 HR-240/365-112 LSA A SBF 351C 8620 CA, Including Freight","£1,075.05",51111.0,,"COC32-000-11-A5520111 Custom 52-HR HR-236/359 HR-240/365-112 LSA A SBF 351C 8620 CA, Including Freight",1398.0,41112.0,GST on Income
28-SBF-Lifters,CO89311-16 COMP Evolution Lift,CO89311-16 COMP Evolution Lifters - Retro Fit Link Bar - SBF,"£1,155.42",51111.0,,CO89311-16 COMP Evolution Lifters - Retro Fit Link Bar - SBF,1503.0,41112.0,GST on Income
18-SBF-Roller-Rockers-1,CO1630-16 COMP Ultra Pro Magnu,CO1630-16 COMP Ultra Pro Magnum Rocker Arm Set 1.7 Ratio Ford Boss 302 351C 7/16,£754.86,51111.0,,CO1630-16 COMP Ultra Pro Magnum Rocker Arm Set 1.7 Ratio Ford Boss 302 351C 7/16,982.0,41112.0,GST on Income
18-SBF-Rocker-Arm-Studs,CR99153-16 Crane Pro series Ro,CR99153-16 Crane Pro series Rocker Arm Studs 7/16-7/16,£88.34,51111.0,,CR99153-16 Crane Pro series Rocker Arm Studs 7/16-7/16,115.0,41112.0,GST on Income
18-SBF-Guide-Plate,CO803-8 Raised 1 Piece Guide P,CO803-8 Raised 1 Piece Guide Plate Set for Ford Cleveland 5/16Pushrod 7/16 Stud,£85.13,51111.0,,CO803-8 Raised 1 Piece Guide Plate Set for Ford Cleveland 5/16Pushrod 7/16 Stud,111.0,41112.0,GST on Income
28-SBF-Camshaft-Hyd,CO35-238-3 COMP Xtreme Energy ,CO35-238-3 COMP Xtreme Energy 218/224110 Hydraulic Flat Cam for Ford 351W,£378.13,51111.0,,CO35-238-3 COMP Xtreme Energy 218/224110 Hydraulic Flat Cam for Ford 351W,492.0,41112.0,GST on Income
28-SBF-Lifters-1,CO832-16 COMP High Energy Hydr,CO832-16 COMP High Energy Hydraulic Flat Lifter Set for Ford 289-351W/C/M-400M,£172.65,51111.0,,CO832-16 COMP High Energy Hydraulic Flat Lifter Set for Ford 289-351W/C/M-400M,225.0,41112.0,GST on Income
18-LS-Spring-Seat,CR144460-16 LS1 Spring Seat,.,£43.12,51111.0,,.,57.0,41112.0,GST on Income
18-SBF-Spring-Seat,CO460-16 Comp Spring Seat for ,CO460-16 Comp Spring Seat for 26055 .5,£101.45,51111.0,,CO460-16 Comp Spring Seat for 26055 .5,132.0,41112.0,GST on Income
26-VR38-Piston-Rings,Custom-CS-06-AB6 Total Seal,Custon-CS-06-AB6 Total Seal 3.760+ 1.2 1.5 3.0mm 593348,£385.00,51111.0,,Custon-CS-06-AB6 Total Seal 3.760+ 1.2 1.5 3.0mm 593348,525.0,41112.0,GST on Income
46-Clearance-6Cyl-F/Rods,Clearance 6 Cyl Block for Rods,.,,,,.,330.0,41112.0,GST on Income
26-2J-Rear-Main-Seal,90311-90006 2J-RB30SX Rear Mai,90311-90006 2J-RB30SX Rear Main Seal,£26.36,51111.0,,90311-90006 2J-RB30SX Rear Main Seal,36.0,41112.0,GST on Income
26-2J-CR-Brg-6B8100H-0.25mm,6B8100H-0.25mm 2J CR Brg,6B8100H-0.25mm 2J CR Brg,£88.21,51111.0,,6B8100H-0.25mm 2J CR Brg,115.0,41112.0,GST on Income
26-2J-MainBrg-7M8103H-0.25mm,2J-MainBrg-7M8103H-0.25mm,2J-MainBrg-7M8103H-0.25mm,£128.00,51111.0,,2J-MainBrg-7M8103H-0.25mm,168.0,41112.0,GST on Income
38-Repair-Cam-Journals,Repair Cam Journals,.,,,,.,75.0,41112.0,GST on Income
46-Weld-General,Weld waste gater flange & Pain,.,£0.00,58000.0,,.,0.0,41112.0,GST on Income
82-M10-1.0x50mm-SHCS-Plain,M10-1.0x50mm-SHCS-Plain,.,£1.08,51120.0,,.,,,BAS Excluded
26-TL-463-01-BLK,463-01-BLK Port -8 Turbo Drain,463-01-BLK Port -8 Turbo Drain Flange Slotted 38-44mm,£33.74,51111.0,,463-01-BLK Port -8 Turbo Drain Flange Slotted 38-44mm,44.0,41112.0,GST on Income
26-TL-920-08-L-BLK,920-08-L-BLK -8 to -8 Oil Drai,920-08-L-BLK -8 to -8 Oil Drain To Flange,£18.62,51111.0,,920-08-L-BLK -8 to -8 Oil Drain To Flange,25.0,41112.0,GST on Income
26-TL-200-08-Hose,200-08 200 Series Hose,200-08 200 Series Hose,£56.25,51111.0,,200-08 200 Series Hose,74.0,41112.0,GST on Income
26-TL-201-04-03,201-04-03 Straight Stepped Hos,201-04-03 Straight Stepped Hose End 200 Series,£12.41,51111.0,,201-04-03 Straight Stepped Hose End 200 Series,17.0,41112.0,GST on Income
26-TL-203-04-03,203-04-03 90deg Stepped Hose E,203-04-03 90deg Stepped Hose End 200 Series,£31.04,51111.0,,203-04-03 90deg Stepped Hose End 200 Series,41.0,41112.0,GST on Income
26-TL-200-03-Hose,200-03 200 Series Hose,200-03 200 Series Hose,£21.08,51111.0,,200-03 200 Series Hose,28.0,41112.0,GST on Income
26-TL-1mm-Restrictor,399-04 1mm Restrictor,399-04 1mm Restrictor,£4.61,51111.0,,399-04 1mm Restrictor,6.0,41112.0,GST on Income
26-TL-725-06-BLK,725-06-BLK M14 x 1.5mm Bolt Ba,725-06-BLK M14 x 1.5mm Bolt Banjo,£8.28,51111.0,,725-06-BLK M14 x 1.5mm Bolt Banjo,11.0,41112.0,GST on Income
26-TL-720-06-BLK,720-06-BLK Banjo 14.5mm Eye,720-06-BLK Banjo 14.5mm Eye,£13.45,51111.0,,720-06-BLK Banjo 14.5mm Eye,18.0,41112.0,GST on Income
26-TL-101-06-BLK,101-06-BLK Straight Hose End,101-06-BLK Straight Hose End 100 Series,£11.37,51111.0,,101-06-BLK Straight Hose End 100 Series,15.0,41112.0,GST on Income
26-TL-100-06-Hose,100-06-Hose 100 Series Hose,100-06-Hose 100 Series Hose,£36.77,51111.0,,100-06-Hose 100 Series Hose,48.0,41112.0,GST on Income
26-TL-912-08-04-BLK,912-08-04-BLK NPT Reducing Bus,912-08-04-BLK NPT Reducing Bush,£10.35,51111.0,,912-08-04-BLK NPT Reducing Bush,14.0,41112.0,GST on Income
26-TL-103-06-90deg,103-06-90deg Hose End 100 seri,103-06-90deg Hose End 100 Series,£28.47,51111.0,,103-06-90deg Hose End 100 Series,37.0,41112.0,GST on Income
26-TL-120-06-Hose,120-06 120 Series Start Lite h,120-06 120 Series Start Lite hose,£0.00,51111.0,,120-06 120 Series Start Lite hose,0.0,41112.0,GST on Income
26-RB26-Crank-Gear,13021-42L11 Gear Crank Nissan ,13021-42L11 Gear Crank Nissan RB26,£0.00,51111.0,,13021-42L11 Gear Crank Nissan RB26,0.0,41112.0,GST on Income
48-Wet-Blast-Parts,Wet Blast Parts,.,,,,.,154.0,41112.0,GST on Income
38-Bead-Blast,Bead Blast,.,,,,.,154.0,41112.0,GST on Income
36-Tunnel-Bore-Cam-Tunnel,Tunnel Bore Cam Tunnel,.,,,,.,525.0,41112.0,GST on Income
26-RB30-T/Stat-Housing,PFETH-817S T/Stat Housing Bill,PFETH-817S T/Stat Housing Billet Aluminium,£85.00,51111.0,,PFETH-817S T/Stat Housing Billet Aluminium,115.0,41112.0,GST on Income
26-TL-341-04,341-04 7/16 UNF M/Inv Adapter,341-04 7/16 UNF M/Inv Adapter,£5.18,51111.0,,341-04 7/16 UNF M/Inv Adapter,7.0,41112.0,GST on Income
26-RB30-ARP-Flywheel-Bolts,AR102-2801 ARP Flywheel Bolts ,AR102-2801 ARP Flywheel Bolts Fits Nissan RB26-Pack 6,£100.00,51111.0,,AR102-2801 ARP Flywheel Bolts Fits Nissan RB26-Pack 6,141.0,41112.0,GST on Income
26-2J-ARP-Flywheel-Bolts,AR203-2802 ARP Flywheel Bolts,AR203-2802 ARP Flywheel Bolt Set Fits Toyota 4AG M10 x 1.25 8 Pack,£68.00,51111.0,,AR203-2802 ARP Flywheel Bolt Set Fits Toyota 4AG M10 x 1.25 8 Pack,97.0,41112.0,GST on Income
36-Linish-Camshaft,Linish Camshaft,.,,,,.,99.0,41112.0,GST on Income
18-PAC-Dual-Spring,PAC-1238X-16 Pac Dual Spring R,PAC-1238X-16 Pac Dual Spring RPM LS1 250@1.800 600R,£791.56,51111.0,,PAC-1238X-16 Pac Dual Spring RPM LS1 250@1.800 600R,1049.0,41112.0,GST on Income
18-Pac-Sprg-Loc,PAC-S138-16 Pac Spring Locator,PAC-S138-16 Pac Spring Locator 1.270 .615 .575 .060,£141.68,51111.0,,PAC-S138-16 Pac Spring Locator 1.270 .615 .575 .060,205.0,41112.0,GST on Income
24-4G63-Idler-Pulley,EP175 Mits Flat Pulley OD90 ID,EP175 Mits Flat Pulley OD90 ID10.4 Idler Pulley,£76.10,51111.0,,EP175 Mits Flat Pulley OD90 ID10.4 Idler Pulley,99.0,41112.0,GST on Income
24-4G63-Idler-Pulley-2,EP075 Daewoo Flat Pulley OD70 ,EP075 Daewoo Flat Pulley OD70 ID17 Idler Pulley,£22.95,51111.0,,EP075 Daewoo Flat Pulley OD70 ID17 Idler Pulley,41.0,41112.0,GST on Income
24-4G63-Belt-Ribbed,6PK915 Autometrik V-Ribbed Gat,6PK915 Autometrik V-Ribbed Gates Belt Ribbed Belt,£27.59,51111.0,,6PK915 Autometrik V-Ribbed Gates Belt Ribbed Belt,42.0,41112.0,GST on Income
24-4G63-Belt-Ribbed-2,6PK925 Mazda 13BT Volkswagon 1,6PK925 Mazda 13BT Volkswagon 1Y AAC Ribbed Belt,£27.61,51111.0,,6PK925 Mazda 13BT Volkswagon 1Y AAC Ribbed Belt,42.0,41112.0,GST on Income
18-SBF-Water-Pump,W809 Ford Cleve Cast Iron Wate,W809 Ford Cleve Cast Iron Water Pump,£79.18,51111.0,,W809 Ford Cleve Cast Iron Water Pump,107.0,41112.0,GST on Income
18-SBF-Oil-Pump,M-84AHV Ford Cleve Oil Pump,.,£132.68,51111.0,,.,177.0,41112.0,GST on Income
18-SBF-Pushrod,"581-7900 Pushrod 4130 5/16"" x ","581-7900 Pushrod 4130 5/16"" x 7.900"" Pushrod Performance",£245.39,51111.0,,"581-7900 Pushrod 4130 5/16"" x 7.900"" Pushrod Performance",323.0,41112.0,GST on Income
14-4G63-Rocker-Cover-Set,RC3073K Mitsi Rocker Cover set,.,£102.14,51111.0,,.,139.0,41112.0,GST on Income
14-4G63-Camshaft-End-Seal,LV647 Mitsi Camshaft End Seal,.,£7.91,51111.0,,.,17.0,41112.0,GST on Income
26-1HZ-CR-Brg-0.025mm,6B8396H-0.025mm Toyota 1HZ Co,6B8396H-0.025mm Toyota 1HZ Conrod Bearing Performance,£104.00,51111.0,,6B8396H-0.025mm Toyota 1HZ Conrod Bearing Performance,149.0,41112.0,GST on Income
92-Spacer-40x10x6.35mm,Spacer 40 Long 10 OD 6.35 ID,.,£0.00,51120.0,,.,,,BAS Excluded
"82-UNC-5/16x11/4""-Zinc-CSK","UNC 5/16x11/4"" Zinc CSK Flat S","UNC 5/16x11/4"" Zinc CSK Flat Socket Cap Screw",£0.56,51120.0,,"UNC 5/16x11/4"" Zinc CSK Flat Socket Cap Screw",2.0,41112.0,GST on Income
18-SBF-Rocker-Arm-Studs-2,135-7202 ARP RSK 7/16 x 2.350 ,135-7202 ARP RSK 7/16 x 2.350 Rocker Arm Stud Kit,£157.30,51111.0,,135-7202 ARP RSK 7/16 x 2.350 Rocker Arm Stud Kit,220.0,41112.0,GST on Income
18-ATI-Balancer,"917785 ATI Balancer SBC 7"" Ste","917785 ATI Balancer SBC 7"" Steel 3 Ring",£752.40,51111.0,,"917785 ATI Balancer SBC 7"" Steel 3 Ring",994.0,41112.0,GST on Income
24-4G63-CamBelt-HKS,HKS24999-AM001 HKS Fine Tune,HKS24999-AM001 HKS Fine Tune Timing Belt Mitsi 4G63,£229.25,51111.0,,HKS24999-AM001 HKS Fine Tune Timing Belt Mitsi 4G63,320.0,41112.0,GST on Income
26-TL-106-06-BLK,SF106-06-BLK 180deg,.,£36.21,51111.0,,.,49.0,41112.0,GST on Income
26-DS-Fitting-SF730-04-BLK,SF730-04 M12x1.25 Adapter,.,£8.28,51111.0,,.,12.0,41112.0,GST on Income
26-DS-Fitting-SF131-04-BLK,SF131-04 #4Fx#4F SW Adapter,.,£12.41,51111.0,,.,17.0,41112.0,GST on Income
14-4G63-Spark-Plug-NGKBR10ES,Spark-Plug-NGKBR10ES,.,£5.51,51111.0,,.,9.0,41112.0,GST on Income
14-4G63-Spark-Plug-NGKR5671A-,NGKR5671A-10 NGK V Power,NGKR5671A-10 NGK V Power,£11.11,51111.0,,NGKR5671A-10 NGK V Power,18.0,41112.0,GST on Income
18-Valve-Spring-Ret,CC10708-16 Crow Cams Valve Spr,"CC10708-16 Crow Cams Valve Spring Retainers Fits Chev LS1 Chrom 1.205""",£234.44,51111.0,,"CC10708-16 Crow Cams Valve Spring Retainers Fits Chev LS1 Chrom 1.205""",315.0,41112.0,GST on Income
18-Spark-Plug-NGKR5671A-8,NGKR5671A-8 NGK V Power Racing,NGKR5671A-8 NGK V Power Racing Spark Plug Gasket Seat No Resistor Heat Range 8,£11.11,51111.0,,NGKR5671A-8 NGK V Power Racing Spark Plug Gasket Seat No Resistor Heat Range 8,16.0,41112.0,GST on Income
28-CHE-Rod-Bushing-1,RB-1050-625-110 CHE Rod Bushin,RB-1050-625-110 CHE Rod Bushing,£16.12,51111.0,,RB-1050-625-110 CHE Rod Bushing,25.0,41112.0,GST on Income
18-7deg-11/32-Locks,CO648-16 Machined Steel Set of,CO648-16 Machined Steel Set of 16 - 7deg 11/32in Single Groove Race Locks,£57.16,51111.0,,CO648-16 Machined Steel Set of 16 - 7deg 11/32in Single Groove Race Locks,76.0,41112.0,GST on Income
18-Pushrods-Trend-7.250,TRE725805CL-1 7.250 210 Radius,TRE725805CL-1 7.250 210 Radius 5/16 .080 Wall Pushrod,£338.80,51111.0,,TRE725805CL-1 7.250 210 Radius 5/16 .080 Wall Pushrod,442.0,41112.0,GST on Income
26-DS-Fitting-SF101-10-BLK,SF101-10-BLK #10 ST Hose End B,SF101-10-BLK #10 ST Hose End Black,£18.62,51111.0,,SF101-10-BLK #10 ST Hose End Black,25.0,41112.0,GST on Income
26-DS-Fitting-104-10-Blk,SF104-10-Blk #10 120deg Hose E,SF104-10-Blk #10 120deg Hose End Black,£51.74,51111.0,,SF104-10-Blk #10 120deg Hose End Black,68.0,41112.0,GST on Income
18-SF-820-16-BLK,SF-820-16-BLK Flare Cap Black,.,£15.52,51111.0,,.,21.0,41112.0,GST on Income
18-SF-820-04-BLK,SF-820-04-BLK Flare Cap Black,.,£3.11,51111.0,,.,4.0,41112.0,GST on Income
18-Spring-Locater-1,CO4778-16 ID Spring Locater,CO4778-16 ID Spring Locater Set of 16 - 1.550in OD .570in ID .060 Thickness,£90.97,51111.0,,CO4778-16 ID Spring Locater Set of 16 - 1.550in OD .570in ID .060 Thickness,120.0,41112.0,GST on Income
48-Machine-General,Machine General,.,,,,.,154.0,41112.0,GST on Income
24-4G63-Water-Pump-Block Off,Frontline Fabrication Water Pu,Frontline Fabrication Water Pump Evolution Block Off,£211.65,51111.0,,Frontline Fabrication Water Pump Evolution Block Off,295.0,41112.0,GST on Income
24-4G63-T/Stat-Delete,NZKW Billet CNC T/Stat Delete ,NZKW Billet CNC T/Stat Delete For Mitsi Evo 4G63T - Black,£73.91,51111.0,,NZKW Billet CNC T/Stat Delete For Mitsi Evo 4G63T - Black,148.0,41112.0,GST on Income
82-M10x20mm-DHCS-Zinc,M10 x 20mm Dome Head Cap Screw,M10 x 20mm Dome Head Cap Screw Zinc Plated,£0.00,51120.0,,M10 x 20mm Dome Head Cap Screw Zinc Plated,,,BAS Excluded
82-UNC-1/4x41/2-SHCS-Zinc,UNC-1/4x41/2-SHCS-Zinc,.,£0.00,51120.0,,.,,,BAS Excluded
92-Thread-Sealant,42725 Thread Sealant Vibra-tit,42725 Thread Sealant Vibra-tit,£0.00,60120.0,,42725 Thread Sealant Vibra-tit,,,BAS Excluded
92-Copper-Spray-Head-Gasket,VHT SP21A  Copper Spray Head G,VHT SP21A  Copper Spray Head Gasket,£0.00,60120.0,,VHT SP21A  Copper Spray Head Gasket,,,BAS Excluded
48-Nitride-Crankshaft,Nitride Crankshaft,.,£264.00,58000.0,,.,350.0,41112.0,GST on Income
82-M6x10mm-SHCS-Zinc,M6x10mm-SHCS-Zinc,.,£0.00,51120.0,,.,,,BAS Excluded
28-SBF-Dist-Gear,MSD8581 Distributor Gear Ford ,MSD8581 Distributor Gear Ford 351C 460 Bronze,£134.61,51111.0,,MSD8581 Distributor Gear Ford 351C 460 Bronze,177.0,41112.0,GST on Income
26-RB-Welch-Plug-50mm,BC50mm-10 50mm Brass Cup Welch,BC50mm-10 50mm Brass Cup Welch Plug 1 Pack of 10,£0.00,51111.0,,BC50mm-10 50mm Brass Cup Welch Plug 1 Pack of 10,0.0,41112.0,GST on Income
01-cont-rent-week,Weekly container rent,.,,,,.,55.0,41610.0,GST on Income
14-4G63-Cam-Covers-Engraved,PRP Cam Covers Engraved,PRP Cam Covers Black Engraved Evolution/PRP,£0.00,51111.0,,PRP Cam Covers Black Engraved Evolution/PRP,1573.0,41112.0,GST on Income
44-Check-Main-Tunnel,Check Main Tunnel,.,,,,.,154.0,41112.0,GST on Income
18-CHE-Bnz-Aly-Vlv-Guides-Blnk,625-309-300-A CHE Blended Bron,625-309-300-A CHE Blended Bronze Alloy Valve Guides Blank,£19.80,51111.0,,625-309-300-A CHE Blended Bronze Alloy Valve Guides Blank,28.0,41112.0,GST on Income
26-RB20-CR-Brg-HX-STD,6B2630HX-STD RB20 CR Brg,6B2630HX-STD RB20 CR Brg,£74.85,51111.0,,6B2630HX-STD RB20 CR Brg,112.0,41112.0,GST on Income
26-RB30-Sine-Drive-Oil-pump-Ca,RB Sine Drive Oil Pump Cast H,RB Sine Drive Oil Pump Cast Housing including oil seal & gasket,£0.00,51111.0,,RB Sine Drive Oil Pump Cast Housing including oil seal & gasket,0.0,41112.0,GST on Income
46-Dry-Deck-Conversion,Dry Deck Conversion Engine Blo,Dry Deck Conversion Engine Block VQ37,,,,Dry Deck Conversion Engine Block VQ37,0.0,41112.0,GST on Income
28-Hol-Camshaft-Custom,COC82-000-9-B05401030 Custom,COC82-000-9-B05401030 Custom 24-HR HR248/372 HR-252/372-108 0A Early Holden V8 Cam including O/S Freight,£885.32,51111.0,,COC82-000-9-B05401030 Custom 24-HR HR248/372 HR-252/372-108 0A Early Holden V8 Cam including O/S Freight,1368.0,41112.0,GST on Income
28-Hol-Hyd-Rlr-Lifter,CO85331-16 Comp Lifter Evoluti,CO85331-16 Comp Lifter Evolution Hyd Roller Holden V8,"£1,186.65",51111.0,,CO85331-16 Comp Lifter Evolution Hyd Roller Holden V8,1545.0,41112.0,GST on Income
28-Hol-Rmstr-Tg-Chain-LB10,RCS6000LB10 Rollmaster T/Bore ,"RCS6000LB10 Rollmaster T/Bore Holden V8 0.010"" Timing Chain set",£191.62,51111.0,,"RCS6000LB10 Rollmaster T/Bore Holden V8 0.010"" Timing Chain set",255.0,41112.0,GST on Income
28-Jesel-Cam-Brg-Babbit,JBRG-60020 Jesel Cam Brg Babbi,JBRG-60020 Jesel Cam Brg Babbit 54 x 20mm including O/S Freight,£450.12,51111.0,,JBRG-60020 Jesel Cam Brg Babbit 54 x 20mm including O/S Freight,740.0,41112.0,GST on Income
82-M6x65mm-Skt-Hd-Cap-Scw-Znc,M6 x 65mm Socket Head Cap Scre,M6 x 65mm Socket Head Cap Screw Zinc,£0.00,51120.0,,M6 x 65mm Socket Head Cap Screw Zinc,,,BAS Excluded
82-UNC-5/16x21/2-SHCS-Zinc,UNC 5/16 x 2 1/2 Socket Head C,UNC 5/16 x 2 1/2 Socket Head Cap Screw Zinc,£0.00,51120.0,,UNC 5/16 x 2 1/2 Socket Head Cap Screw Zinc,,,BAS Excluded
82-UNC-5/16x4-SHCS-Zinc,UNC 5/16 x 4 Socket Head Cap S,UNC 5/16 x 4 Socket Head Cap Screw Zinc,£0.00,51120.0,,UNC 5/16 x 4 Socket Head Cap Screw Zinc,,,BAS Excluded
28-BBC-DS-Oil-Filter,KNHP-3003 K&N Oil Filter Fits ,KNHP-3003 K&N Oil Filter Fits Chev Duramax 6.6 Litre,£23.00,51111.0,,KNHP-3003 K&N Oil Filter Fits Chev Duramax 6.6 Litre,35.0,41112.0,GST on Income
44-Misc,miscelaneous ,.,,,,.,165.0,41112.0,GST on Income
92-Stanley-Blades,Stanley Knife Blades Pack of 1,Stanley/Utility Knife Blades Pack of 100,£0.00,60120.0,,Stanley/Utility Knife Blades Pack of 100,,,BAS Excluded
28-Donovan-Sleeves,100-8007 Donovan 700 Sleeve,.,£202.40,51111.0,,.,264.0,41112.0,GST on Income
18-Hol-Vlv-In-Manley,11264/24070810 Manley Holden V,11264/24070810 Manley Holden V8 2.055x5.450x.3110 .250 Tip,£92.18,51111.0,,11264/24070810 Manley Holden V8 2.055x5.450x.3110 .250 Tip,120.0,41112.0,GST on Income
18-Spring-Cup-Manley-ID-1.290,42124-16 Manley Spring Cup-ID ,42124-16 Manley Spring Cup-ID 1.290,£120.12,51111.0,,42124-16 Manley Spring Cup-ID 1.290,157.0,41112.0,GST on Income
28-SBF-Oil-Pan-7qrt,MOR20536 Morroso Oil Pan,MOR20536 Morroso Oil Pan Ford 351 W Steel Aussie 7-Qrt 8-Deep 4-In ST,£774.26,51111.0,,MOR20536 Morroso Oil Pan Ford 351 W Steel Aussie 7-Qrt 8-Deep 4-In ST,1007.0,41112.0,GST on Income
28-SBF-Oil-Pump,MOR22153 Morroso Oil Pump Ford,MOR22153 Morroso Oil Pump Ford 351W High Volume Standard Press,£208.35,51111.0,,MOR22153 Morroso Oil Pump Ford 351W High Volume Standard Press,271.0,41112.0,GST on Income
28-SBF-Oil-Pickup,MOR24507 Morroso Pick Up Oil P,MOR24507 Morroso Pick Up Oil Pump Ford,£151.28,51111.0,,MOR24507 Morroso Pick Up Oil Pump Ford,197.0,41112.0,GST on Income
28-SBF-Pan-Gskt,MOR93162 Morroso Pan Gasket 35,MOR93162 Morroso Pan Gasket 351W Ford Smooth Rail,£78.47,51111.0,,MOR93162 Morroso Pan Gasket 351W Ford Smooth Rail,103.0,41112.0,GST on Income
28-SBF-Dip-Stick-Kit,MOR25971 Moroso Dipstick Kit ,MOR25971 Moroso Dipstick Kit Universal S/Steel Flexible Tube,£99.96,51111.0,,MOR25971 Moroso Dipstick Kit Universal S/Steel Flexible Tube,130.0,41112.0,GST on Income
