Co./Last Name,First Name,Card ID,Card Status,Addr 1 - Line 1,Addr 1 - Line 2,Addr 1 - Line 3,Addr 1 - Line 4,Addr 1 - City,Addr 1 - State,Addr 1 - Postcode,Addr 1 - Country,Addr 1 - Phone No. 1,Addr 1 - Phone No. 2,Addr 1 - Phone No. 3,Addr 1 - Fax No.,Addr 1 - Email,Addr 1 - WWW,Addr 1 - Contact Name,Addr 1 - Salutation,Addr 2 - Line 1,Addr 2 - Line 2,Addr 2 - Line 3,Addr 2 - Line 4,Addr 2 - City,Addr 2 - State,Addr 2 - Postcode,Addr 2 - Country,Addr 2 - Phone No. 1,Addr 2 - Phone No. 2,Addr 2 - Phone No. 3,Addr 2 - Fax No.,Addr 2 - Email,Addr 2 - WWW,Addr 2 - Contact Name,Addr 2 - Salutation,Addr 3 - Line 1,Addr 3 - Line 2,Addr 3 - Line 3,Addr 3 - Line 4,Addr 3 - City,Addr 3 - State,Addr 3 - Postcode,Addr 3 - Country,Addr 3 - Phone No. 1,Addr 3 - Phone No. 2,Addr 3 - Phone No. 3,Addr 3 - Fax No.,Addr 3 - Email,Addr 3 - WWW,Addr 3 - Contact Name,Addr 3 - Salutation,Addr 4 - Line 1,Addr 4 - Line 2,Addr 4 - Line 3,Addr 4 - Line 4,Addr 4 - City,Addr 4 - State,Addr 4 - Postcode,Addr 4 - Country,Addr 4 - Phone No. 1,Addr 4 - Phone No. 2,Addr 4 - Phone No. 3,Addr 4 - Fax No.,Addr 4 - Email,Addr 4 - WWW,Addr 4 - Contact Name,Addr 4 - Salutation,Addr 5 - Line 1,Addr 5 - Line 2,Addr 5 - Line 3,Addr 5 - Line 4,Addr 5 - City,Addr 5 - State,Addr 5 - Postcode,Addr 5 - Country,Addr 5 - Phone No. 1,Addr 5 - Phone No. 2,Addr 5 - Phone No. 3,Addr 5 - Fax No.,Addr 5 - Email,Addr 5 - WWW,Addr 5 - Contact Name,Addr 5 - Salutation,Notes,Identifiers,Custom List 1,Custom List 2,Custom List 3,Custom Field 1,Custom Field 2,Custom Field 3,Billing Rate,Terms - Payment is Due,           - Discount Days,           - Balance Due Days,           - % Discount,           - % Monthly Charge,Tax Code,Credit Limit,Tax ID No.,Volume Discount %,Sales/Purchase Layout,Price Level,Payment Method,Payment Notes,Name on Card,Card Number,BSB,Account Number,Account Name,A.B.N. ,A.B.N. Branch,Account,Salesperson,Salesperson Card ID,Comment,Shipping Method,Printed Form,Freight Tax Code,Use Customer's Tax Code,Receipt Memo,Invoice/Purchase Order Delivery,Record ID
University of Queensland,,C2551,N,,,,,St Lucia,QLD,4072,,+61 7 3365 1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2713
Spotless Facility Services Pty Ltd,,C2501,N,"549 St Kilda Rd, ",,,,Melbourne,VIC,3004,,+61 03 9269 7600,,,,david.blamey@spotless.com.au,,David Blamey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2716
Maddocks,,C2556,N,"Level 25, 727 Collins Street",,,,Melbourne,VIC,3008,,+61 3 9258 3727,,,,natalie.burgess@maddocks.com.au,,Natalie Burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2717
Newmark Capital Limited ATF Newmark Jam Factory Pr,,C2545,N,"Como Centre, 644 Chapel Street",,,,South Yarra,VIC,3141,,+61 3 9820 3344,,,,accounts@newmarkcapital.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2718
THE UNIVERSITY OF SYDNEY,,C1584,N,"Level 3, Jane Foss Russell Building (G02). Darlington Campus",,,,Darlington,NSW,2006,,+61 2 8627 1444,,,,lily.li@sydney.edu.au,,Lily Li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2721
Phoenix Solutions,,C1954,N,Hobson St,,,,Auckland,,1010,New Zealand,+64 220 456 249,,,,sean.ryder@phoenixsolutions.co.nz,,Sean Ryder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2722
Premier Technology Solutions,,C1538,N,18 Business Park Drive,,,,Notting Hill,VIC,3168,,+61 1300 767648,,,,ar@premiertech.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2723
Universal Corrosion Coatings Pty. Ltd.,,*None,N,"16 Sperry Drive, ",,,, Tullamarine,VIC,3043,,+61 3 9310 3515 ,,,,,,David Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2724
Nilsen (VIC) PTY LTD,,C2566,N,"43 Sheehan Road, ",,,,Heidelberg West,VIC,3081,,+61 3 9450 1300,,,,,,Tim McPhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2728
Owners Corporations PS 732321W C/o Strata Equity,,C2573,N,130 La Scala Avenue,,,,Maribyrnong,VIC,3032,,61388381242,,,,,,harry.cook@strataequity.c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2729
Private Resident - George Kasikovic,,C2574,N,"16 - 18 Anderson St,",,,,South Yarra,VIC,3141,,+61 3 9728 1166,,,,accounts@montanatimber.com.au,,George Kasikovi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2730
Lark Distilling Pty Ltd,,C2572,N,level 1 91 - 93 Macquarie St,,,,Hobart,TAS,7000,,+61 3 623 1908,,,,accounts@larkdistilling.com,,Greig Ewen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2731
FEC Constructions (WA) Pty Ltd,,C2586,N,"Brookfield Tower Two, Level 11, 123 St Georges Terrace",,,,Perth,WA,,,+ 61 8 9325 0300,,,,jholroyd@fareast.net.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,P,2736
Dusk Home Builders,,C2592,N,7 South Road,,,,Melbourne,VIC,3186,,+61 3 9876 5432,,,,duskhb@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2740
Bluestone OCM Pty Ltd,,C2593,N,"Level 3/312 St Kilda Rd,",,,,Melbourne,VIC,3004,,+61 3 8535 2770,,,,stephen.rydon@bluestoneocm.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2741
Buxton Constructions (Vic) Pty Ltd,,C2594,N,"Level 1, 262 Lormier Street",,,,Port Melbourne,VIC,3207,,+61 3 9644 7000,,,,tedmonds@buxtonconstruction.com.au,,Tim Edmonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2742
The Anglican Schools Commission Incorporated C/ - ,,C2595,N,8/355 Stirling Highway,,,,Claremont,WA,6010,,+61419 950 340,,,,accounts@tomahawkproperty.com.au,,Jared Robertson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2744
CH2M Beca LTD,,C1739,N,"PO Box 7079, St Kilda Road",,,,Melbourne,VIC,3004,,+61 3 9272 1400,,,,info@beca.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2746
Hassell Limited,,C2517,N,61 Collins Street,,,,Melbourne,VIC,3000,,+61 3 8102 3000,,,,stan@hassellstudio.com,,Stephen Tan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2749
GRIPFAST CONSULTING PTY LTD,,C2606,N,"Level 4, 155 Wickham Terrace",,,,Spring Hill,QLD,4000,,+61 402 367 480,,,,d.mcguire@gripfastconsulting.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2750
QICP Pty Ltd,,C2609,N,"L5, 66 Eagle Street",,,,Brisbane,QLD,4000,,+61 3 8681 4900,,,,,,sdamri@tcbpm.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2751
Private Resident - Shammi Liang,,C2613,N,9 Cowper Street,,,,Melbourne,VIC,3166,,,,,,shammiliang719@gmail.com,,Mrs Shammi Liang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2753
Private Residence - Tony Carty,,*None,N,404 to 406 Toorak,,,,Melbourne,VIC,3142,,+61 4 1831 0358,,,,acarty@westnet.com.au,,Tony Carty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2755
John Holland Pty Ltd,,C2011,N,"Level 10, 54 Park St",,,,Sydney,ACT,2000,,+61 2 9552 4288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2756
OC 150 Clarendon Street East Melbourne,,C2564,N,150 Clarendon Street,,,,East Melbourne,VIC,3002,,+61 417 104 595,,,,adam@oampropertygroup.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2757
Norton Rose Fullbright,,C2454,N,"Level 5, 60 Martin Place",,,,Sydney,NSW,2000,,+61 2 9330 8899,,,,andrew.mitchell@nortonrosefulbright.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2758
Harris HMC Interiors (VIC) Pty Ltd,,C2304,N,52 Henderson Street,,,,North Melbourne,VIC,3051,,+613 9328 8900,,,,Admin@HarrisHMC.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2759
MCCABES LAWYERS PTY LTD,,C2622,N,"Level 23C, 324 Queen Street",,,,Brisbane,NT,4000,,61734449313,,,,nhu.huynh@mccabes.com.au,,Jorji Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2761
Allity (part of Bolton Clarke),,C2597,N,"level 7 601 Pacific Highway, St Leonards",,,,Sydney,NSW,,,+61 2 9431 1027,,,,dcorrigan@allity.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2763
LOVELL CHEN PTY. LTD.,,C2414,N,"Level 5, 176 Wellington Parade",,,,East Melbourne,VIC,3002,,+61 3 9667 0801,,,,enquiry@lovellchen.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2766
KiwiRail,,C2619,N,604 Great South Road,,,,Ellerslie Auckland,,1051,New Zealand,6444983000,,,,info@kiwirail.co.nz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2768
CETEC PTY. LTD.,,C2131,N,2/27 Normanby Rd,,,,Notting Hill,VIC,3168,,+61 3 9544 9111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2769
Owners Corporation PS612452B C/O Network Pacific S,,C2625,N,PO Box 4353,,,,Burwood East,VIC,3151,,,,,,adrianc@belbo.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2770
Chauvel Industrial Services,,C2632,N,Considine St,,,,Rockhampton,QLD,4701,,61749268588,,,,brett@chauvel.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2771
GPT Property Management Pty Ltd,,C2646,N,"Level 51, MLC Centre 25 Martin Place",,,,Sydney,NSW,2000,,61399221195,,,,invoice@gpt.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2776
DEA LAWYERS PTY LTD,,C2654,N,"Level 29, 259 George Stree",,,,Sydney,NSW,2000,,+61 2 9223 6344,,,,shannon.isemonger@dealawyers.com.au,,Shannon Isemomger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2779
Body Corporate Plan No 33359 (404-406 Toorak Rd),,C2655,N,404-406 Toorak Rd,,,,Toorak,VIC,31452,,+61 3 9536 5700,,,,oc33359@binksandassociates.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2780
NOVATEC PTY LTD,,C2656,N,17 Hancock Street,,,,Melbourne,VIC,3006,,+61 3 9696 3000,,,,aranka@novatec.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2781
Chris Connell Design,,C2651,N,"78 St Kilda Road,",,,, St Kilda,VIC,3182,,+61 8598 2222,,,,matt@chrisconnell.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,45930142430,,4-1000,,,,,,GST,N,,P,2782
CROWN RESORTS LIMITED,,C2659,N,36 Clarke Street,,,,Southbank,VIC,3006,,+61 9292 8135,,,,tristan.bibbly@crownresorts.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,39125709953,,4-1000,,,,,,GST,N,,P,2784
NSW Environment Protection Authority,,C2662,N,"6 Parramatta Square, 10 Darcy Street",,,,Parramatta,NSW,2150,,+61 131 555,,,,Anna.Darroch-Dobbie@epa.nsw.gov.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,43692285758,,4-1000,,,,,,GST,N,,P,2786
Private Resident - Euan Gronow (Twin Towers),,C2634,N,,,,,,,,,+61 419 991 654,,,,egronow@bigpond.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2788
McCorkell Constructions Pty Ltd,,C2666,N,121 Hoodle St ,,,,Richmond,VIC,3121,,+61 3 9243 6000,,,,accounts@mccorkell.net.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,92094764584,,,,,,,,GST,N,,A,2790
BOWMAN BUILT PTY. LTD.,,C2670,N,9 Laurie Street,,,,Melbourne,VIC,3015,,+61 410322320,,,,bowmanbuilt@me.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2792
Virgate Property Group,,C2673,N,"Level 3, 80 Dorcas Street",,,,Melbourne,VIC,3006,,+61 3 9686 3902,,,,Tony.S@virgate.con.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2795
Clarence City Council,,C2686,N,38 Bligh Street,,,,Rosny Park,TAS,7018,,+61 3 6217 9500,,,,accounts@ccc.tas.gov.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,35264254198,,4-1000,,,,,,GST,N,,P,2796
Owners Corporation PS 646744V C/O Finch Property M,,C2688,N,26-38 Merri Parade,,,,Northcote,VIC,3070,,+61 3 8813 0619,,,,sharyn@finchproperty.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2798
Arrandale BC Owners Corp Strata Plan 013995,,C2600,N,8-10 The Esplanade,,,,St Kilda,VIC,3182,,0419 721 350,,,,karinabarrymore@gmail.com,,Karina Barrymore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,78056476200,,,,,,,,GST,N,,A,2799
Ormond Civil Pty Ltd,,C2689,N,6 Wirega Ave,,,,Kingsgrove,NSW,2208,,61475069519,,,,info@ormondcivil.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,75159048905,,4-1000,,,,,,GST,N,,P,2800
PASG Projects,,C2691,N,71 Queens Road,,,,Melbourne,VIC,3004,,1300 167 796,,,,dani@pasg.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,91197840649,,4-1000,,,,,,GST,N,,P,2802
CREMORNE COMMERCIAL NO 2 PTY LTD,,C2697,N,"McGrathNicol, Level 6, 171 Collins St",,,,Melbourne,VIC,3000,,+61 3 9278 1034,,,,,,Chodge@mcgrathnicol.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2805
Brighton Grammar School,,C2661,N,"90 Outer Cres, ",,,,Brighton,VIC,3186,,+61 3 8591 2200,,,,bgsaccounts@brightongrammar.vic.edu.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,61004117668,,4-1000,,,,,,GST,N,,P,2811
KCL Law,,C2696,N,"Level 4, 555 Lonsdale Street",,,,Melbourne,VIC,3000,,+61 3 8600 8888,,,,accounts@kcllaw.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,27254281216,,4-1000,,,,,,GST,N,,P,2812
Dahua Epping Development Pty Ltd,,C2703,N,"Level 50, 360 Elizabeth Street",,,,Melbourne,VIC,3000,,+61 3 9021 2565,,,,info.mel@dahuaaustralia.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,74624152003,,4-1000,,,,,,GST,N,,P,2813
J & J Cauchi,,C2698,N,232 Terry Road,,,,Sydney,NSW,2765,,,,,,66childcare@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2815
ARKit Design Studio and Workshop,,C2675,N,4 Judge Street,,,,Melbourne,VIC,3020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,97125711364,,4-1000,,,,,,GST,N,,P,2816
Aurizon Pty Ltd,,C2578,N,Rockhampton Administration Building; Level 2,,,,Rockhamption,QLD,4700,,+61 437 570270,,,,Chrishan.Prithiviraj@aurizon.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2817
QEPO Landowner Pty Ltd c/o Go Projects,,C2711,N,"Level 7, 50 Market Street",,,,Melbourne,VIC,3000,,+62 0424 656 727,,,,arun@go-projects.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,42506254085,,,,,,,,GST,N,,A,2820
Consort_Construction Support Ltd,,C2720,N,"Unit 3, 254 St Asaph Street",,,,Christchurch Cnetral,Cristchurch,8011,New Zealand,+64 274 829 884,,,,chris@consort.dev,,Chris Lang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2825
Technical Assessing Holdings PTY Ltd,,C2722,N,"L3, 162 Collins Street",,,,Melbourne,VIC,3000,,+61 1300 009 420,,,,melbourne@technical.net.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2827
Far East Consortium PTY Ltd,,C2726,N,Suite 501 / 370 St Kilda Road,,,,Melbourne,VIC,3004,,+61 3 96816188,,,,cbeck@fareast.net.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,30,0,0,GST,0,,0,S,0,,,,,,,,,,,,,,,,GST,N,,A,2828
