Co./Last Name,First Name,Addr 1 - Line 1,Addr 1 - Line 2,Addr 1 - Line 3,Addr 1 - Line 4,Inclusive,Purchase No.,Date,Supplier Invoice No.,Ship Via,Delivery Status,Description,Account No.,Amount,Job,Comment,Journal Memo,Shipping Date,Tax Code,Tax Amount,Freight Amount,Freight Tax Code,Freight Tax Amount,Purchase Status,Currency Code,Exchange Rate,Terms - Payment is Due,           - Discount Days,           - Balance Due Days,           - % Discount,Amount Paid,Category,Card ID,Record ID
Bunnings Warehouse,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4648,30/12/2024,,,P,Supplies for Sydney apartment ,62718,$307.35,,,Purchase; Bunnings Warehouse,,GST,$30.73,$0.00,GST,$0.00,B,,,5,1,30,0,$338.08,,*None,3501
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunnings Warehouse,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4649,30/12/2024,,,P,Mop to perform slip test,61704,$28.18,,,Purchase; Bunnings Warehouse,,GST,$2.82,$0.00,GST,$0.00,B,,,5,1,30,0,$31,,*None,3501
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoom Office Cleaning,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4588,31/12/2024,44613,,P,Fortnightly cleaning - Training Centre,62622,$230.16,,,Purchase; Zoom Office Cleaning,,GST,$23.02,$0.00,GST,$0.00,B,,,5,1,30,0,$253.18,,*None,3472
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoom Office Cleaning,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4589,31/12/2024,44487,,P,Twice weekly clean - HQ Lota,61107,"$1,094.08",,,Purchase; Zoom Office Cleaning,,GST,$109.41,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,203.49",,*None,3472
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red ICT,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4590,31/12/2024,791184,,P,NBN Lota,61004,$111.18,,,Purchase; Red ICT,,GST,$11.12,$0.00,GST,$0.00,B,,,5,1,30,0,$234.6,,*None,4820
Red ICT,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4590,31/12/2024,791184,,P,NBN GTCC,62614,$102.09,,,Purchase; Red ICT,,GST,$10.21,$0.00,GST,$0.00,B,,,5,1,30,0,$234.6,,*None,4820
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Office Works,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4606,31/12/2024,1013099191,,P,Stationary,61301,$92.05,,,Purchase; Office Works,,GST,$9.21,$0.00,GST,$0.00,B,,,5,1,30,0,$101.26,,*None,3520
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ink Station,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4610,31/12/2024,A11398660,,P,3 toners,61301,$413.11,,,Purchase; Ink Station,,GST,$41.31,$0.00,GST,$0.00,B,,,5,1,30,0,$454.42,,*None,3894
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunnings Warehouse,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4617,31/12/2024,,,P,Bucket,61704,$9.08,,,Purchase; Bunnings Warehouse,,GST,$.91,$0.00,GST,$0.00,B,,,5,1,30,0,$9.99,,*None,3501
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apple Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4637,31/12/2024,,,P,Earpods,61007,$26.36,,,Purchase; Apple Pty Ltd,,GST,$2.64,$0.00,GST,$0.00,B,,,5,1,30,0,$127,,*None,4858
Apple Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4637,31/12/2024,,,P,1 Charger,61007,$62.73,,,Purchase; Apple Pty Ltd,,GST,$6.27,$0.00,GST,$0.00,B,,,5,1,30,0,$127,,*None,4858
Apple Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4637,31/12/2024,,,P,1 USB power adapter,61007,$26.36,,,Purchase; Apple Pty Ltd,,GST,$2.64,$0.00,GST,$0.00,B,,,5,1,30,0,$127,,*None,4858
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citygreen,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4591,01/01/2025,27890,,P,Plant hire HQ,61107,$70.45,,,Purchase; Citygreen,,GST,$7.05,$0.00,N-T,$0.00,B,,,5,1,30,0,$77.5,,*None,3020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nifty Group Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4608,01/01/2025,INV-9690,,P,Monthly back up,61001,$80.91,,,Purchase; Nifty Group Pty Ltd,,GST,$8.09,$0.00,GST,$0.00,B,,,5,1,30,0,$90.78,,*None,29
Nifty Group Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4608,01/01/2025,INV-9690,,P,Credit card surcharge,61001,$1.78,,,Purchase; Nifty Group Pty Ltd,,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$90.78,,*None,29
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYOB Australia Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4609,01/01/2025,2-10010931848,,P,MYOB Monthly subscription,60017,$160.91,,,Purchase; MYOB Australia Pty Ltd,,GST,$16.09,$0.00,GST,$0.00,B,,,5,1,30,0,$177,,*None,4389
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motorpass,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4621,01/01/2025,42,,P,Fuel all fleet December 2024,62001,"$2,751.05",,,Purchase; Motorpass,,GST,$275.1,$0.00,GST,$0.00,B,,,5,1,30,0,"$3,026.15",,*None,2867
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunnings Warehouse,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4638,01/01/2025,8164/01377893,,P,KARCHER k7 pressure washer,13330,$776.41,,,Purchase; Bunnings Warehouse,,GST,$77.64,$0.00,GST,$0.00,B,,,5,1,30,0,$854.05,,*None,3501
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Qantas Club Service,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4594,02/01/2025,1991744507,,P,Qantas Club for Joshua Warren,61508,$562.09,,,Purchase; The Qantas Club Service,,GST,$56.21,$0.00,N-T,$0.00,B,,,5,1,30,0,$618.3,,*None,3025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xero (NZ) Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4618,03/01/2025,IN-5525074,,P,UAE Monthly subscription,62819,$45.93,,,Purchase; Xero (NZ) Ltd,,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$45.93,,*None,6418
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qantas Group Accommodation Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4627,03/01/2025,,,P,Qantas accommodation Grant MacVitie,61504,$113.64,,,Purchase; Qantas Group Accommodation Pty Ltd,,GST,$11.36,$0.00,GST,$0.00,B,,,5,1,30,0,$125,,*None,5666
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National Storage- Bohle,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4619,06/01/2025,17385,,P,6 months rental storage in Townsville,61615,$507.27,,,Purchase; National Storage- Bohle,,GST,$50.73,$0.00,GST,$0.00,B,,,5,1,30,0,$558,,*None,4026
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CM3 Contractor Management Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4640,06/01/2025,INV00133946,,P,JLL Induction,60101,$24.2,,,Purchase; CM3 Contractor Management Pty Ltd,,GST,$2.42,$0.00,GST,$0.00,B,,,5,1,30,0,$26.62,,*None,6014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLH Mowing ,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4613,07/01/2025,INV-0730,,P,Backyard maintenance,61107,$118.18,,,Purchase; SLH Mowing ,,GST,$11.82,$0.00,GST,$0.00,B,,,5,1,30,0,$130,,*None,5557
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Origin Energy,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4643,08/01/2025,97033260,,P,Electricity bill Lota,61103,$183.2,,,Purchase; Origin Energy,,GST,$18.32,$0.00,GST,$0.00,B,,,5,1,30,0,$201.52,,*None,2858
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xero Australia Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4622,10/01/2025,INV-40590325,,P,Walton Global monthly subscription,62623,$30.23,,,Purchase; Xero Australia Pty Ltd,,GST,$3.02,$0.00,GST,$0.00,B,,,5,1,30,0,$33.25,,*None,5083
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sydney Water,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4670,10/01/2025,5250 489,,P,Water and sewerage Sydney apartment,62716,$169.03,,,Purchase; Sydney Water,,FRE,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$169.03,,*None,5874
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Department of Transport and Main Roads,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4671,10/01/2025,FD3711,,P,12 Months motor vehicle registration BMW 049 DV7,62004,$947,,,Purchase; Department of Transport and Main Roads,,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$947,,*None,3024
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bartons Motors PTY LTD,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4702,10/01/2025,M-MISC27281,,P,Credit note to apply invoice #GBCSB620880 CAR SERVICE 728 WLM,62005,-$197.95,,,Purchase; Bartons Motors PTY LTD,,GST,-$19.8,$0.00,GST,$0.00,B,,,5,1,30,0,-$217.75,,*None,3054
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trustees for Allegiance Marketing Unit Trust,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4660,11/01/2025,E4634646-0002,,P,Renewal Accor membership Carl Kleinhaus,61511,$344.55,,,Purchase; Trustees for Allegiance Marketing Unit Trust,,GST,$34.45,$0.00,GST,$0.00,B,,,5,1,30,0,$379,,Accor,5728
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Veritas Engineering Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4641,13/01/2025,166793,,P,ASIC  pass renewal Carl Kleinhaus,60101,$342.27,,,Purchase; Veritas Engineering Pty Ltd,,GST,$34.23,$0.00,GST,$0.00,B,,,5,1,30,0,$376.5,,*None,5639
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunnings Warehouse,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4642,13/01/2025,,,P,Chemical to clean the concrete in Lota,61304,$17.26,,,Purchase; Bunnings Warehouse,,GST,$1.73,$0.00,GST,$0.00,B,,,5,1,30,0,$18.99,,*None,3501
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bartons Motors PTY LTD,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4644,13/01/2025,GBCSB621693,,P,Replace left hand rear wheel bearing as it was noisy while driving,62005,$777.27,,,Purchase; Bartons Motors PTY LTD,,GST,$77.73,$0.00,GST,$0.00,B,,,5,1,30,0,$855,,*None,3054
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Office Works,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4645,15/01/2025,1013411810,,P,Stationary,61301,$130.64,,,Purchase; Office Works,,GST,$13.06,$0.00,GST,$0.00,B,,,5,1,30,0,$143.7,,*None,3520
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ink Station,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4646,15/01/2025,11477118,,P,3 toners,61301,$417.13,,,Purchase; Ink Station,,GST,$41.71,$0.00,GST,$0.00,B,,,5,1,30,0,$458.84,,*None,3894
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bridgestone Select,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4647,15/01/2025,159153,,P,New tyre 728WLM,62005,$345.45,,,Purchase; Bridgestone Select,,GST,$34.55,$0.00,GST,$0.00,B,,,5,1,30,0,$380,,*None,3613
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laboratorio de Resbaladicidad SL,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4651,15/01/2025,FRA/25/01/0019,,A,Shipping pendulum invoice #FRA/25/01/0001 DARED 03/01/2025,60027,$857.3,,,Purchase; Laboratorio de Resbaladicidad SL,,N-T,$0.00,$0.00,N-T,$0.00,B,,,5,1,30,0,$857.3,,*None,4684
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Body Corporate for The Workstores Wakerley,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4669,15/01/2025,,,P,Body corporate fess at the training centre,62610,"$1,511.31",,,Purchase; The Body Corporate for The Workstores Wakerley,,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,511.31",,*None,4953
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Down To Earth Sparky,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4650,16/01/2025,4051,,P,Air conditioner repair unblocking the drain in the middle office,61108,$225,,,Purchase; Down To Earth Sparky,,GST,$22.5,$0.00,GST,$0.00,B,,,5,1,30,0,$247.5,,*None,3595
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue NSW,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4665,16/01/2025,167120536,,P,Land tax 2025 Sydney apartment,62720,"$1,611.95",,,Purchase; Revenue NSW,,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,611.95",,*None,6253
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trustees for Allegiance Marketing Unit Trust,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4653,17/01/2025,F43E288E-0001,,P,1 year Accor membership for Joel Barnett,61511,$362.73,,,Purchase; Trustees for Allegiance Marketing Unit Trust,,GST,$36.27,$0.00,GST,$0.00,B,,,5,1,30,0,$399,,Accor,5728
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Qantas Club Service,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4652,20/01/2025,1937907689,,P,1 Year Qantas lounge Monica Martinez,61508,$400.27,,,Purchase; The Qantas Club Service,,GST,$40.03,$0.00,N-T,$0.00,B,,,5,1,30,0,$440.3,,*None,3025
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iPRO Group Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4654,20/01/2025,94724,,P,Induction monthly subscription,60101,$45,,,Purchase; iPRO Group Pty Ltd,,GST,$4.5,$0.00,GST,$0.00,B,,,5,1,30,0,$49.5,,*None,5995
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rapid Global,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4656,20/01/2025,668209,,P,TGC induction fro Chris Rezuk,60101,$30,,,Purchase; Rapid Global,,GST,$3,$0.00,GST,$0.00,B,,,5,1,30,0,$33,,*None,3113
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Servco Australia Morningside Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4657,20/01/2025,JC14157620,,P,"Service 969 EL5, Changing oil, tyres and alignment",62005,"$1,275.45",,,Purchase; Servco Australia Morningside Pty Ltd,,GST,$127.55,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,403",,*None,5499
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rapid Global,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4659,20/01/2025,668422,,P,Retail Projex induction for Joshua Warren,60101,$30,,,Purchase; Rapid Global,,GST,$3,$0.00,GST,$0.00,B,,,5,1,30,0,$33,,*None,3113
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CM3 Contractor Management Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4661,21/01/2025,INV00136059,,P,Charter Hall induction for Joshua Warren,60101,$24.2,,,Purchase; CM3 Contractor Management Pty Ltd,,GST,$2.42,$0.00,GST,$0.00,B,,,5,1,30,0,$26.62,,*None,6014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rapid Global,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4662,21/01/2025,668610,,P,Haben Property Fund induction,60101,$31.82,,,Purchase; Rapid Global,,GST,$3.18,$0.00,GST,$0.00,B,,,5,1,30,0,$35,,*None,3113
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLH Mowing ,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4663,21/01/2025,INV-0786,,P,Backyard maintenance,61107,$213.64,,,Purchase; SLH Mowing ,,GST,$21.36,$0.00,GST,$0.00,B,,,5,1,30,0,$235,,*None,5557
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fortburn Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4664,22/01/2025,18906,,P,Two Tortus dry friction floor tester load cells ,61701,$850,,,Purchase; Fortburn Pty Ltd,,GST,$85,$0.00,GST,$0.00,B,,,5,1,30,0,$935,,*None,3506
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunnings Warehouse,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4666,23/01/2025,538323,,P,Safety scraper craftright,61704,$3.6,,,Purchase; Bunnings Warehouse,,GST,$.36,$0.00,GST,$0.00,B,,,5,1,30,0,$3.96,,*None,3501
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Energy Australia Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4667,23/01/2025,2.5785E+11,,P,Electricity bill Sydney apartment,62708,$107.1,,,Purchase; Energy Australia Pty Ltd,,GST,$10.71,$0.00,GST,$0.00,B,,,5,1,30,0,$117.81,,*None,5745
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Big Blue Self Storage,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4668,23/01/2025,329671,,P,,61606,$545.45,,,Purchase; Big Blue Self Storage,,GST,$54.55,$0.00,GST,$0.00,B,,,5,1,30,0,$600,,Cairns Storage,4551
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft Regional Sales Pte Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4716,23/01/2025,E0100V3CHO,,P,Microsoft licenses monthly subscription,61010,$72,,,Purchase; Microsoft Regional Sales Pte Ltd,,GST,$7.2,$0.00,GST,$0.00,B,,,5,1,30,0,$79.2,,*None,6683
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft Regional Sales Pte Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4717,24/01/2025,,,P,Microsoft licenses monthly subscription,61010,$72.6,,,Purchase; Microsoft Regional Sales Pte Ltd,,GST,$7.26,$0.00,GST,$0.00,B,,,5,1,30,0,$79.86,,*None,6683
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whelan Property Group,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4672,25/01/2025,,,P,Body corporate fees Sydney apartment,62707,"$1,590.09",,,Purchase; Whelan Property Group,,GST,$159.01,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,749.1",,*None,5746
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vodafone Pty Limited,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4673,25/01/2025,,,P,Telephone bill ,61004,$867.19,,,Purchase; Vodafone Pty Limited,,GST,$86.72,$0.00,GST,$0.00,B,,,5,1,30,0,$953.91,,*None,2086
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunnings Warehouse,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4718,27/01/2025,,,P,GPC equipment,61704,$234.25,,,Purchase; Bunnings Warehouse,,GST,$23.43,$0.00,GST,$0.00,B,,,5,1,30,0,$257.68,,*None,3501
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tru Blu Trophies & Engraving,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4674,28/01/2025,14050,,P,Calibration plate engraving,61703,$18.18,,,Purchase; Tru Blu Trophies & Engraving,,GST,$1.82,$0.00,GST,$0.00,B,,,5,1,30,0,$20,,*None,3972
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CM3 Contractor Management Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4675,29/01/2025,INV00137068,,P,Induction Charter Hall Elliot Benson,60101,$24.2,,,Purchase; CM3 Contractor Management Pty Ltd,,GST,$2.42,$0.00,GST,$0.00,B,,,5,1,30,0,$26.62,,*None,6014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National Storage Mackay CBD,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4681,30/01/2025,,,P,6 months rental storage in Mackay,61618,$470.91,,,Purchase; National Storage Mackay CBD,,GST,$47.09,$0.00,GST,$0.00,B,,,5,1,30,0,$518,,*None,5653
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoom Office Cleaning,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4676,31/01/2025,44918,,P,Cleaning at the training centre in January 2025,62622,$230.16,,,Purchase; Zoom Office Cleaning,,GST,$23.02,$0.00,GST,$0.00,B,,,5,1,30,0,$253.18,,*None,3472
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoom Office Cleaning,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4677,31/01/2025,44792,,P,Cleaning at Lota HQ,61107,"$1,230.84",,,Purchase; Zoom Office Cleaning,,GST,$123.08,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,353.92",,*None,3472
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empire Accountants,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4678,31/01/2025,INV-34650,,P,Monthly fixed agreement FY 2024/2025,60008,"$1,710",,,Purchase; Empire Accountants,,GST,$171,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,882.9",,*None,4764
Empire Accountants,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4678,31/01/2025,INV-34650,,P,surcharge fee,60008,$1.9,,,Purchase; Empire Accountants,,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,"$1,882.9",,*None,4764
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wash On Wheels,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4679,31/01/2025,34043,,P,"Car detailed for 483JW9 AND 049DV7, and transportation",62005,$398,,,Purchase; Wash On Wheels,,GST,$39.8,$0.00,GST,$0.00,B,,,5,1,30,0,$437.8,,*None,6636
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Red ICT,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4680,31/01/2025,791300,,P,NBN Lota,61004,$111.18,,,Purchase; Red ICT,,GST,$11.12,$0.00,GST,$0.00,B,,,5,1,30,0,$234.6,,*None,4820
Red ICT,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4680,31/01/2025,791300,,P,NBN GTCC,62614,$102.09,,,Purchase; Red ICT,,GST,$10.21,$0.00,GST,$0.00,B,,,5,1,30,0,$234.6,,*None,4820
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
National Association of Testing Authorities,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4683,31/01/2025,JIN706112,,P,Assessment charges,60012,$750,,,Purchase; National Association of Testing Authorities,,GST,$75,$0.00,GST,$0.00,B,,,5,1,30,0,$825,,*None,2950
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tork Signs,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4684,31/01/2025,INV-12142,,P,Business cards - EB,60018,$285.75,,,Purchase; Tork Signs,,GST,$28.58,$0.00,GST,$0.00,B,,,5,1,30,0,$314.33,,*None,2810
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citygreen,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4682,01/02/2025,28083,,P,Indoor plant maintenance,61107,$70.45,,,Purchase; Citygreen,,GST,$7.05,$0.00,N-T,$0.00,B,,,5,1,30,0,$77.5,,*None,3020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nifty Group Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4691,01/02/2025,INV-9707,,P,Back up monthly subscription,61001,$80.91,,,Purchase; Nifty Group Pty Ltd,,GST,$8.09,$0.00,GST,$0.00,B,,,5,1,30,0,$90.78,,*None,29
Nifty Group Pty Ltd,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4691,01/02/2025,INV-9707,,P,Credit card surcharge,61001,$1.78,,,Purchase; Nifty Group Pty Ltd,,N-T,$0.00,$0.00,GST,$0.00,B,,,5,1,30,0,$90.78,,*None,29
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motorpass,,Independent Slip Testing Services,PO Box 777,Wynnum   Queensland   4178,Australia,X,4696,01/02/2025,43,,P,Fuel all fleet January 2025,62001,"$2,668.29",,,Purchase; Motorpass,,GST,$266.83,$0.00,GST,$0.00,B,,,5,1,30,0,"$2,935.12",,*None,2867
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
