{},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Co./Last Name,First Name,Card ID,Card Status,Addr 1 - Line 1,Addr 1 - Line 2,Addr 1 - Line 3,Addr 1 - Line 4,Addr 1 - City,Addr 1 - State,Addr 1 - Postcode,Addr 1 - Country,Addr 1 - Phone No. 1,Addr 1 - Phone No. 2,Addr 1 - Phone No. 3,Addr 1 - Fax No.,Addr 1 - Email,Addr 1 - WWW,Addr 1 - Contact Name,Addr 1 - Salutation,Addr 2 - Line 1,Addr 2 - Line 2,Addr 2 - Line 3,Addr 2 - Line 4,Addr 2 - City,Addr 2 - State,Addr 2 - Postcode,Addr 2 - Country,Addr 2 - Phone No. 1,Addr 2 - Phone No. 2,Addr 2 - Phone No. 3,Addr 2 - Fax No.,Addr 2 - Email,Addr 2 - WWW,Addr 2 - Contact Name,Addr 2 - Salutation,Addr 3 - Line 1,Addr 3 - Line 2,Addr 3 - Line 3,Addr 3 - Line 4,Addr 3 - City,Addr 3 - State,Addr 3 - Postcode,Addr 3 - Country,Addr 3 - Phone No. 1,Addr 3 - Phone No. 2,Addr 3 - Phone No. 3,Addr 3 - Fax No.,Addr 3 - Email,Addr 3 - WWW,Addr 3 - Contact Name,Addr 3 - Salutation,Addr 4 - Line 1,Addr 4 - Line 2,Addr 4 - Line 3,Addr 4 - Line 4,Addr 4 - City,Addr 4 - State,Addr 4 - Postcode,Addr 4 - Country,Addr 4 - Phone No. 1,Addr 4 - Phone No. 2,Addr 4 - Phone No. 3,Addr 4 - Fax No.,Addr 4 - Email,Addr 4 - WWW,Addr 4 - Contact Name,Addr 4 - Salutation,Addr 5 - Line 1,Addr 5 - Line 2,Addr 5 - Line 3,Addr 5 - Line 4,Addr 5 - City,Addr 5 - State,Addr 5 - Postcode,Addr 5 - Country,Addr 5 - Phone No. 1,Addr 5 - Phone No. 2,Addr 5 - Phone No. 3,Addr 5 - Fax No.,Addr 5 - Email,Addr 5 - WWW,Addr 5 - Contact Name,Addr 5 - Salutation,Notes,Identifiers,Custom List 1,Custom List 2,Custom List 3,Custom Field 1,Custom Field 2,Custom Field 3,Billing Rate,Cost Per Hour,Terms - Payment is Due,           - Discount Days,           - Balance Due Days,           - % Discount,Tax Code,Credit Limit,Tax ID No.,Payment Method,Payment Notes,Name on Card,Card Number,BSB,Account Number,Account Name,Statement Text,Remittance Method,Remittance Address,A.B.N. ,A.B.N. Branch,Volume Discount %,Sales/Purchase Layout,Account,Comment,Shipping Method,Printed Form,Freight Tax Code,Use Supplier's Tax Code,Report Taxable Payments,Payment Memo,Invoice/Purchase Order Delivery,Record ID
Sustainability at Home Pty Ltd,,SAH001,N,10 Pittwater Close,,,,Kallaroo,WA,6025,Australia,,,,,tony.webster-smith@sustainability.net.au,,Tony Webster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,036-027,722956,SUSTAINABILITY AT HOME PTY LTD,SUSTAINABILITY,E,tony.webster-smith@sustainability.net.au,58655782166,,,S,,,,,GST,Y,N,,P,2048
ForeFront Events Pty Ltd,,FFE000,N,"Level 3 , 52 Phillip Street",,,,Sydney,NSW,2000,Australia,0473 064 716,,,,freya@forefrontevents.co,,Freya Trimarco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,012-055,227478164,FOREFRONT EVENTS PTY LTD,INV 2348 SUSTAIN,E,freya@forefrontevents.co,63618623859,,,S,,,,,GST,Y,N,,P,2051
Ferguson,Jonathan,FERJ000,N,307-334 Cambridge Street,,,,Wembley,WA,6014,Australia,0411 892 026,,,,winmar81@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,016-305,588881733,JOHATHAN FERGUSON,SUST OOPE,E,winmar81@hotmail.com,,,,S,,,,,N-T,Y,N,,P,2056
Sarah Harrison Consulting Pty Ltd,,SHC000,N,5 Greenham Street,,,,Cottesloe,WA,6011,Australia,0409 787 591,,,,sarah@sarahharrison.com.au,,Sarah Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,14,0,GST,0,,,,,,302-162,1706893,SARAH HARRISON CONSULTING,SPL-GS-01,E,sarah@sarahharrison.com.au,47643055305,,,S,,,,,GST,Y,N,,P,2057
Resile Pty Ltd,,RES000,N,Unit 1-112 Fison Avenue West,,,,Eagel Farm,QLD,4009,Australia,07 3339 6000,,,,accounts@resile.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,034-058,338325,RESILE PTY LTD,RESILE 69838,E,accounts@resile.com.au,12162895712,,,S,,,,,GST,Y,N,,P,2058
Koblun,Candice,KOBC001,N,1246 Emerald Crescent,Saskatoon,,,Saskatchewan,,S7H 0V9,Canada,,,,,candice.koblun@sustainability.net.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,FRE,0,,,,,,,,,,P,,,,,S,,,,,FRE,Y,N,,A,2062
Brider,Paul,BRIP,N,Komplex Citrus Hystrix BLOK Kav No.1B,Jeruk Purut Cilandak Timur,,,Jakarta Selatan,,12560,Indonesia,+62 (0)815 1968 3878 ,,,,paul.brider@hitapalawabadi.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,FRE,0,,,,,,016-286,645827072,PAUL DAVID BRIDER,SUST 003,E,paul.brider@hitapalawabadi.com,,,,S,,,,,FRE,Y,N,,A,2064
Balcatta Storage,,BAS000,N,11 Mumford Place,,,,Balcatta,WA,6021,Australia,08 9240 1444,,,,office@balcattastorage.com.au,Unit B032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,086-420,242655544,BALCATTA STORAGE,B032 SUSTAINABILIT,E,office@balcattastorage.com.au,28657247980,,,S,,,,,GST,Y,N,,P,2066
DK Sustain Pty Ltd,,DKS000,N,29 Trusley Way,,,,Karrinyup,WA,6018,Australia,0420 523 306,,,,dksustain@gmail.com,,David Krige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,066-157,10478843,DK SUSTAIN PTY LTD,SUSTAINABILITY,E,dksustain@gmail.com,64663971293,,,S,,,,,GST,Y,N,,P,2067
Westridge Construction Pty Ltd,,WEST000,N,Unit4 -118 Foora Terrace,,,,North Beach,WA,6020,Australia,0421 299 972,,,,admin@westridgewa.com.au,,Louise Dean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,016-494,206179536,WESTRIDGE CONSTRUCTION,SUSTAINABILITY,E,admin@westridgewa.com.au,91159336900,,,S,,,,,GST,Y,N,,P,2068
Webster,Anthony (Employee),AWM002,N,10 Pittwater Close,,,,Kallaroo,WA,6025,Australia,0438 415 721,,,,tony.webster-smith@sustainability.net.au,,Tony dividend - SAH Bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,036-027,722956,SUSTAINABILITY AT HOME PTY LTD,TONY DIVIDEND,E,tony.webster-smith@sustainability.net.au,,,,S,,,,,N-T,Y,N,,P,2072
National Corporate Training Pty Ltd,,NCT000,N,1 Whipple Street,,,,Balcatta,WA,6021,Australia,08 9249 4008,,,,accounts@nct.net.au,,Michael Claydon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,036-027,426110,NATIONAL CORPORATE TRAINING PL,SUST INV5916,E,accounts@nct.net.au,60119456405,,,S,,,,,GST,Y,N,,P,2073
Empower Safety Pty Ltd,,EMP000,N,32 Dryandra Drive,,,,Margaret River,WA,6285,Australia,0418 789 082,,,,b-w84@outlook.com,,Brigitte Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,036-127,315514,EMPOWER SAFETY PTY LTD,SUST INV 001,E,b-w84@outlook.com,16664928956,,,S,,,,,GST,Y,N,,P,2074
Krige,David,KRID,N,29 Trusley Way,,,,Karrinyup,WA,6018,Australia,0420 523 306,,,,david.krige@sustainability.net.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,063-097,48591803,SUZANNE AND DAVID KRIGE,SUSTAINABILITY OOP,E,david.krige@sustainability.net.au,,,,S,,,,,N-T,Y,N,,P,2075
Janse van Vuuren,Willemien,VUUW000,N,,,,,,,,,,,,,willemien.jansevanvuuren@sustainability.net.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,,,,,P,,,,,S,,,,,N-T,Y,N,,A,2076
Ripple8,,RIP8000,N,"Unit 1 , 882 Wanneroo Road",,,,Wanneroo,WA,6065,Australia,0408 835 201,,,,hmsolutions@horriem.com,,Horrie Mawdesley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,610-101,71730514,RIPPLE8,2302SUST01,E,hmsolutions@horriem.com,78650603861,,,S,,,,,GST,Y,N,,A,2077
Enderby Solutions Pty Ltd,,ENS000,N,11 Marrimarri Parade,,,,Baynton,WA,6714,Australia,,,,,rlhowarth@bigpond.com,,Raelene Howarth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,086-554,299717750,ENDERBY SOLUTIONS PTY LTD,SUSTAINABILITY,E,rlhowarth@bigpond.com,40664241650,,,S,,,,,GST,Y,N,,P,2079
Schulz Editing (Pty) Ltd,,SCH001,N,121 3rd Avenue,Unit 606 Woodleigh,Kenilworth,,Cape Town,,7708,South Africa,+27 82 458 7827,,,,allan@schulzediting.co.za,,Allan Schulz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,FRE,0,,,,,,,,,,P,,,,,S,,,,,FRE,Y,N,,A,2080
Impello Consulting Pty Ltd,,IMP000,N,2 Allan Place,,,,Hills Head,WA,6210,Australia,0448 898 849,,,,hello@impelloconsulting.com.au,,Kerry Abbott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,016-745,406500427,IMPELLO CONSULTING PTY LTD,SUSTAINABILITY,E,hello@impelloconsulting.com.au,22077941693,,,S,,,,,GNR,Y,N,,P,2082
KTL Opto Electronic Australia Pty Ltd,,KTL000,N,195 Anchorage Drive N,,,,Mindarie,WA,6030,Australia,0406 905 731,,,,vandoorn.mt@gmail.com,,Mike van Doorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,036-233,411374,KTL OPTO ELECTRONIC,SUSTAINABILITY,E,vandoorn.mt@gmail.com,72603177108,,,S,,,,,GST,Y,N,,P,2083
PT Hita Palawa Badi,,HPB000,N,Gedung Menara 165 Lantai 4,"Jl. TB Simatupang Kav1, RT009 RW 003","Cilandak Timur, Pasar Minggu",,Jakarta Selatan,,12560,Indonesia,+62 815 1981 8678,+62 21508102002(E326),,,helena.utami@hitapalawabadi.com,,Helena Utami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,FRE,0,,,,,,,,,,P,,,,,S,,,,,FRE,Y,N,,A,2084
Arthur,Shayne,ARTS000,N,Schutzengelstrasse 10,,,,Baar,,6340,Switzerland,,,,,shaynearthur@mac.com,,Shayne Arthur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,FRE,0,,,,,,,,,,P,,,,,S,,,,,FRE,Y,N,,A,2085
Hudson,Melanie,HUDM000,N,13 Leaside Way,,,,Greenwood,WA,6024,Australia,0431 939 769,,,,MRH4@y7mail.com,,Melaine Hudson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,066-192,10365269,MELANIE HUDSON,SUST OOPE,E,MRH4@y7mail.com,,,,S,,,,,N-T,Y,N,,P,2087
ABC (WA) Pty Ltd T/A Raine & Horne Commercial,,RHC000,N,334 Cambridge Street,,,,Wembley,WA,6014,Australia,08 6444 7200,0427 031 602,0422 801 819-Anthony ,,sashin.martinus@rhcwa.com.au,anthony.spinella@rhcwa.com.au;reception@rhcwa.com.au,Sashin Martinus/Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,066-000,17369102,RAINE AND HORNE COMMERCIAL,3417 SUSTAIN,E,sashin.martinus@rhcwa.com.au,93117855679,,,S,,,,,GST,Y,N,,P,2088
NeuroLead Pty Ltd,,NEUL000,N,7 Anna Close,,,,Tanawha,QLD,4556,Australia,0459 876 242,,,,accounts@neurolead.net.au,,David Watson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,065-151,10583684,NEUROLEAD PTY LTD,00000010 SUSTAINAB,E,accounts@neurolead.net.au,47661917424,,,S,,,,,GST,Y,N,,P,2089
Beukes,Ronald,BEUR000,N,18 Rooitou Street,,,,Johannesburg,,1709,South Africa,,,,,ronald.beukes@sustainability.net.au,,Ronald Beukes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,FRE,0,,,,,,,,,,E,ronald.beukes@sustainability.net.au,,,,S,,,,,FRE,Y,N,,P,2091
Hughes,Bridget,HUGB000,N,,,,,,,,,+27 824616748,,,,bridget.hughes@sustainability.net.au,,Bridget Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,,,,,P,,,,,S,,,,,N-T,Y,N,,A,2092
Macdonald,Elizabeth,MACE000,N,10 Tulipwood Place,,,,South Lake,WA,6164,Australia,0412 024 718,,,,elizabeth.macdonald@sustainability.net.au,,Elizabeth Macdonald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,066-168,10262163,ELIZABETH CATHERINE MACDONALD,SUSTAINABILITY,E,elizabeth.macdonald@sustainability.net.au,86848252375,,,S,,,,,GNR,Y,N,,P,2093
Sustainability International Pte Ltd,,SIAAUD,N,30 Cecil Street,#19-08 Prudential Tower,,,,,49712,Singapore,,,,,accounts@sustainability.net.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,FRE,0,,,,,,,,,,P,,,,,S,,,,,FRE,Y,N,,A,2094
Phillip Riley Pty Ltd (SwanRiver Sponsorship),,PRI000,N,Level 15,470 Collins Street,,,Melbourne ,VIC,3000,Australia,08 6280 2275,,,,accounts@phillipriley.com.au,,Caitlin Goerke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,013-035,286419025,PHILLIP RILEY PTY LTD,3636706,E,accounts@phillipriley.com.au,83143283452,,,S,,,,,GST,Y,N,,P,2095
Streek Occupational Risk Management Services PL,,SORM000,N,PO Box 69293,,,,Bryanston,,2191,South Africa,,,,,gary@sorms.co.za,,Gary Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,FRE,0,,,,,,,,,,E,gary@sorms.co.za,,,,S,,,,,FRE,Y,N,,P,2097
Daysafe Pty Ltd,,DAS000,N,PO Box 1965,,,,Karratha,WA,6714,Australia,,,,,training@daysafe.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,033-121,355482,DAYSAFE PTY LTD,INV 12913,E,training@daysafe.com.au,67150087380,,,S,,,,,GST,Y,N,,P,2098
Secure Adventure Pty Ltd,,SAD000,N,20 Prince Street,,,,Gosnells,WA,6110,Australia,0433 596 141,,,,Gblack5160@gmail.com,,Greg Blackshaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GNR,0,,,,,,016-370,248264341,SECURE ADVENTURE PTY LTD,INVOICE06-23,E,Gblack5160@gmail.com,54149018511,,,S,,,,,GNR,Y,N,,P,2099
Blue Dog Training Pty Ltd,,BDT000,N,PO Box 2173,,,,Millton,QLD,4064,Australia,,,,,admin@bluedogtraining.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,633-000,133226126,BLUE DOG TRAINING PTY LTD,402783 BIEGAJ,E,admin@bluedogtraining.com.au,51110179407,,,S,,,,,GST,Y,N,,P,2100
Sonic HealthPlus Pty Ltd,,SHP000,N,PO Box 1237,,,,Osborne Park,WA,6916,Australia,08 9242 0850,,,,accounts@sonichealthplus.com.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,036-306,362236,SONIC HEALTHPLUS PTY LTD,INV2944380,E,accounts@sonichealthplus.com.au,39100261265,,,S,,,,,GST,Y,N,,P,2101
CK Project Management,,CPM000,N,411 Waters Crescent,,,,Saskatoon,SK,S7W 0A6,Canada,,,,,ckoblun@gmail.com,,Candice Koblun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,FRE,0,,,,,,802-985,216364238,CK PROJECT MANAGEMENT,SUST INV202308,E,ckoblun@gmail.com,,,,S,,,,,FRE,Y,N,,P,2102
Velocity Motel & Bistro,,VV2000,N,PO Box 1191,,,,Subiaco,WA,6904,Australia,,,,,accounts@velocitynw.com.au,bookings@velocitynw.com.au,Jenny Hughes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,016-498,307651668,VV2 PTY LTD,SUSTAINABILITY,E,accounts@velocitynw.com.au,87152229984,,,S,,,,,GST,Y,N,,P,2103
Inspriational Safety Training & Technology Pty Ltd,,IST000,N,PO Box 11338,,,,Middleburg,,1070,South Africa,+27 828978260,,,,chris@istecsafety.com,,Chris Pienaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,FRE,0,,,,,,,,,,P,,,,,S,,,,,FRE,Y,N,,P,2104
Davis,Jodie (Employee),DAVJ000,N,10 Mustique Crescent,,,,Hillarys,WA,6025,Australia,0418 804 334,,,,jodie.davis@live.com.au,,Jodie Davis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,N-T,0,,,,,,306-821,4061634,JODIE DAVIS,OOPE SUSTAINABILIT,E,jodie.davis@live.com.au,,,,S,,,,,N-T,Y,N,,A,2105
CHAS 2013 Ltd,,CHA000,N,Merton Civic Centre,London Road,,,Morden,,SM4 5DX,United Kingdom,+44 345 521 9111,,,,registration@chas.co.uk;oleg.pashkovskiy@chas.co.uk,,Oleg Pashkovskiy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,FRE,0,,,,,,,,,,P,,,,,S,,,,,FRE,Y,N,,P,2106
Daschner,Dean,DASD000,N,52 Kogelberg Estate,Kuilariver,,,Western Cape,,,South Africa,,,,,deandaschner02@gmail.com,,Dean Daschner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,FRE,0,,,,,,,,,,P,,,,,S,,,,,FRE,Y,N,,A,2107
Botha,Jacobus,BOTJ000,N,60 Kelkiewynsingel,Atlantic Shores,,,Velddrif,,,South Africa,,,,,jacobth3@gmail.com,,Jacobus Botha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,FRE,0,,,,,,,,,,P,,,,,S,,,,,FRE,Y,N,,A,2108
Mienie,Jan Willem,MIEJ000,N,"23 Pebble Creek,",Noordheuwel,,,Krugersdorp,,,South Africa,,,,,mienie.janwillem@sustainability.net.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,FRE,0,,,,,,,,,,P,,,,,S,,,,,FRE,Y,N,,A,2109
Yahya,Rachimuddin,YAHR000,N,"Jl.MT Haryono, Perumahan Grand City Balikpapan",Cluster Hyland,Blok U12 No.02 Batu Ampar,Kec. Balikpapan Utara,Balikpapan,,76114,Indonesia,,,,,rachimuddin@gmail.com,,Rachimuddin Yahya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,FRE,0,,,,,,,,,,P,,,,,S,,,,,FRE,Y,N,,A,2110
Lymien Solutions Pty Ltd,,LYS000,N,33 De Villiers Trichardt ,,,,,,2300,South Africa,,,,,lymiensolutions@gmail.com;willemien.janse.van.vuuren@sustainability.net.au,,Willemien J Van Vuuren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,FRE,0,,,,,,,,,,P,,,,,S,,,,,FRE,Y,N,,A,2111
JRA Consulting Pty Ltd,,JRA000,N,252 Storm Road,,,,CEnturion,,,South Africa,,,,,jaco.ackerman@sustainability.net.au,,Jaco Ackerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,FRE,0,,,,,,,,,,P,,,,,S,,,,,FRE,Y,N,,A,2113
Dry,Greg,DRYG000,N,19 Chedder Close,Somerset Park,,,Durban,,4319,South Africa,,,,,greg.dry@sustainability.net.au,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,FRE,0,,,,,,,,,,P,,,,,S,,,,,FRE,Y,N,,A,2115
Big Thorn Environmental CC,,BTE001,N,226 Blue Marlin Road,,,,Sunrise-on-Sea,,,South Africa,,,,,greer@btbio.co.za,,Greer Hawley-McMaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,FRE,0,,,,,,,,,,P,,,,,S,,,,,FRE,Y,N,,P,2116
Letizia Palmer Chartered Accountants,,LPC000,N,"Level 1, 544 Beaufort Street",,,,Mount Lawley,WA,6050,Australia,08 9227 6444,0403 220 082-Chris,0418 946 667-Vic,,tax@letiziapalmer.com.au,,Vic Letizia/Chris Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,016-370,417652717,LETIZIA PALMER CHARTED ACCOUNTAN,WEB090 132249,E,tax@letiziapalmer.com.au,26993918418,,,S,,,,,GST,Y,N,,P,2117
Bizwize Business Solutions,,BBS000,N,Unit4-48 Winton Road,,,,Joondalup,WA,6027,Australia,9300 0090,,,,admin@bizwize.com.au,,Laura McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,GST,0,,,,,,016-338,293180008,BIZWIZE BUSINESS SOLUTIONS,13973 SUSTAINABILI,E,admin@bizwize.com.au,68132745290,,,S,,,,,GST,Y,N,,P,2119
CK Project Management,,CKPCAD,N,411 Waters Crescent,Saskatoon SKS7W 0A6,,,,,,Canada,,,,,ckoblun@gmail.com,,Candice Koblun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,1,30,0,FRE,0,,,,,,,,,,E,ckoblun@gmail.com,,,,S,,,,,FRE,Y,N,,P,2120
